------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=05&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '001', 'race': '05', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_027.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=05&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Illinois by County

"All Cancer Sites, 2012-2016"

"Hispanic (any race), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Illinois",17000,Yes,105.1 ,102.1, 108.1,1098,stable,-0.3 ,-0.5, 0.0
"United States (6)",00000,Yes,113.5 ,113, 114,36561,falling,-1.3 ,-1.3, -1.2
"DeKalb County",17037,No,161.4 ,100.9, 240.8,6,*,*,*,*
"Whiteside County",17195,Yes,138.2 ,94.3, 194.4,7,falling,-2.4 ,-4.5, -0.3
"Will County",17197,Yes,124.5 ,108.6, 141.7,55,falling,-9.1 ,-16.9, -0.5
"Cook County",17031,Yes,108.9 ,105.2, 112.6,767,stable,-0.1 ,-0.3, 0.2
"Boone County",17007,Yes,105.7 ,59.3, 169.5,4,*,*,*,*
"Kankakee County",17091,Yes,104.4 ,59.3, 166.4,5,*,*,*,*
"Kane County",17089,Yes,100.3 ,87.9, 113.8,62,stable,0.4 ,-0.5, 1.3
"Madison County",17119,Yes,100 ,60, 153.8,4,*,*,*,*
"Rock Island County",17161,Yes,97.8 ,72.5, 128.4,10,stable,-0.3 ,-2.5, 2.0
"DuPage County",17043,Yes,97.1 ,84.3, 111.2,51,stable,-0.5 ,-1.7, 0.8
"La Salle County",17099,Yes,96.7 ,57.3, 149.8,4,*,*,*,*
"Lake County",17097,Yes,95.4 ,82.8, 109.3,55,stable,0.0 ,-1.0, 1.1
"McHenry County",17111,Yes,86.4 ,62.9, 114.8,12,*,*,*,*
"Winnebago County",17201,Yes,82.5 ,61, 108.3,13,stable,-0.8 ,-3.6, 2.2
"Kendall County",17093,Yes,80.9 ,50.9, 120,6,*,*,*,*
"St. Clair County",17163,Yes,64.6 ,37.2, 102.6,4,falling,-3.9 ,-6.8, -1.0
"Adams County",17001,***,* ,*, *,3 or fewer,*,*,*,*
"Alexander County",17003,***,* ,*, *,3 or fewer,*,*,*,*
"Bond County",17005,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",17009,***,* ,*, *,3 or fewer,*,*,*,*
"Bureau County",17011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",17013,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",17015,***,* ,*, *,3 or fewer,*,*,*,*
"Cass County",17017,***,* ,*, *,3 or fewer,*,*,*,*
"Champaign County",17019,***,* ,*, *,3 or fewer,*,*,*,*
"Christian County",17021,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",17023,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",17025,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",17027,***,* ,*, *,3 or fewer,*,*,*,*
"Coles County",17029,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",17033,***,* ,*, *,3 or fewer,*,*,*,*
"Cumberland County",17035,***,* ,*, *,3 or fewer,*,*,*,*
"De Witt County",17039,***,* ,*, *,3 or fewer,*,*,*,*
"Douglas County",17041,***,* ,*, *,3 or fewer,*,*,*,*
"Edgar County",17045,***,* ,*, *,3 or fewer,*,*,*,*
"Edwards County",17047,***,* ,*, *,3 or fewer,*,*,*,*
"Effingham County",17049,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",17051,***,* ,*, *,3 or fewer,*,*,*,*
"Ford County",17053,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",17055,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",17057,***,* ,*, *,3 or fewer,*,*,*,*
"Gallatin County",17059,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",17061,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County",17063,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",17065,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",17067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County",17069,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County",17071,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",17073,***,* ,*, *,3 or fewer,*,*,*,*
"Iroquois County",17075,***,* ,*, *,3 or fewer,*,*,*,*
