------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=29&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=29&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Missouri by County

"Kidney & Renal Pelvis (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri(6,10)",29000,***,18.5 ,18, 18.9,1332,rising,2.4 ,0.2, 4.6
"US (SEER+NPCR)(1,10)",00000,***,16.6 ,16.5, 16.7,60674,rising,0.9 ,0.1, 1.6
"Wayne County(6,10)",29223,***,33.2 ,22.2, 48.3,7,stable,-11.5 ,-56.4, 79.5
"Madison County(6,10)",29123,***,29.4 ,18.1, 45.4,4,stable,-0.7 ,-50.0, 97.1
"Carroll County(6,10)",29033,***,28.8 ,17.1, 46.7,4,stable,-25.4 ,-48.2, 7.5
"Stoddard County(6,10)",29207,***,28.5 ,21.3, 37.5,11,stable,7.2 ,-30.8, 66.3
"Scott County(6,10)",29201,***,27.7 ,21.1, 35.8,13,stable,6.6 ,-24.3, 50.0
"Mississippi County(6,10)",29133,***,27.3 ,17.2, 41.4,5,stable,-17.0 ,-45.2, 25.8
"Crawford County(6,10)",29055,***,27.1 ,18.9, 37.8,8,stable,9.3 ,-15.6, 41.7
"St. Clair County(6,10)",29185,***,27.1 ,15.2, 45.5,4,*,*,*,*
"Butler County(6,10)",29023,***,26.9 ,20.8, 34.2,14,stable,0.2 ,-12.4, 14.7
"New Madrid County(6,10)",29143,***,26.1 ,17.4, 38,6,stable,-2.1 ,-39.0, 57.2
"Clinton County(6,10)",29049,***,25.6 ,17.4, 36.4,7,stable,5.5 ,-37.9, 79.1
"Vernon County(6,10)",29217,***,25.4 ,17.1, 36.6,6,stable,-1.9 ,-23.4, 25.7
"Henry County(6,10)",29083,***,25 ,17.5, 35,8,stable,4.4 ,-27.2, 49.7
"Callaway County(6,10)",29027,***,24.4 ,18.4, 31.6,12,stable,7.4 ,-5.2, 21.7
"Washington County(6,10)",29221,***,24 ,16.6, 33.6,7,falling,-25.1 ,-43.2, -1.4
"Cedar County(6,10)",29039,***,23 ,14.3, 35.8,5,stable,0.9 ,-50.3, 104.7
"Lewis County(6,10)",29111,***,22.9 ,13, 38.2,3,*,*,*,*
"Cooper County(6,10)",29053,***,22.8 ,14.7, 34.1,5,stable,24.8 ,-12.1, 77.2
"Nodaway County(6,10)",29147,***,22.5 ,14.8, 33.1,6,stable,-16.3 ,-56.6, 61.7
"Cape Girardeau County(6,10)",29031,***,21.9 ,17.7, 26.7,20,stable,2.8 ,-16.6, 26.8
"St. Francois County(6,10)",29187,***,21.6 ,17.1, 26.8,17,stable,-7.2 ,-20.5, 8.4
"Gasconade County(6,10)",29073,***,21.4 ,13, 33.7,5,stable,-0.5 ,-28.3, 37.9
"Andrew County(6,10)",29003,***,21.3 ,13.5, 32.5,5,stable,12.6 ,-8.8, 39.0
"Bollinger County(6,10)",29017,***,21.2 ,12.5, 34.3,4,falling,-17.2 ,-25.8, -7.5
"Bates County(6,10)",29013,***,20.9 ,12.8, 32.5,4,stable,8.3 ,-20.9, 48.3
"Livingston County(6,10)",29117,***,20.8 ,13, 32.1,4,stable,-0.4 ,-28.0, 37.8
"Ripley County(6,10)",29181,***,20.8 ,12.5, 33,4,stable,-16.1 ,-42.6, 22.7
"Macon County(6,10)",29121,***,20.7 ,12.8, 32.3,5,stable,6.3 ,-39.5, 86.8
"Franklin County(6,10)",29071,***,20.5 ,17.1, 24.6,26,stable,-6.3 ,-27.1, 20.3
"Perry County(6,10)",29157,***,20.5 ,13.1, 30.9,5,stable,-8.5 ,-20.8, 5.8
"Linn County(6,10)",29115,***,20.5 ,11.5, 34.4,3,*,*,*,*
"Montgomery County(6,10)",29139,***,20.4 ,11.9, 33.5,4,stable,13.8 ,-16.5, 55.1
"Buchanan County(6,10)",29021,***,20.4 ,16.6, 24.9,21,stable,13.1 ,-6.0, 36.1
"Lincoln County(6,10)",29113,***,20.1 ,15.1, 26.2,11,stable,13.7 ,-13.5, 49.5
"Clay County(6,10)",29047,***,20 ,17.5, 22.7,50,stable,9.8 ,-5.6, 27.6
"Lawrence County(6,10)",29109,***,19.9 ,14.5, 26.8,9,stable,10.8 ,-23.3, 60.1
"Ste. Genevieve County(6,10)",29186,***,19.9 ,12.1, 30.9,4,stable,6.7 ,-28.2, 58.6
"Ray County(6,10)",29177,***,19.9 ,13.1, 29.1,6,stable,-2.0 ,-39.4, 58.3
"Jasper County(6,10)",29097,***,19.6 ,16.3, 23.4,25,stable,7.4 ,-20.1, 44.4
"Jefferson County(6,10)",29099,***,19.1 ,16.7, 21.7,50,stable,1.9 ,-18.1, 26.7
