------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=38&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '38', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'death', 'file_name': 'deathrates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=38&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Dakota by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Dakota",38000,No,889.1 ,863.5, 915.3,949,falling,-1.2 ,-1.6, -0.9
"United States",00000,No,919.1 ,917.8, 920.4,413451,falling,-1.5 ,-1.5, -1.4
"Burke County",38013,No,1360.2 ,904.1, 1965,6,stable,-0.2 ,-1.9, 1.5
"Wells County",38103,No,1269.8 ,987.7, 1606.7,15,stable,-0.4 ,-1.8, 1.0
"Renville County",38075,No,1190 ,783.3, 1729.2,6,stable,-0.4 ,-2.7, 2.0
"Nelson County",38063,No,1154 ,848.3, 1534,10,stable,-1.1 ,-2.7, 0.6
"Rolette County",38079,No,1151.1 ,911.5, 1433.8,16,stable,-0.9 ,-2.1, 0.4
"Bowman County",38011,No,1131.9 ,801.9, 1553.6,8,stable,0.2 ,-1.7, 2.2
"Williams County",38105,No,1104.1 ,942.7, 1284.9,35,stable,0.5 ,-0.3, 1.3
"Dickey County",38021,No,1068 ,807.2, 1385.8,12,stable,-0.2 ,-1.4, 1.0
"Mountrail County",38061,No,1058.3 ,792.1, 1384.2,11,stable,-0.4 ,-2.2, 1.5
"Benson County",38005,No,1038 ,746.1, 1405.6,8,stable,1.2 ,-0.6, 3.0
"Morton County",38059,No,1033.4 ,901.9, 1178.7,46,stable,-0.2 ,-1.1, 0.7
"Mercer County",38057,No,1033.3 ,812.9, 1295.1,15,stable,0.2 ,-1.1, 1.5
"Eddy County",38027,No,1031.2 ,680.1, 1501.6,6,stable,1.1 ,-1.9, 4.1
"McHenry County",38049,No,1030.9 ,783, 1331.8,12,stable,-0.4 ,-1.6, 0.9
"Bottineau County",38009,No,1028.1 ,802.9, 1296.5,15,stable,-0.7 ,-2.0, 0.6
"Walsh County",38099,No,1002.5 ,824.9, 1206.8,23,falling,-1.2 ,-2.2, -0.3
"Golden Valley County",38033,No,990.1 ,565, 1602.7,3,stable,1.3 ,-0.8, 3.4
"Adams County",38001,No,984.5 ,665.8, 1404.1,7,stable,-1.0 ,-2.4, 0.4
"Dunn County",38025,No,969.6 ,651.6, 1388.3,6,stable,-0.8 ,-2.6, 1.1
"Grant County",38037,No,962.7 ,660.6, 1355.9,7,stable,-0.1 ,-2.2, 2.0
"Stutsman County",38093,No,949.8 ,812, 1104.1,36,stable,-0.4 ,-1.2, 0.4
"Griggs County",38039,No,949.2 ,636.3, 1361.4,6,stable,-0.8 ,-3.0, 1.5
"Sargent County",38081,No,948 ,662.7, 1313.9,7,stable,-0.3 ,-1.6, 1.1
"Sheridan County",38083,No,936.4 ,560.6, 1467.4,4,*,*,*,*
"Ramsey County",38071,No,928.6 ,754.8, 1130.5,21,stable,-0.1 ,-1.1, 0.9
"Steele County",38091,No,926.6 ,564.5, 1434.2,4,stable,-1.9 ,-4.2, 0.6
