------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=38&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '38', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=38&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Dakota by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Dakota",38000,Yes,38.2 ,36.4, 40.2,323,falling,-0.8 ,-1.2, -0.5
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Traill County",38097,No,54.9 ,36.1, 80.7,6,rising,2.4 ,1.1, 3.6
"Williams County",38105,No,53.2 ,41.1, 67.5,14,stable,0.3 ,-1.1, 1.8
"Sargent County",38081,No,53 ,29.9, 90.2,3,*,*,*,*
"Rolette County",38079,No,52.3 ,35.8, 73.6,7,falling,-10.1 ,-16.5, -3.3
"Mercer County",38057,No,51.7 ,34.2, 75.7,6,stable,-0.1 ,-2.5, 2.4
"Wells County",38103,No,47.5 ,28.8, 79.3,4,stable,0.3 ,-1.9, 2.7
"Morton County",38059,No,46.5 ,36.9, 58,17,stable,-1.0 ,-2.2, 0.3
"Bottineau County",38009,No,45.7 ,29.6, 69.7,5,*,*,*,*
"McHenry County",38049,Yes,45.5 ,28, 71.8,4,*,*,*,*
"Stutsman County",38093,Yes,45.5 ,34.9, 58.5,13,stable,-0.2 ,-1.4, 0.9
"Walsh County",38099,Yes,44.5 ,31.3, 62.2,8,stable,-0.9 ,-3.0, 1.3
