------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=057&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=057&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Cervix, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 2.2?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,No,2.2 ,2.2, 2.3,473,stable,-0.5 ,-1.6, 0.5
"United States",00000,No,2.3 ,2.2, 2.3,4154,falling,-0.7 ,-0.9, -0.5
"Tulare County",06107,No,3.5 ,2.5, 4.9,7,stable,-1.1 ,-3.0, 0.8
"Shasta County",06089,No,3.4 ,1.9, 5.7,3,*,*,*,*
"Merced County",06047,No,3.4 ,2.1, 5.2,4,rising,13.4 ,0.5, 27.9
"Kern County",06029,No,3.2 ,2.4, 4.1,12,stable,26.2 ,-12.2, 81.4
"San Bernardino County",06071,No,3.1 ,2.7, 3.7,33,falling,-1.1 ,-2.0, -0.2
"Stanislaus County",06099,No,3.1 ,2.2, 4.2,8,stable,0.2 ,-1.6, 2.1
"Butte County",06007,No,3 ,1.7, 5,3,*,*,*,*
"Monterey County",06053,No,2.8 ,1.8, 4,6,stable,-0.9 ,-3.0, 1.2
"Sacramento County",06067,No,2.7 ,2.3, 3.3,23,stable,-1.0 ,-2.3, 0.5
"Riverside County",06065,No,2.7 ,2.3, 3.2,32,stable,-0.7 ,-1.9, 0.4
"San Joaquin County",06077,No,2.7 ,2, 3.5,10,stable,-0.3 ,-2.2, 1.5
"Los Angeles County",06037,No,2.6 ,2.4, 2.8,144,falling,-1.9 ,-2.3, -1.5
"Fresno County",06019,No,2.6 ,2, 3.4,12,falling,-1.9 ,-3.4, -0.3
"Ventura County",06111,Yes,2.1 ,1.5, 2.9,9,stable,-1.1 ,-2.8, 0.6
"Contra Costa County",06013,Yes,2.1 ,1.6, 2.7,13,stable,-0.7 ,-2.7, 1.3
"San Diego County",06073,Yes,2.1 ,1.8, 2.4,37,falling,-1.9 ,-2.9, -0.9
"Solano County",06095,Yes,2.1 ,1.3, 3.1,5,stable,-2.0 ,-4.5, 0.6
"Santa Barbara County",06083,Yes,1.9 ,1.2, 3,4,stable,-1.5 ,-4.0, 1.0
"Orange County",06059,Yes,1.8 ,1.5, 2.1,32,falling,-2.2 ,-3.0, -1.4
"Placer County",06061,Yes,1.7 ,1, 2.7,4,*,*,*,*
"Alameda County",06001,Yes,1.7 ,1.3, 2.1,15,falling,-2.7 ,-4.1, -1.2
"San Luis Obispo County",06079,Yes,1.6 ,0.9, 2.8,3,*,*,*,*
"Sonoma County",06097,Yes,1.4 ,0.8, 2.2,4,*,*,*,*
"San Mateo County",06081,Yes,1.1 ,0.7, 1.7,5,falling,-3.2 ,-5.0, -1.2
"San Francisco County",06075,Yes,1.1 ,0.7, 1.6,5,falling,-5.0 ,-6.7, -3.3
"Santa Clara County",06085,Yes,0.9 ,0.7, 1.2,9,falling,-4.3 ,-5.8, -2.7
"Alpine County",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Amador County",06005,***,* ,*, *,3 or fewer,*,*,*,*
"Calaveras County",06009,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Del Norte County",06015,***,* ,*, *,3 or fewer,*,*,*,*
"El Dorado County",06017,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Humboldt County",06023,***,* ,*, *,3 or fewer,*,*,*,*
"Imperial County",06025,***,* ,*, *,3 or fewer,*,*,*,*
"Inyo County",06027,***,* ,*, *,3 or fewer,*,*,*,*
"Kings County",06031,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",06033,***,* ,*, *,3 or fewer,*,*,*,*
"Lassen County",06035,***,* ,*, *,3 or fewer,*,*,*,*
"Madera County",06039,***,* ,*, *,3 or fewer,*,*,*,*
"Marin County",06041,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Mendocino County",06045,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Napa County",06055,***,* ,*, *,3 or fewer,*,*,*,*
"Nevada County",06057,***,* ,*, *,3 or fewer,*,*,*,*
"Plumas County",06063,***,* ,*, *,3 or fewer,*,*,*,*
"San Benito County",06069,***,* ,*, *,3 or fewer,*,*,*,*
"Santa Cruz County",06087,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County",06091,***,* ,*, *,3 or fewer,*,*,*,*
"Siskiyou County",06093,***,* ,*, *,3 or fewer,*,*,*,*
"Sutter County",06101,***,* ,*, *,3 or fewer,*,*,*,*
"Tehama County",06103,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County",06105,***,* ,*, *,3 or fewer,*,*,*,*
"Tuolumne County",06109,***,* ,*, *,3 or fewer,*,*,*,*
"Yolo County",06113,***,* ,*, *,3 or fewer,*,*,*,*
"Yuba County",06115,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:15 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
