------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,Yes,30.8 ,30.6, 31,12274,falling,-4.0 ,-4.3, -3.7
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Yuba County",06115,No,51.2 ,43.7, 59.6,35,falling,-2.0 ,-3.0, -1.0
"Lake County",06033,No,50.5 ,44.3, 57.4,51,falling,-2.1 ,-2.9, -1.3
"Glenn County",06021,No,50 ,39.7, 62.3,16,falling,-1.9 ,-3.4, -0.5
"Shasta County",06089,No,46.3 ,42.6, 50.3,121,falling,-1.8 ,-2.3, -1.3
"Del Norte County",06015,Yes,45.2 ,35.6, 56.7,16,falling,-2.9 ,-3.9, -1.8
"Trinity County",06105,Yes,44.2 ,32.5, 60,11,falling,-1.8 ,-3.2, -0.3
"Amador County",06005,Yes,44.2 ,37.4, 52.3,31,falling,-1.9 ,-2.9, -0.8
"Tehama County",06103,Yes,43.1 ,37.1, 49.8,38,falling,-4.5 ,-6.4, -2.5
"Sutter County",06101,Yes,42.6 ,37.2, 48.6,45,falling,-1.9 ,-2.4, -1.4
"Butte County",06007,Yes,42.2 ,38.9, 45.8,124,falling,-2.2 ,-2.8, -1.7
"Siskiyou County",06093,Yes,39.7 ,33.5, 47.1,30,falling,-1.3 ,-2.3, -0.3
"Stanislaus County",06099,Yes,39.1 ,36.6, 41.6,199,falling,-2.1 ,-2.5, -1.8
"Lassen County",06035,Yes,38.8 ,29.6, 50,13,falling,-1.7 ,-3.1, -0.2
"Solano County",06095,Yes,38.6 ,36.1, 41.3,183,falling,-2.5 ,-2.9, -2.0
"Inyo County",06027,Yes,38.5 ,29.2, 50.4,12,falling,-1.9 ,-3.3, -0.6
"Humboldt County",06023,Yes,38.4 ,34.2, 43,64,falling,-2.2 ,-2.9, -1.4
"San Joaquin County",06077,Yes,38.2 ,36.1, 40.4,257,falling,-7.1 ,-11.7, -2.3
"Calaveras County",06009,Yes,37.9 ,31.9, 45,31,falling,-2.1 ,-3.2, -1.0
