------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=03&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '001', 'race': '03', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_028.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=03&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"All Cancer Sites, 2012-2016"

"Amer. Indian/Alaskan Native (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,Yes,75.4 ,71.8, 79.2,360,falling,-0.9 ,-1.5, -0.3
"United States",00000,Yes,108.8 ,107, 110.6,3209,falling,-1.6 ,-1.9, -1.3
"Shasta County",06089,No,201.5 ,149.3, 265.2,11,rising,3.0 ,0.4, 5.6
"Humboldt County",06023,No,180.7 ,138.4, 231,13,stable,0.9 ,-0.9, 2.6
"Mendocino County",06045,Yes,160.3 ,113.7, 218.8,8,stable,-0.7 ,-2.5, 1.0
"El Dorado County",06017,Yes,159.8 ,86.3, 265,4,*,*,*,*
"Butte County",06007,Yes,156.7 ,109.9, 215.4,8,*,*,*,*
"Lake County",06033,Yes,152.5 ,87.3, 243.8,4,*,*,*,*
"Inyo County",06027,Yes,148.1 ,87.9, 234,4,*,*,*,*
"Placer County",06061,Yes,114.9 ,69.7, 176.4,4,*,*,*,*
"Solano County",06095,Yes,109.3 ,66.7, 166.5,5,*,*,*,*
"Sacramento County",06067,Yes,108.4 ,87.6, 132.4,22,stable,0.5 ,-1.5, 2.5
"San Joaquin County",06077,Yes,108.1 ,77.7, 145.1,10,*,*,*,*
"Kings County",06031,Yes,104.9 ,57.5, 172.9,3,*,*,*,*
"Yolo County",06113,Yes,96.8 ,53.2, 159.9,3,*,*,*,*
"San Diego County",06073,Yes,93.4 ,77.6, 111.2,28,stable,0.5 ,-0.8, 1.9
"Sonoma County",06097,Yes,91.4 ,61.6, 129.4,7,falling,-2.7 ,-4.7, -0.5
"Stanislaus County",06099,Yes,83.6 ,57, 117.4,7,*,*,*,*
"Riverside County",06065,Yes,81.6 ,66.2, 99.1,23,stable,0.3 ,-1.4, 1.9
