------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_022.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Idaho by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho",16000,Yes,154.8 ,152.2, 157.5,2761,falling,-0.9 ,-1.0, -0.8
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Benewah County",16009,No,218.6 ,183.6, 259.2,29,stable,0.1 ,-0.8, 1.1
"Shoshone County",16079,No,214.1 ,185.9, 246,43,stable,-0.4 ,-1.1, 0.3
"Nez Perce County",16069,No,190.6 ,174.6, 207.8,110,stable,-0.5 ,-1.0, 0.1
"Gem County",16045,No,187.5 ,163, 215,46,stable,-0.6 ,-1.3, 0.2
"Lewis County",16061,No,187 ,141.2, 246.2,12,stable,0.0 ,-1.6, 1.6
"Elmore County",16039,No,179.4 ,155.8, 205.5,43,falling,-1.1 ,-1.9, -0.3
"Bonner County",16017,No,178.4 ,163.3, 194.7,112,falling,-0.8 ,-1.2, -0.3
"Kootenai County",16055,No,172.8 ,164.2, 181.7,319,falling,-0.9 ,-1.2, -0.6
"Gooding County",16047,No,166.9 ,141.4, 196,31,stable,-0.7 ,-1.6, 0.3
"Caribou County",16029,No,165.1 ,127.9, 210.3,14,stable,1.2 ,-0.3, 2.8
"Clearwater County",16035,No,164.7 ,136.6, 198.5,26,stable,-0.6 ,-1.7, 0.5
"Custer County",16037,No,161.7 ,119, 217.7,11,stable,-0.4 ,-1.8, 1.1
"Twin Falls County",16083,Yes,160 ,148.5, 172.1,147,falling,-0.6 ,-1.0, -0.2
"Payette County",16075,Yes,158.3 ,137.9, 180.9,45,falling,-1.2 ,-1.8, -0.6
"Canyon County",16027,Yes,156.6 ,148.7, 164.9,304,falling,-0.8 ,-1.2, -0.4
"Idaho County",16049,Yes,156.4 ,135.8, 180,44,stable,-0.6 ,-1.4, 0.2
"Owyhee County",16073,Yes,154.1 ,125.4, 187.7,21,stable,0.0 ,-1.4, 1.5
"Washington County",16087,Yes,153.6 ,128.1, 183.9,26,falling,-1.3 ,-2.5, -0.2
"Lemhi County",16059,Yes,151.4 ,122.4, 187,22,stable,-1.2 ,-2.3, 0.0
"Latah County",16057,Yes,151 ,133.1, 170.7,53,stable,-0.5 ,-1.1, 0.2
"Ada County",16001,Yes,149.9 ,144.6, 155.4,631,falling,-1.2 ,-1.5, -0.9
"Lincoln County",16063,Yes,149.9 ,104.9, 207.3,7,stable,-0.6 ,-2.5, 1.3
"Jerome County",16053,Yes,148.6 ,126.4, 173.5,33,falling,-1.3 ,-2.0, -0.5
"Fremont County",16043,Yes,148.4 ,121.7, 179.5,22,stable,0.1 ,-0.6, 0.9
"Bannock County",16005,Yes,147.7 ,136, 160.1,122,falling,-1.7 ,-2.5, -0.9
"Bingham County",16011,Yes,145.6 ,130.3, 162.3,68,falling,-0.7 ,-1.3, -0.2
"Minidoka County",16067,Yes,140.5 ,119.9, 163.7,34,falling,-1.4 ,-2.1, -0.6
"Power County",16077,Yes,140.3 ,106.2, 182,12,stable,-1.3 ,-2.9, 0.3
