------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=136&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '136', 'type': 'death', 'file_name': 'deathrates_036.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=136&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Idaho by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 50+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho",16000,No,526.3 ,517.2, 535.5,2635,falling,-0.9 ,-1.0, -0.7
"United States",00000,No,540.6 ,539.9, 541.2,558319,falling,-1.5 ,-1.5, -1.5
"Benewah County",16009,No,759.8 ,637.8, 897.9,29,stable,0.4 ,-0.7, 1.4
"Shoshone County",16079,No,748.3 ,649.6, 857.6,42,stable,-0.3 ,-1.0, 0.4
"Nez Perce County",16069,No,650.4 ,595.8, 708.8,107,stable,-0.3 ,-0.9, 0.2
"Lewis County",16061,No,622.9 ,472.5, 806.2,12,stable,-0.1 ,-1.7, 1.6
"Elmore County",16039,No,606.9 ,524.9, 698,40,falling,-1.1 ,-1.9, -0.3
"Bonner County",16017,No,603.6 ,552.3, 658.3,108,falling,-0.7 ,-1.2, -0.2
"Gem County",16045,No,589.9 ,512.9, 675.2,43,stable,-0.7 ,-1.5, 0.2
"Kootenai County",16055,No,588.8 ,559.2, 619.5,307,falling,-0.9 ,-1.2, -0.5
"Clearwater County",16035,No,570.6 ,474.7, 680.5,26,stable,-0.8 ,-1.8, 0.3
"Gooding County",16047,No,570.6 ,482.6, 670.1,30,stable,-0.5 ,-1.4, 0.4
"Washington County",16087,No,546.7 ,455.8, 650.7,26,stable,-1.0 ,-2.2, 0.2
"Twin Falls County",16083,No,541 ,501.4, 582.8,141,falling,-0.5 ,-1.0, -0.1
"Idaho County",16049,No,540.9 ,470.2, 619.1,44,stable,-0.7 ,-1.5, 0.0
"Caribou County",16029,No,538.3 ,415.4, 686,13,stable,1.0 ,-0.5, 2.6
"Canyon County",16027,No,533.3 ,505.6, 562,289,falling,-0.7 ,-1.1, -0.3
"Latah County",16057,No,524 ,460.9, 593.3,52,stable,-0.3 ,-1.0, 0.4
"Lincoln County",16063,No,523.5 ,364.4, 727,7,stable,-0.4 ,-2.2, 1.4
"Fremont County",16043,No,523.2 ,428.4, 632.5,22,stable,0.3 ,-0.7, 1.3
"Payette County",16075,No,520.4 ,452.3, 595.9,42,falling,-1.2 ,-1.9, -0.5
"Jerome County",16053,No,510.4 ,432.9, 597.5,32,falling,-1.2 ,-2.0, -0.4
"Ada County",16001,No,509.8 ,491.2, 529,595,falling,-1.2 ,-1.5, -0.8
"Owyhee County",16073,No,494.7 ,399.7, 605.3,19,stable,-0.5 ,-1.8, 0.9
"Bannock County",16005,No,494.5 ,454.2, 537.4,115,falling,-1.9 ,-2.8, -1.0
"Lemhi County",16059,No,494 ,401.8, 601.1,21,falling,-1.3 ,-2.5, -0.2
"Custer County",16037,No,488.5 ,361.3, 646.2,10,stable,-0.2 ,-1.6, 1.3
"Power County",16077,No,484.9 ,365.3, 630.7,11,stable,-1.2 ,-2.8, 0.4
"Bingham County",16011,No,484.2 ,431.8, 541.1,64,falling,-0.7 ,-1.2, -0.1
"Valley County",16085,No,483.4 ,389.8, 592.4,21,falling,-1.9 ,-3.3, -0.4
"Bear Lake County",16007,No,481.7 ,365.9, 622.9,12,stable,-1.0 ,-2.4, 0.5
"Cassia County",16031,No,478.2 ,407, 558.3,32,stable,-1.1 ,-2.2, 0.0
"Minidoka County",16067,No,470.1 ,400.2, 548.6,33,falling,-1.3 ,-2.0, -0.6
"Boundary County",16021,No,466.6 ,380.8, 565.7,22,stable,-0.9 ,-2.4, 0.6
"Bonneville County",16019,No,462 ,427.4, 498.6,136,falling,-1.0 ,-1.5, -0.4
"Jefferson County",16051,No,459.4 ,386.5, 541.7,29,stable,-0.9 ,-2.3, 0.5
"Boise County",16015,No,457.6 ,343.5, 596.1,13,stable,-3.9 ,-8.2, 0.7
"Adams County",16003,No,431.9 ,308.2, 588.2,9,falling,-2.6 ,-4.3, -0.9
"Butte County",16023,No,406.4 ,261.7, 603.7,5,stable,-1.7 ,-3.5, 0.2
"Oneida County",16071,No,398.9 ,275.1, 559.3,7,stable,-0.4 ,-2.4, 1.6
"Franklin County",16041,No,397.2 ,312.2, 498.2,15,stable,-1.0 ,-2.3, 0.2
"Madison County",16065,No,370.8 ,299.5, 453.6,19,falling,-1.5 ,-2.5, -0.5
"Blaine County",16013,No,361.5 ,295.9, 436.7,24,falling,-2.2 ,-3.3, -1.1
"Teton County",16081,No,320.6 ,219.7, 451.1,7,*,*,*,*
"Camas County",16025,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",16033,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

