------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=40&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=40&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Oklahoma by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oklahoma",40000,***,6.6 ,6.3, 7,305,rising,3.3 ,2.9, 3.8
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Seminole County",40133,***,14 ,9, 21.1,5,*,*,*,*
"Ottawa County",40115,***,10.8 ,6.5, 16.8,4,*,*,*,*
"McCurtain County",40089,***,10.5 ,6.7, 16.1,5,*,*,*,*
"Pottawatomie County",40125,***,9.2 ,6.5, 12.7,8,*,*,*,*
"Carter County",40019,***,9 ,5.8, 13.3,5,*,*,*,*
"Garvin County",40049,***,8.8 ,5, 14.6,3,*,*,*,*
"Caddo County",40015,***,8.8 ,5, 14.5,3,*,*,*,*
"Mayes County",40097,***,8.5 ,5.4, 12.9,5,*,*,*,*
"Rogers County",40131,***,8.4 ,6, 11.4,9,*,*,*,*
"Pontotoc County",40123,***,7.9 ,4.7, 12.6,4,*,*,*,*
"Le Flore County",40079,***,7.7 ,4.9, 11.6,5,*,*,*,*
"Pittsburg County",40121,***,7.7 ,4.9, 11.6,5,*,*,*,*
"Delaware County",40041,***,7.6 ,4.8, 11.6,5,*,*,*,*
"Sequoyah County",40135,***,7.5 ,4.6, 11.8,4,*,*,*,*
"Washington County",40147,***,7.5 ,4.8, 11.2,5,*,*,*,*
"Muskogee County",40101,***,7.3 ,5, 10.3,7,rising,3.1 ,0.9, 5.3
"Okmulgee County",40111,***,7.1 ,4.3, 11.4,4,*,*,*,*
"Cherokee County",40021,***,7.1 ,4.4, 11,4,*,*,*,*
"Oklahoma County",40109,***,7 ,6.2, 7.9,59,rising,3.3 ,2.3, 4.3
"Comanche County",40031,***,7 ,5, 9.5,8,*,*,*,*
"Cleveland County",40027,***,6.6 ,5.3, 8.2,18,rising,3.2 ,1.8, 4.6
"Tulsa County",40143,***,6.4 ,5.6, 7.3,45,rising,3.4 ,2.4, 4.4
"Creek County",40037,***,6.2 ,4.1, 9.1,6,*,*,*,*
"Bryan County",40013,***,6.2 ,3.7, 10,4,*,*,*,*
"Osage County",40113,***,6.1 ,3.7, 9.6,4,*,*,*,*
"Grady County",40051,***,6 ,3.7, 9.3,4,*,*,*,*
"Canadian County",40017,***,5.9 ,4.1, 8.1,8,*,*,*,*
"Garfield County",40047,***,4.5 ,2.6, 7.3,3,*,*,*,*
"Wagoner County",40145,***,3.9 ,2.2, 6.3,3,*,*,*,*
"Adair County",40001,***,* ,*, *,3 or fewer,*,*,*,*
"Alfalfa County",40003,***,* ,*, *,3 or fewer,*,*,*,*
"Atoka County",40005,***,* ,*, *,3 or fewer,*,*,*,*
"Beaver County",40007,***,* ,*, *,3 or fewer,*,*,*,*
"Beckham County",40009,***,* ,*, *,3 or fewer,*,*,*,*
"Blaine County",40011,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",40023,***,* ,*, *,3 or fewer,*,*,*,*
"Cimarron County",40025,***,* ,*, *,3 or fewer,*,*,*,*
"Coal County",40029,***,* ,*, *,3 or fewer,*,*,*,*
"Cotton County",40033,***,* ,*, *,3 or fewer,*,*,*,*
"Craig County",40035,***,* ,*, *,3 or fewer,*,*,*,*
"Custer County",40039,***,* ,*, *,3 or fewer,*,*,*,*
"Dewey County",40043,***,* ,*, *,3 or fewer,*,*,*,*
"Ellis County",40045,***,* ,*, *,3 or fewer,*,*,*,*
