------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_030.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Missouri by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri",29000,No,175.6 ,174.2, 177,12920,falling,-1.3 ,-1.5, -1.2
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Dunklin County",29069,No,244.6 ,223.4, 267.4,101,stable,-0.2 ,-0.8, 0.4
"Pemiscot County",29155,No,243.9 ,214.9, 275.9,53,stable,0.0 ,-0.6, 0.6
"Wayne County",29223,No,230.3 ,201.5, 262.8,49,stable,0.2 ,-0.5, 1.0
"St. Francois County",29187,No,224 ,209.3, 239.4,177,stable,1.2 ,0.0, 2.5
"New Madrid County",29143,No,223.4 ,197.5, 252.2,56,stable,-0.1 ,-0.8, 0.6
"Madison County",29123,No,223.2 ,191.8, 258.7,37,falling,-0.8 ,-1.6, -0.1
"Benton County",29015,No,216.7 ,194.8, 241.1,80,falling,-1.1 ,-1.7, -0.5
"Ripley County",29181,No,215.6 ,187.1, 247.7,43,stable,0.1 ,-0.8, 1.1
"Ralls County",29173,No,213.6 ,180.6, 251.6,31,stable,0.1 ,-0.9, 1.0
"Carter County",29035,No,213.5 ,169.9, 265.7,18,stable,0.4 ,-0.8, 1.7
"Ray County",29177,No,212.9 ,189.6, 238.5,63,stable,-0.3 ,-1.1, 0.5
