------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'death', 'file_name': 'deathrates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Missouri by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri",29000,No,984.2 ,975, 993.4,8971,falling,-1.4 ,-1.5, -1.2
"United States",00000,No,919.1 ,917.8, 920.4,413451,falling,-1.5 ,-1.5, -1.4
"Ralls County",29173,No,1363.9 ,1128.3, 1634.1,25,stable,0.5 ,-0.8, 1.9
"Pemiscot County",29155,No,1345.9 ,1156.8, 1557,37,stable,0.3 ,-0.5, 1.0
"Benton County",29015,No,1242.4 ,1106.8, 1389.9,62,stable,-0.7 ,-1.5, 0.0
"Wayne County",29223,No,1241.1 ,1063.5, 1439.8,35,stable,0.4 ,-0.5, 1.4
"Knox County",29103,No,1211.8 ,894.4, 1604.3,10,stable,1.6 ,-0.1, 3.2
"Ray County",29177,No,1211.4 ,1056.2, 1382.8,45,stable,-0.1 ,-1.0, 0.8
"Worth County",29227,No,1207.3 ,810.6, 1728.4,6,stable,0.2 ,-1.6, 2.1
"Dunklin County",29069,No,1206.7 ,1077.6, 1347,64,stable,-0.6 ,-1.5, 0.3
"Ripley County",29181,No,1183.2 ,1003.7, 1385.5,31,stable,0.1 ,-0.8, 1.1
"Scotland County",29199,No,1175.5 ,885.7, 1531.2,11,stable,0.9 ,-0.6, 2.3
"St. Francois County",29187,No,1164.5 ,1070.4, 1264.7,114,stable,-0.2 ,-0.9, 0.5
"New Madrid County",29143,No,1151.1 ,987.9, 1333.4,36,stable,0.0 ,-0.6, 0.6
"Lincoln County",29113,No,1149.3 ,1031.3, 1277,71,stable,0.0 ,-0.8, 0.8
"Butler County",29023,No,1148 ,1042.1, 1261.8,87,stable,-0.4 ,-1.0, 0.2
"Scott County",29201,No,1147.7 ,1032, 1273,73,stable,0.0 ,-0.8, 0.7
"Mississippi County",29133,No,1143.2 ,950.9, 1362.9,25,stable,0.0 ,-1.1, 1.0
"Pike County",29163,No,1142.3 ,977.1, 1327.3,34,stable,0.2 ,-0.3, 0.7
"Howell County",29091,No,1137.6 ,1030.7, 1252.6,84,stable,-0.5 ,-1.1, 0.1
"Pulaski County",29169,No,1131 ,987.5, 1289.3,45,stable,-1.0 ,-1.9, 0.0
"Stoddard County",29207,No,1125.6 ,1003.8, 1258,63,stable,-0.2 ,-1.1, 0.6
"Morgan County",29141,No,1123.8 ,988.5, 1272.4,51,stable,-0.4 ,-1.1, 0.3
"Randolph County",29175,No,1121.9 ,975.7, 1283.8,43,stable,-0.2 ,-0.7, 0.2
"Jefferson County",29099,No,1117.6 ,1060.2, 1177.2,296,falling,-0.6 ,-1.0, -0.3
"Clark County",29045,No,1116.4 ,874.8, 1404.1,15,stable,-0.6 ,-1.9, 0.7
"Carroll County",29033,No,1114.9 ,905.5, 1357.8,20,stable,0.1 ,-1.2, 1.5
"Lewis County",29111,No,1112.6 ,901.8, 1357.5,20,stable,0.1 ,-1.4, 1.7
"Henry County",29083,No,1112.1 ,976.7, 1260.9,49,stable,0.5 ,-0.5, 1.4
"Putnam County",29171,No,1107.3 ,847.8, 1420.7,12,stable,0.4 ,-1.3, 2.2
"Schuyler County",29197,No,1105.3 ,813.8, 1467.1,10,stable,-0.5 ,-2.0, 0.9
"Crawford County",29055,No,1103.8 ,965.4, 1256.3,46,stable,-0.1 ,-0.8, 0.6
"Laclede County",29105,No,1102.3 ,983.5, 1231.4,63,stable,-0.7 ,-1.3, 0.0
"Madison County",29123,No,1099.5 ,910.8, 1315.7,24,stable,-0.6 ,-1.5, 0.3
"Caldwell County",29025,No,1096.6 ,881.2, 1348.5,18,stable,1.0 ,-0.3, 2.3
"Bates County",29013,No,1087.2 ,929.3, 1264.4,34,stable,-0.3 ,-1.1, 0.5
"Miller County",29131,No,1086.9 ,948.3, 1240,45,stable,-0.2 ,-1.0, 0.6
"Barton County",29011,No,1085.3 ,899.7, 1297.8,25,stable,-0.1 ,-1.0, 0.9
"Pettis County",29159,No,1079.4 ,968.6, 1199.4,71,falling,-0.8 ,-1.4, -0.2
"Newton County",29145,No,1078.8 ,986.6, 1177.4,102,stable,-0.5 ,-1.1, 0.0
