------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=30&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '30', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=30&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Montana by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Montana(6)",30000,***,40.1 ,38.6, 41.7,540,73.6
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Powell County(6)",30077,***,67.8 ,46.2, 97.5,7,84.6
"Lincoln County(6)",30053,***,65.5 ,53.8, 79.8,24,73.3
"Custer County(6)",30017,***,58.1 ,42.8, 77.8,10,77.8
"Musselshell County(6)",30065,***,51.5 ,31.8, 83.2,4,88.0
"Roosevelt County(6)",30085,***,50.5 ,32.4, 74.9,5,76.5
"Sweet Grass County(6)",30097,***,49.9 ,28.3, 86.8,3,80.0
"Pondera County(6)",30073,***,48.9 ,27.6, 80.3,4,62.1
"Lewis and Clark County(6)",30049,***,48.2 ,41.6, 55.5,42,83.5
"Sanders County(6)",30089,***,47.8 ,35.1, 65.3,10,76.5
"Rosebud County(6)",30087,***,47.5 ,29.8, 72,5,80.0
"Hill County(6)",30041,***,46.3 ,32.9, 63.4,8,85.1
"Dawson County(6)",30021,***,45.8 ,30.9, 66.3,6,70.5
"Valley County(6)",30105,***,45.2 ,29.9, 67.3,6,77.8
"Silver Bow County(6)",30093,***,44.4 ,36.1, 54.2,21,76.6
"Yellowstone County(6)",30111,***,44.1 ,39.9, 48.7,82,73.3
"Mineral County(6)",30061,***,43.9 ,25.2, 76.3,3,63.0
"Blaine County(6)",30005,***,43.7 ,24.7, 71.8,3,76.2
"Flathead County(6)",30029,***,43.2 ,38.1, 48.9,54,68.8
"Beaverhead County(6)",30001,***,41.7 ,27.3, 62.1,6,78.4
"Deer Lodge County(6)",30023,***,41 ,28, 59.6,7,78.6
"Cascade County(6)",30013,***,40.2 ,34.9, 46.1,43,66.4
"Glacier County(6)",30035,***,39.7 ,25.3, 59.1,5,65.8
"Park County(6)",30067,***,38.9 ,28.6, 52.5,10,89.3
"Richland County(6)",30083,***,38.4 ,24.5, 57.5,5,80.6
"Broadwater County(6)",30007,***,38.3 ,22.5, 63.9,4,69.2
"Lake County(6)",30047,***,36.4 ,28.7, 45.9,16,73.6
"Stillwater County(6)",30095,***,35.5 ,23.1, 53.7,5,73.0
"Ravalli County(6)",30081,***,35.1 ,29.1, 42.2,25,76.0
"Missoula County(6)",30063,***,34.8 ,30.2, 40.1,42,73.2
"Jefferson County(6)",30043,***,32.3 ,20.6, 49.2,6,75.7
"Teton County(6)",30099,***,31.4 ,17.9, 53.6,3,53.3
