------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=058&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '058', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_058.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=058&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Uterus (Corpus & Uterus, NOS) (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Virginia(6)",51000,***,6.7 ,6.4, 7,346,26.7
"US (SEER+NPCR)(1)",00000,***,7.6 ,7.6, 7.7,15366,28.8
"Richmond City(6)",51760,***,10.8 ,8.2, 14,12,37.1
"Bedford City and County(6)",51917,***,10.8 ,6.7, 16.5,4,26.6
"Hampton City(6)",51650,***,9.5 ,6.8, 13,8,35.6
"Portsmouth City(6)",51740,***,9.1 ,6, 13.3,6,33.3
"Franklin County(6)",51067,***,8.9 ,4.8, 15.3,3,22.5
"Lynchburg City(6)",51680,***,8.9 ,5.3, 14.1,4,29.9
"Suffolk City(6)",51800,***,8.8 ,5.6, 13.4,5,32.9
"Fauquier County(6)",51061,***,8.7 ,5.2, 13.8,4,35.1
"Campbell County(6)",51031,***,8.3 ,4.7, 13.8,3,22.4
"Alexandria City(6)",51510,***,7.9 ,5.3, 11.4,6,32.6
"Norfolk City(6)",51710,***,7.7 ,5.6, 10.4,9,30.7
"Arlington County(6)",51013,***,7.5 ,5.3, 10.5,8,31.4
"Frederick County(6)",51069,***,7.4 ,4.5, 11.6,4,27.8
"Loudoun County(6)",51107,***,7.2 ,5.4, 9.4,12,28.4
"Stafford County(6)",51179,***,7.2 ,4.6, 10.8,5,26.9
"Hanover County(6)",51085,***,7.2 ,4.6, 10.8,5,28.4
"Roanoke County(6)",51161,***,7.1 ,4.5, 10.9,5,26.9
"Roanoke City(6)",51770,***,7.1 ,4.3, 11,4,25.9
"Chesapeake City(6)",51550,***,6.9 ,5, 9.2,9,26.6
"Fairfax County(6)",51059,***,6.8 ,5.9, 7.8,44,26.8
"Henrico County(6)",51087,***,6.4 ,5, 8.2,14,30.6
"Prince William County(6)",51153,***,6.3 ,4.8, 8.1,13,25.4
"Rockingham County(6)",51165,***,6.2 ,3.7, 10.1,4,19.8
"Pittsylvania County(6)",51143,***,5.9 ,3.3, 10.1,3,26.2
"Newport News City(6)",51700,***,5.7 ,3.8, 8.2,6,25.6
"Spotsylvania County(6)",51177,***,5.5 ,3.3, 8.7,4,21.7
