------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Virginia(6)",51000,***,20 ,19.6, 20.4,1846,56.0
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Charlotte County(6)",51037,***,44.8 ,31.6, 62.3,8,61.5
"Martinsville City(6)",51690,***,41.5 ,29.4, 57.4,8,67.2
"Alleghany County and Clifton Forge City(6)",51005,***,36.9 ,26.2, 51,9,72.1
"Sussex County(6)",51183,***,35 ,22.1, 53.1,5,64.9
"Greensville County(6)",51081,***,34.5 ,21.9, 52.3,5,61.5
"Nottoway County(6)",51135,***,33.4 ,23, 47.3,7,59.6
"Prince Edward County(6)",51147,***,33.1 ,23.3, 45.8,8,71.4
"Louisa County(6)",51109,***,32 ,24.6, 41,14,64.8
"Hopewell City(6)",51670,***,31.1 ,22, 42.7,8,55.6
"Bedford City and County(6)",51917,***,30.4 ,25.2, 36.5,23,56.5
"Staunton City(6)",51790,***,30.1 ,22.1, 40.2,10,65.0
"Northumberland County(6)",51133,***,30 ,21, 43.6,8,59.2
"Caroline County(6)",51033,***,29.3 ,21.6, 38.9,10,60.0
"Petersburg City(6)",51730,***,28.8 ,21.7, 37.6,12,66.7
"Westmoreland County(6)",51193,***,28.7 ,19.9, 40.7,8,62.5
"Richmond County(6)",51159,***,28.3 ,16.9, 45.9,4,59.4
"Nelson County(6)",51125,***,28.1 ,18.8, 41.1,7,57.9
"Charles City County(6)",51036,***,28 ,15.7, 48.6,3,61.5
"Cumberland County(6)",51049,***,27.6 ,16.9, 43.8,4,55.3
"King William County(6)",51101,***,27.6 ,17.8, 41.1,5,48.1
"Clarke County(6)",51043,***,27.5 ,17.7, 41.4,5,55.3
"Pittsylvania County(6)",51143,***,27.3 ,22.6, 32.8,25,60.0
"Madison County(6)",51113,***,27 ,18, 40,6,61.7
"Danville City(6)",51590,***,26.9 ,21, 34.1,16,50.3
"Page County(6)",51139,***,26.6 ,19.4, 36.1,9,63.0
