------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia(6,10)",51000,***,447.6 ,444.7, 450.6,19198,stable,-0.8 ,-3.0, 1.4
"US (SEER+NPCR)(1,10)",00000,***,488.8 ,488.3, 489.3,824195,falling,-1.4 ,-2.1, -0.7
"Petersburg City(6,10)",51730,***,683.8 ,627.1, 744.4,115,stable,1.6 ,-10.8, 15.6
"Franklin City(6,10)",51620,***,617.6 ,518.9, 730.7,29,stable,3.7 ,-9.5, 18.9
"Hopewell City(6,10)",51670,***,614.7 ,549.8, 685.2,68,stable,8.8 ,-0.7, 19.1
"Nottoway County(6,10)",51135,***,609.8 ,543, 683.2,63,stable,-1.1 ,-11.6, 10.8
"Northampton County(6,10)",51131,***,600 ,526.1, 682.6,55,stable,4.8 ,-0.2, 10.0
"Sussex County(6,10)",51183,***,595.3 ,516.7, 683.2,44,stable,5.0 ,-0.7, 11.1
"King William County(6,10)",51101,***,587.8 ,516.4, 666.5,53,stable,9.2 ,-8.5, 30.3
"Nelson County(6,10)",51125,***,586.6 ,520.7, 659.8,67,stable,-3.2 ,-8.4, 2.3
"Gloucester County(6,10)",51073,***,586 ,541.4, 633.4,139,stable,-2.6 ,-12.0, 7.8
"Waynesboro City(6,10)",51820,***,585.3 ,525, 650.9,71,stable,6.8 ,-7.4, 23.1
"Buena Vista City(6,10)",51530,***,583.1 ,475.1, 709.9,21,stable,10.2 ,-3.4, 25.8
"Emporia City(6,10)",51595,***,582.8 ,464.5, 723.5,17,stable,-5.4 ,-24.7, 18.7
"Alleghany County and Clifton Forge City(6,10)",51005,***,581.6 ,517.6, 652.2,67,stable,-1.1 ,-22.8, 26.5
"Goochland County(6,10)",51075,***,576.2 ,521.1, 636.2,91,stable,-1.6 ,-10.9, 8.6
"Northumberland County(6,10)",51133,***,575.3 ,507.6, 651.8,73,falling,-8.9 ,-16.9, -0.2
