------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Virginia(6)",51000,***,9 ,8.7, 9.3,845,73.9
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Goochland County(6)",51075,***,16.6 ,10.7, 25.1,5,90.0
"Northampton County(6)",51131,***,16.5 ,8.9, 28.9,3,81.0
"Fredericksburg City(6)",51630,***,14.2 ,8, 23,3,94.1
"Caroline County(6)",51033,***,13.9 ,8.8, 20.9,5,80.0
"Fluvanna County(6)",51065,***,13.5 ,8.5, 20.5,5,85.7
"Amherst County(6)",51009,***,13.4 ,8.9, 19.5,6,85.7
"Westmoreland County(6)",51193,***,13.1 ,7.5, 22.1,4,79.2
"Campbell County(6)",51031,***,12.9 ,9.5, 17.3,10,84.2
"Petersburg City(6)",51730,***,12.7 ,8.3, 18.8,5,77.1
"Powhatan County(6)",51145,***,12.5 ,8, 19.2,5,83.3
"Richmond City(6)",51760,***,12.5 ,10.4, 14.9,27,80.0
"Hampton City(6)",51650,***,12.3 ,9.9, 15.2,19,76.6
"Norfolk City(6)",51710,***,12 ,10, 14.4,26,77.2
"Manassas City(6)",51683,***,12 ,7.1, 18.8,4,91.3
"Danville City(6)",51590,***,11.7 ,8, 16.7,7,70.6
"Winchester City(6)",51840,***,11.6 ,6.8, 18.5,4,78.3
"Waynesboro City(6)",51820,***,11.5 ,6.7, 18.8,3,73.9
"Rockingham County(6)",51165,***,11.3 ,8.6, 14.8,12,82.2
"Newport News City(6)",51700,***,11.3 ,9.2, 13.8,20,76.3
"Culpeper County(6)",51047,***,11.2 ,7.7, 16,7,76.7
"Stafford County(6)",51179,***,11.1 ,8.4, 14.4,13,71.1
"Warren County(6)",51187,***,11 ,7.2, 16.4,5,84.4
"Louisa County(6)",51109,***,11 ,6.9, 16.9,5,71.9
"Bedford City and County(6)",51917,***,10.9 ,7.9, 14.8,8,68.9
"Salem City(6)",51775,***,10.8 ,6.5, 17.4,4,73.1
"Hanover County(6)",51085,***,10.7 ,8.2, 13.6,14,79.3
"Page County(6)",51139,***,10.4 ,6, 17.2,4,78.3
"Roanoke City(6)",51770,***,10.3 ,7.9, 13.3,13,84.4
"Dinwiddie County(6)",51053,***,10.2 ,6.1, 16.4,4,90.5
"Henrico County(6)",51087,***,10.1 ,8.7, 11.8,37,77.1
"Roanoke County(6)",51161,***,10.1 ,7.9, 12.9,14,73.2
"Botetourt County(6)",51023,***,10 ,6.4, 15.4,5,80.0
"Spotsylvania County(6)",51177,***,10 ,7.7, 12.7,14,85.2
"Gloucester County(6)",51073,***,9.8 ,6.3, 14.8,5,78.8
"Shenandoah County(6)",51171,***,9.7 ,6.5, 14,6,77.5
"Chesapeake City(6)",51550,***,9.7 ,7.9, 11.7,23,78.1
"Prince George County(6)",51149,***,9.5 ,5.7, 14.9,4,80.0
"Augusta County(6)",51015,***,9.4 ,7, 12.4,10,82.5
"Arlington County(6)",51013,***,9.2 ,7.3, 11.5,17,73.0
"Portsmouth City(6)",51740,***,9.2 ,6.8, 12.2,10,79.4
"Chesterfield County(6)",51041,***,9.1 ,7.7, 10.7,32,76.1
"Lynchburg City(6)",51680,***,8.9 ,6.2, 12.5,7,70.6
"Frederick County(6)",51069,***,8.9 ,6.5, 12.1,9,77.2
"Franklin County(6)",51067,***,8.9 ,6.2, 12.5,8,73.1
"Suffolk City(6)",51800,***,8.8 ,6.3, 11.9,9,69.8
"Albemarle County(6)",51003,***,8.7 ,6.5, 11.5,11,78.6
"York County(6)",51199,***,8.7 ,6, 12.3,7,70.8
