------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'incd', 'file_name': 'incidencerates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia(6,10)",51000,***,1854.4 ,1843, 1865.9,20805,falling,-1.0 ,-1.8, -0.2
"US (SEER+NPCR)(1,10)",00000,***,1983.5 ,1981.6, 1985.3,900671,falling,-1.4 ,-2.2, -0.6
"Petersburg City(6,10)",51730,***,2359.3 ,2172.6, 2557.7,121,stable,0.3 ,-5.8, 6.7
"Gloucester County(6,10)",51073,***,2306.2 ,2137.9, 2484.4,144,stable,-1.0 ,-8.3, 6.8
"Fredericksburg City(6,10)",51630,***,2301.5 ,2051.7, 2573.1,64,stable,-1.8 ,-10.3, 7.5
"Nelson County(6,10)",51125,***,2292 ,2062.2, 2540.6,77,stable,-5.3 ,-13.3, 3.5
"Sussex County(6,10)",51183,***,2291.3 ,1991.3, 2623.8,43,stable,6.7 ,-9.2, 25.4
"Surry County(6,10)",51181,***,2284.1 ,1914.9, 2703.7,28,stable,-0.2 ,-15.1, 17.2
"Waynesboro City(6,10)",51820,***,2282.3 ,2071.9, 2508.3,87,stable,2.1 ,-12.1, 18.6
"Staunton City(6,10)",51790,***,2273.1 ,2085.9, 2472.5,111,stable,-0.2 ,-12.8, 14.1
"Louisa County(6,10)",51109,***,2259.6 ,2085.1, 2445,131,stable,2.9 ,-8.1, 15.1
"King William County(6,10)",51101,***,2257.7 ,1983.8, 2559,51,stable,5.4 ,-19.5, 38.1
"Buena Vista City(6,10)",51530,***,2244.3 ,1874.5, 2666,26,stable,7.4 ,-7.5, 24.6
"New Kent County(6,10)",51127,***,2231.1 ,1977.1, 2509.3,64,stable,-3.0 ,-15.6, 11.6
"Brunswick County(6,10)",51025,***,2181.9 ,1956.5, 2426.2,69,rising,5.5 ,0.1, 11.2
"Colonial Heights City(6,10)",51570,***,2179.8 ,1964.2, 2412.5,76,stable,3.3 ,-12.7, 22.2
"Caroline County(6,10)",51033,***,2172.4 ,1977.6, 2381.3,95,stable,1.7 ,-12.5, 18.3
"Highland County(6,10)",51091,***,2171 ,1678.4, 2763.4,14,rising,16.0 ,2.0, 32.0
"Lunenburg County(6,10)",51111,***,2145.4 ,1890.1, 2425.6,52,stable,-3.1 ,-20.5, 17.9
"Northampton County(6,10)",51131,***,2141.3 ,1910, 2392.8,63,stable,1.1 ,-9.1, 12.4
"Goochland County(6,10)",51075,***,2134.6 ,1929.8, 2355.3,86,stable,-1.0 ,-11.0, 10.0
"Dinwiddie County(6,10)",51053,***,2132.4 ,1938.1, 2341,91,stable,-6.8 ,-13.6, 0.6
"Franklin City(6,10)",51620,***,2130.7 ,1808.2, 2493.9,32,stable,-1.3 ,-20.4, 22.4
"King and Queen County(6,10)",51097,***,2128.2 ,1787.8, 2514.1,29,stable,-5.9 ,-25.1, 18.1
"Charlotte County(6,10)",51037,***,2125.9 ,1876.8, 2398.9,53,stable,-7.1 ,-24.5, 14.2
"Virginia Beach City(6,10)",51810,***,2124.8 ,2069.3, 2181.5,1144,stable,-1.8 ,-5.4, 2.0
"Westmoreland County(6,10)",51193,***,2123.6 ,1925.2, 2336.9,85,stable,1.0 ,-1.3, 3.3
"Poquoson City(6,10)",51735,***,2118.8 ,1848.6, 2417.5,45,stable,-1.2 ,-14.9, 14.6
"Prince George County(6,10)",51149,***,2108.3 ,1917.9, 2312.8,95,stable,-2.8 ,-13.5, 9.1
"Hampton City(6,10)",51650,***,2103.9 ,2010.7, 2200.3,389,stable,-2.7 ,-10.9, 6.3
