------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Virginia(6)",51000,***,10.5 ,10.2, 10.8,935,94.9
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Nelson County(6)",51125,***,23.2 ,13.8, 36.9,5,95.8
"Page County(6)",51139,***,20.1 ,13.3, 29.2,6,96.9
"Staunton City(6)",51790,***,17.3 ,11.1, 25.9,5,100.0
"Lynchburg City(6)",51680,***,17.3 ,13.3, 22,14,97.2
"Prince Edward County(6)",51147,***,17.3 ,10.8, 26.6,5,95.8
"Bedford City and County(6)",51917,***,17.2 ,13.3, 21.8,13,98.5
"Prince George County(6)",51149,***,16.7 ,11.3, 23.8,7,100.0
"Mecklenburg County(6)",51117,***,16.4 ,11.2, 23.5,8,92.7
"Waynesboro City(6)",51820,***,16.1 ,9.9, 25,4,95.7
"Rockingham County(6)",51165,***,16 ,12.6, 20.2,15,95.1
"Buckingham County(6)",51029,***,15.9 ,9.2, 26.1,3,100.0
"Louisa County(6)",51109,***,15.6 ,10.7, 22.2,7,94.6
"Henry County(6)",51089,***,15.5 ,11.5, 20.5,11,95.0
"Harrisonburg City(6)",51660,***,15.1 ,10, 21.8,6,100.0
"Petersburg City(6)",51730,***,14.7 ,9.9, 21.3,6,93.9
"Hanover County(6)",51085,***,14.5 ,11.5, 18.1,17,96.7
"Northumberland County(6)",51133,***,14.4 ,6.8, 28.1,3,88.9
"James City County(6)",51095,***,14.2 ,10.9, 18.3,14,94.7
"Danville City(6)",51590,***,14.1 ,9.6, 19.9,8,92.7
"Albemarle County(6)",51003,***,13.8 ,11.1, 17.1,18,95.7
"Colonial Heights City(6)",51570,***,13.8 ,7.9, 22.9,3,100.0
"Spotsylvania County(6)",51177,***,13.8 ,11, 17.1,18,96.7
"Pittsylvania County(6)",51143,***,13.7 ,10, 18.4,10,98.1
"Goochland County(6)",51075,***,13.7 ,8.3, 21.7,4,100.0
"Dinwiddie County(6)",51053,***,13.7 ,8.3, 21.2,4,100.0
"Fauquier County(6)",51061,***,13.6 ,10, 18.1,10,96.2
"Grayson County(6)",51077,***,13.5 ,7.3, 23.5,3,100.0
"Campbell County(6)",51031,***,13.4 ,9.6, 18.3,9,100.0
"Culpeper County(6)",51047,***,13.1 ,9, 18.5,7,97.1
"Charlottesville City(6)",51540,***,12.8 ,8.2, 19.1,5,100.0
"York County(6)",51199,***,12.7 ,9.3, 16.9,10,98.0
"Caroline County(6)",51033,***,12.6 ,7.7, 19.6,4,100.0
"Chesterfield County(6)",51041,***,12.6 ,10.9, 14.4,42,97.7
"Fluvanna County(6)",51065,***,12.5 ,7.5, 19.8,4,100.0
"Stafford County(6)",51179,***,12.5 ,9.6, 15.9,15,98.6
"Wise County(6)",51195,***,12.4 ,8.1, 18.2,6,90.3
"Augusta County(6)",51015,***,12.1 ,9.1, 15.8,12,96.7
"Norfolk City(6)",51710,***,11.8 ,9.9, 14.1,27,93.7
"Roanoke County(6)",51161,***,11.7 ,8.9, 15,14,95.8
"Wythe County(6)",51197,***,11.6 ,7.2, 17.9,5,88.5
"Virginia Beach City(6)",51810,***,11.6 ,10.2, 13.1,52,96.7
"Amherst County(6)",51009,***,11.4 ,7.2, 17.5,5,92.3
"Richmond City(6)",51760,***,11.4 ,9.4, 13.8,23,95.9
"Washington County(6)",51191,***,11.3 ,7.9, 15.7,8,91.1
"Powhatan County(6)",51145,***,11.2 ,6.7, 18,4,95.2
"Pulaski County(6)",51155,***,11.1 ,7.1, 16.9,5,96.3
"Shenandoah County(6)",51171,***,10.6 ,7.1, 15.5,6,90.9
"Lee County(6)",51105,***,10.3 ,5.8, 17.2,3,84.2
"Henrico County(6)",51087,***,10.3 ,8.8, 11.9,36,94.7
"Isle of Wight County(6)",51093,***,10.2 ,6.2, 15.9,4,100.0
"Suffolk City(6)",51800,***,10.2 ,7.5, 13.5,10,96.1
"Tazewell County(6)",51185,***,10.1 ,6.6, 15,6,93.5
"Newport News City(6)",51700,***,9.8 ,7.8, 12.2,17,92.3
"Botetourt County(6)",51023,***,9.8 ,5.7, 15.9,4,87.0
"Manassas City(6)",51683,***,9.8 ,5.4, 16,3,100.0
"Gloucester County(6)",51073,***,9.7 ,6, 15.1,4,100.0
"Loudoun County(6)",51107,***,9.6 ,8, 11.3,30,93.1
"Portsmouth City(6)",51740,***,9.3 ,6.8, 12.4,9,97.9
"Frederick County(6)",51069,***,9 ,6.4, 12.2,8,91.1
"Arlington County(6)",51013,***,8.7 ,6.9, 10.9,17,93.3
"Alexandria City(6)",51510,***,8.6 ,6.4, 11.4,11,91.8
"Accomack County(6)",51001,***,8.5 ,5.2, 13.5,4,95.7
"Hampton City(6)",51650,***,8.3 ,6.3, 10.7,12,95.3
"Smyth County(6)",51173,***,8.3 ,4.9, 13.4,4,95.0
"Russell County(6)",51167,***,8.2 ,4.5, 14,3,88.9
"Fairfax County(6)",51059,***,7.9 ,7.1, 8.7,87,92.9
"Carroll County(6)",51035,***,7.8 ,4.2, 13.5,3,84.2
"Halifax County with South Boston City(6)",51083,***,7.6 ,4.4, 12.4,4,100.0
"Chesapeake City(6)",51550,***,7.2 ,5.7, 9,17,94.4
"Prince William County(6)",51153,***,6.8 ,5.6, 8.1,27,95.8
"Roanoke City(6)",51770,***,6.8 ,4.7, 9.4,8,95.0
"Montgomery County(6)",51121,***,6 ,3.9, 8.9,5,81.8
"Franklin County(6)",51067,***,6 ,3.8, 9.2,5,96.2
"Alleghany County and Clifton Forge City(6)",51005,***,* ,*, *,3 or fewer,*
"Amelia County(6)",51007,***,* ,*, *,3 or fewer,*
"Appomattox County(6)",51011,***,* ,*, *,3 or fewer,*
"Bath County(6)",51017,***,* ,*, *,3 or fewer,*
"Bland County(6)",51021,***,* ,*, *,3 or fewer,*
"Bristol City(6)",51520,***,* ,*, *,3 or fewer,*
"Brunswick County(6)",51025,***,* ,*, *,3 or fewer,*
"Buchanan County(6)",51027,***,* ,*, *,3 or fewer,*
"Buena Vista City(6)",51530,***,* ,*, *,3 or fewer,*
"Charles City County(6)",51036,***,* ,*, *,3 or fewer,*
"Charlotte County(6)",51037,***,* ,*, *,3 or fewer,*
"Clarke County(6)",51043,***,* ,*, *,3 or fewer,*
"Covington City(6)",51580,***,* ,*, *,3 or fewer,*
"Craig County(6)",51045,***,* ,*, *,3 or fewer,*
"Cumberland County(6)",51049,***,* ,*, *,3 or fewer,*
"Dickenson County(6)",51051,***,* ,*, *,3 or fewer,*
"Emporia City(6)",51595,***,* ,*, *,3 or fewer,*
"Essex County(6)",51057,***,* ,*, *,3 or fewer,*
"Fairfax City(6)",51600,***,* ,*, *,3 or fewer,*
"Falls Church City(6)",51610,***,* ,*, *,3 or fewer,*
"Floyd County(6)",51063,***,* ,*, *,3 or fewer,*
"Franklin City(6)",51620,***,* ,*, *,3 or fewer,*
"Fredericksburg City(6)",51630,***,* ,*, *,3 or fewer,*
"Galax City(6)",51640,***,* ,*, *,3 or fewer,*
