------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=018&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '018', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_056.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=018&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Stomach (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Virginia(6)",51000,***,3.6 ,3.4, 3.8,333,57.5
"US (SEER+NPCR)(1)",00000,***,3.8 ,3.8, 3.8,13895,58.2
"Henry County(6)",51089,***,5.4 ,3.4, 8.5,5,69.7
"Bedford City and County(6)",51917,***,5.2 ,3.2, 8,4,66.7
"Chesterfield County(6)",51041,***,5.1 ,4, 6.3,17,68.0
"Norfolk City(6)",51710,***,5 ,3.7, 6.7,10,58.0
"Newport News City(6)",51700,***,5 ,3.6, 6.7,9,69.1
"Hanover County(6)",51085,***,4.7 ,3.1, 6.8,6,66.7
"Henrico County(6)",51087,***,4.5 ,3.6, 5.7,16,66.4
"Prince William County(6)",51153,***,4.3 ,3.3, 5.5,15,55.9
"Richmond City(6)",51760,***,4.3 ,3.1, 5.8,9,57.7
"Augusta County(6)",51015,***,4 ,2.5, 6.3,4,55.0
"Portsmouth City(6)",51740,***,4 ,2.5, 6.1,4,59.5
"Hampton City(6)",51650,***,4 ,2.7, 5.7,6,53.4
"Albemarle County(6)",51003,***,3.8 ,2.5, 5.8,5,67.6
"Roanoke County(6)",51161,***,3.8 ,2.5, 5.7,6,65.1
"Fairfax County(6)",51059,***,3.5 ,3.1, 4.1,40,57.6
"Rockingham County(6)",51165,***,3.5 ,2.1, 5.6,4,66.7
