------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Arkansas by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Arkansas",05000,No,57.5 ,56.4, 58.6,2096,falling,-2.4 ,-3.2, -1.6
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Calhoun County",05013,No,90 ,62.7, 127.3,7,stable,-0.5 ,-2.4, 1.3
"Monroe County",05095,No,89.8 ,67.2, 118.9,11,stable,-0.3 ,-1.5, 0.9
"Poinsett County",05111,No,87.6 ,73.7, 103.6,29,stable,-0.5 ,-1.5, 0.5
"Cross County",05037,No,85.2 ,69.1, 104.1,20,stable,0.4 ,-0.6, 1.5
"Clay County",05021,No,84.3 ,68.6, 103.2,20,stable,0.0 ,-1.2, 1.2
"Lawrence County",05075,No,81.4 ,66, 99.7,20,stable,-0.4 ,-1.6, 0.7
"Jackson County",05067,No,79.6 ,64.3, 97.9,19,stable,1.1 ,0.0, 2.2
"Cleveland County",05025,No,77.6 ,56.5, 105,9,stable,0.0 ,-1.8, 1.9
"Pike County",05109,No,75.5 ,57.4, 98.3,12,stable,-0.3 ,-1.8, 1.2
"Woodruff County",05147,No,72.7 ,51.4, 101.4,8,stable,-0.9 ,-2.7, 0.9
"Nevada County",05099,No,71.3 ,52.4, 96,10,stable,0.2 ,-1.5, 2.0
"Howard County",05061,No,71.3 ,54.5, 92,12,stable,0.5 ,-0.9, 2.0
"Sharp County",05135,No,70.1 ,56.7, 86.3,20,stable,0.7 ,-0.9, 2.3
"Perry County",05105,No,69.8 ,52, 92.6,11,stable,1.1 ,-0.6, 2.8
"Stone County",05137,No,67.8 ,52.1, 87.6,14,stable,-0.7 ,-2.2, 0.9
"Chicot County",05017,No,67.6 ,50.6, 89.1,11,stable,0.8 ,-0.8, 2.5
"Franklin County",05047,No,67.6 ,53.9, 84.2,17,stable,-0.2 ,-1.8, 1.4
"Desha County",05041,No,67.6 ,50.5, 89,11,stable,0.3 ,-1.1, 1.8
"Grant County",05053,No,67.3 ,53, 84.7,15,stable,-0.4 ,-1.4, 0.7
"Fulton County",05049,No,66.8 ,52.1, 85.6,15,stable,-0.3 ,-2.0, 1.4
"Mississippi County",05093,No,66.1 ,56.2, 77.4,32,falling,-1.1 ,-1.8, -0.5
"Logan County",05083,No,66.1 ,53.8, 80.7,21,stable,-0.5 ,-1.7, 0.7
"Bradley County",05011,No,66 ,49.3, 87.2,11,stable,-0.4 ,-1.7, 1.0
"White County",05145,No,65.8 ,58.5, 73.8,60,falling,-1.5 ,-2.2, -0.7
"Crittenden County",05035,No,65.7 ,56.1, 76.5,35,stable,-0.9 ,-1.8, 0.0
"Madison County",05087,No,65.6 ,50.6, 84,14,stable,0.0 ,-1.4, 1.5
"Yell County",05149,No,65.4 ,52.6, 80.5,18,stable,-0.7 ,-2.0, 0.6
"Phillips County",05107,No,65.4 ,51.8, 81.7,17,stable,-0.5 ,-1.6, 0.7
"Lonoke County",05085,No,64.9 ,56.7, 73.9,47,stable,-0.3 ,-1.2, 0.6
"Union County",05139,No,64.7 ,55.2, 75.5,34,stable,0.0 ,-0.8, 0.8
"Hot Spring County",05059,No,64.7 ,54.4, 76.5,29,stable,-0.5 ,-1.5, 0.5
"Jefferson County",05069,No,63.9 ,56.6, 72,57,falling,-0.8 ,-1.3, -0.4
"Cleburne County",05023,No,63.8 ,54.1, 75.4,31,stable,-0.3 ,-1.4, 0.9
"Miller County",05091,No,63 ,53.6, 73.7,33,stable,-0.4 ,-1.4, 0.6
"Crawford County",05033,No,62.9 ,55, 71.7,47,falling,-1.2 ,-2.0, -0.3
"Sebastian County",05131,No,62.8 ,57.1, 69,91,stable,-0.7 ,-1.4, 0.0
"Greene County",05055,No,62.7 ,53.3, 73.3,33,stable,-0.1 ,-1.0, 0.8
"Lafayette County",05073,No,62.6 ,43, 89.5,7,stable,-1.4 ,-3.4, 0.6
"Scott County",05127,No,62 ,45.6, 83.1,10,stable,-1.0 ,-2.7, 0.7
"Ouachita County",05103,No,61.8 ,50.6, 75,22,stable,-0.7 ,-2.0, 0.7
"Ashley County",05003,No,61.2 ,49.2, 75.6,18,falling,-1.2 ,-2.4, -0.1
"Marion County",05089,No,61.1 ,49.1, 76.2,20,stable,-0.8 ,-2.1, 0.5
"Searcy County",05129,No,60.9 ,43.8, 84.3,9,stable,-1.2 ,-2.6, 0.2
"Polk County",05113,No,60.8 ,49.2, 74.9,20,stable,-0.4 ,-1.4, 0.6
"Arkansas County",05001,No,60.4 ,47.5, 76.2,15,stable,-0.6 ,-1.9, 0.6
"Columbia County",05027,No,59.6 ,47.8, 73.5,18,stable,-0.8 ,-1.5, 0.0
"St. Francis County",05123,No,59.2 ,47.5, 73,19,falling,-2.7 ,-4.5, -0.9
"Johnson County",05071,No,59.2 ,47.6, 72.8,19,stable,-0.2 ,-1.3, 0.9
"Lee County",05077,No,58.9 ,41.4, 82,8,stable,-1.5 ,-3.3, 0.3
"Randolph County",05121,No,58.5 ,45.7, 74.2,15,stable,-0.4 ,-1.8, 1.0
"Prairie County",05117,No,58.4 ,41.6, 81.2,8,stable,-0.9 ,-2.6, 0.8
"Pope County",05115,No,58 ,50.4, 66.5,42,falling,-1.5 ,-2.4, -0.5
"Independence County",05063,No,57.9 ,48.5, 68.8,27,stable,-0.9 ,-1.9, 0.1
"Boone County",05009,No,57.7 ,48.9, 67.9,31,stable,-0.2 ,-1.1, 0.7
"Clark County",05019,No,57.1 ,45.2, 71.5,16,stable,-0.6 ,-1.7, 0.5
"Faulkner County",05045,No,56.1 ,49.9, 62.9,61,stable,-0.8 ,-1.7, 0.1
"Garland County",05051,No,55.9 ,50.7, 61.6,89,falling,-1.0 ,-1.8, -0.2
"Baxter County",05005,No,55.6 ,48.4, 64,47,falling,-1.1 ,-1.9, -0.2
"Newton County",05101,No,55.4 ,39.5, 77.6,8,stable,-1.5 ,-3.4, 0.5
"Dallas County",05039,No,55 ,37.1, 79.7,6,stable,-1.2 ,-2.7, 0.3
"Drew County",05043,No,54.1 ,41.3, 69.7,12,stable,-1.1 ,-2.5, 0.4
"Sevier County",05133,No,53.5 ,39.5, 71,10,falling,-2.0 ,-3.7, -0.4
"Saline County",05125,No,53.5 ,48.3, 59.2,78,falling,-1.3 ,-2.1, -0.5
"Van Buren County",05141,No,52.6 ,41.6, 66.5,16,stable,-1.3 ,-2.6, 0.0
"Lincoln County",05079,No,52.4 ,37.6, 71.3,8,stable,-0.6 ,-2.2, 1.0
"Little River County",05081,No,50.6 ,36.9, 68.3,9,falling,-1.8 ,-3.1, -0.5
"Hempstead County",05057,No,50.5 ,39.6, 63.9,15,falling,-1.4 ,-2.7, -0.2
"Conway County",05029,No,50.1 ,39.5, 63.1,15,stable,-0.5 ,-1.9, 1.0
"Craighead County",05031,No,49.3 ,43.4, 55.8,52,stable,-4.9 ,-15.1, 6.5
"Pulaski County",05119,No,48.9 ,46, 52.1,211,falling,-1.9 ,-2.3, -1.5
