------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '066', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_018.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Arkansas by County

"Prostate, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 21.8?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Arkansas",05000,Yes,19.4 ,18.4, 20.4,280,falling,-3.7 ,-4.0, -3.3
"United States",00000,Yes,19.2 ,19.1, 19.3,28497,stable,-0.8 ,-2.1, 0.5
"Phillips County",05107,No,41.8 ,25.5, 64.8,4,stable,-1.7 ,-4.2, 0.8
"Crittenden County",05035,No,36.8 ,24.7, 52.4,6,stable,-1.3 ,-2.9, 0.4
"Arkansas County",05001,No,32.9 ,18.9, 53.5,3,*,*,*,*
"Franklin County",05047,No,30.8 ,17.5, 50.7,3,stable,-1.1 ,-3.0, 1.0
"Mississippi County",05093,No,30.2 ,19.7, 44.2,6,stable,-1.3 ,-3.3, 0.7
"Union County",05139,No,26.9 ,17.8, 39.2,6,stable,-1.4 ,-3.6, 0.8
"Columbia County",05027,No,26.7 ,15.5, 43.2,3,*,*,*,*
"Cleburne County",05023,No,26.6 ,17.8, 39.4,6,stable,-1.7 ,-3.8, 0.4
"St. Francis County",05123,No,26.3 ,14.6, 43.1,3,*,*,*,*
"Poinsett County",05111,No,24.1 ,13.4, 40,3,stable,-2.2 ,-4.5, 0.2
"Ouachita County",05103,No,23.4 ,13.3, 38.7,3,stable,-1.9 ,-4.2, 0.4
"Lonoke County",05085,No,22.8 ,14.5, 33.6,5,stable,-0.7 ,-2.7, 1.4
"Pope County",05115,No,22.5 ,15.2, 31.8,6,falling,-2.7 ,-5.1, -0.2
"Carroll County",05015,No,21.9 ,13.4, 34.5,4,*,*,*,*
"Miller County",05091,No,21.8 ,13.5, 33.3,4,falling,-4.1 ,-6.3, -1.9
"Crawford County",05033,Yes,20.4 ,13.5, 29.4,6,falling,-3.8 ,-5.9, -1.6
"Greene County",05055,Yes,19.7 ,11.9, 30.6,4,*,*,*,*
"Washington County",05143,Yes,19 ,14.7, 24.1,14,falling,-3.3 ,-4.4, -2.1
"Pulaski County",05119,Yes,18.8 ,15.8, 22.1,30,falling,-2.9 ,-4.0, -1.8
"Jefferson County",05069,Yes,18.5 ,12.3, 26.7,6,falling,-4.2 ,-5.6, -2.8
