------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=05&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Arkansas by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Arkansas",05000,***,7.2 ,6.6, 7.7,139,falling,-1.1 ,-1.5, -0.7
"United States",00000,***,7 ,7, 7.1,14204,falling,-2.3 ,-2.4, -2.1
"Miller County",05091,***,12.5 ,7.1, 20.4,3,*,*,*,*
"Garland County",05051,***,9.3 ,6.5, 13.2,8,stable,0.1 ,-1.8, 2.1
"Crawford County",05033,***,8.9 ,5.2, 14.5,4,*,*,*,*
"White County",05145,***,8.1 ,4.9, 12.9,4,stable,-1.4 ,-3.7, 0.9
"Craighead County",05031,***,7.9 ,5, 11.9,5,*,*,*,*
"Jefferson County",05069,***,7.8 ,4.8, 12.3,4,stable,0.5 ,-1.9, 2.9
"Benton County",05007,***,7.5 ,5.6, 9.9,10,stable,-0.6 ,-2.4, 1.2
"Pulaski County",05119,***,7.4 ,5.9, 9.1,18,stable,-1.4 ,-2.7, 0.0
"Sebastian County",05131,***,7.3 ,4.8, 10.6,6,stable,0.1 ,-1.9, 2.2
"Faulkner County",05045,***,6.3 ,3.8, 9.9,4,*,*,*,*
"Washington County",05143,***,5.9 ,4, 8.4,6,falling,-1.9 ,-3.8, -0.1
"Saline County",05125,***,5.3 ,3.3, 8.3,4,falling,-2.8 ,-5.0, -0.4
"Arkansas County",05001,***,* ,*, *,3 or fewer,*,*,*,*
"Ashley County",05003,***,* ,*, *,3 or fewer,*,*,*,*
"Baxter County",05005,***,* ,*, *,3 or fewer,*,*,*,*
"Boone County",05009,***,* ,*, *,3 or fewer,*,*,*,*
"Bradley County",05011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",05013,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",05015,***,* ,*, *,3 or fewer,*,*,*,*
"Chicot County",05017,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",05019,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",05021,***,* ,*, *,3 or fewer,*,*,*,*
