------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Georgia(3)",13000,***,23.1 ,22.7, 23.6,2419,55.5
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Stewart County(7)",13259,***,49.1 ,27.9, 81.4,3,61.5
"Turner County(7)",13287,***,44.5 ,27.5, 68.6,5,54.8
"Jefferson County(7)",13163,***,38.7 ,27.5, 53.3,8,70.2
"Jasper County(7)",13159,***,36.5 ,24.4, 52.8,6,67.4
"Mitchell County(7)",13205,***,35.9 ,26.2, 48.2,9,56.6
"Marion County(7)",13197,***,35.7 ,21.2, 57.2,4,76.9
"Heard County(7)",13149,***,35.6 ,22.9, 53.4,5,68.4
"Burke County(7)",13033,***,35.3 ,25.4, 47.8,9,62.5
"Wilcox County(7)",13315,***,35.2 ,21.6, 54.9,4,80.8
"Emanuel County(7)",13107,***,35 ,25.4, 47,9,65.3
"Talbot County(7)",13263,***,34.5 ,18.8, 59.6,3,63.0
"Putnam County(7)",13237,***,34.5 ,25, 46.5,10,61.0
"Upson County(7)",13293,***,34.2 ,25.9, 44.5,12,58.8
"Madison County(7)",13195,***,33.3 ,24.8, 43.9,11,65.1
"Evans County(7)",13109,***,32.9 ,19.6, 51.8,4,55.9
"Jenkins County(7)",13165,***,32.3 ,18.6, 52.6,3,68.0
"Lanier County(7)",13173,***,32.3 ,18.5, 52.4,3,65.4
"Terrell County(7)",13273,***,32.1 ,18.1, 52.9,3,56.7
"Brooks County(7)",13027,***,31.5 ,20.6, 46.3,6,54.7
"Stephens County(7)",13257,***,31 ,22.7, 41.6,10,56.8
"Charlton County(7)",13049,***,31 ,19.3, 47.4,4,71.0
"Peach County(7)",13225,***,30.6 ,22.2, 41.1,9,50.0
"Oglethorpe County(7)",13221,***,30.5 ,20.3, 44.5,6,63.0
"Sumter County(7)",13261,***,30.4 ,22.4, 40.4,10,46.0
"Muscogee County(7)",13215,***,30.4 ,27, 34.1,60,64.5
"Gordon County(7)",13129,***,30.3 ,24.4, 37.2,19,72.3
"Montgomery County(7)",13209,***,30 ,17, 49.6,3,53.3
"Candler County(7)",13043,***,30 ,18, 47.3,4,66.7
"Newton County(7)",13217,***,29.6 ,25, 34.8,31,63.5
"Effingham County(7)",13103,***,29.3 ,23, 36.9,16,61.7
"Morgan County(7)",13211,***,29.3 ,20.3, 41.4,7,59.0
"Lee County(7)",13177,***,29 ,20.4, 40.1,8,50.6
"Carroll County(7)",13045,***,29 ,24.7, 33.8,34,57.7
"Crisp County(7)",13081,***,28.7 ,20.5, 39.3,8,71.2
"Grady County(7)",13131,***,28.7 ,20.6, 39,9,48.3
"Worth County(7)",13321,***,28.5 ,19.7, 40.1,7,52.9
"Franklin County(7)",13119,***,28.5 ,20.3, 39.1,8,67.7
"Ben Hill County(7)",13017,***,28.3 ,18.7, 41.1,6,61.7
"Brantley County(7)",13025,***,28.2 ,18.8, 41,6,56.6
"Meriwether County(7)",13199,***,28.2 ,20, 39,8,44.6
"Lamar County(7)",13171,***,28.2 ,19, 40.4,6,54.2
"Hart County(7)",13147,***,28 ,20.7, 37.2,11,63.1
"Hancock County(7)",13141,***,27.6 ,15.6, 46.3,3,54.8
"Decatur County(7)",13087,***,27.4 ,19.8, 37.1,9,54.2
"Elbert County(7)",13105,***,27.4 ,19.1, 38.5,7,62.7
"Polk County(7)",13233,***,27.4 ,20.9, 35.3,13,51.6
"McDuffie County(7)",13189,***,27.2 ,18.9, 38.1,7,50.7
"Paulding County(7)",13223,***,27.1 ,23, 31.7,35,61.1
"Union County(7)",13291,***,27.1 ,19.3, 37.5,10,52.5
"Taylor County(7)",13269,***,27 ,15.3, 45.4,3,57.1
"Telfair County(7)",13271,***,26.8 ,17.5, 39.6,5,73.0
"Wilkinson County(7)",13319,***,26.7 ,15.1, 44.6,3,55.2
"Troup County(7)",13285,***,26.4 ,21.4, 32.3,20,58.5
"Gilmer County(7)",13123,***,26.4 ,19.5, 35.2,11,52.4
"Bacon County(7)",13005,***,26.3 ,15, 42.9,3,70.8
"Twiggs County(7)",13289,***,25.9 ,14.5, 44.2,3,48.5
"Macon County(7)",13193,***,25.9 ,15.7, 40.5,4,47.7
