------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia(7,8)",13000,No,41.8 ,41.2, 42.4,4359,stable,0.0 ,-1.0, 0.9
"US (SEER+NPCR)(1,10)",00000,Yes,38.7 ,38.6, 38.8,140982,falling,-1.3 ,-2.1, -0.6
"Turner County(7)",13287,No,84.9 ,60, 116.9,8,*,*,*,*
"Stewart County(7)",13259,No,79.5 ,51.5, 118.2,5,*,*,*,*
"Sumter County(7,8)",13261,No,64 ,52.3, 77.5,23,stable,1.0 ,-2.5, 4.5
"Mitchell County(7,8)",13205,No,62.4 ,49.4, 77.8,17,stable,1.7 ,-1.1, 4.6
"Meriwether County(7,8)",13199,No,61.8 ,49.5, 76.6,18,stable,3.3 ,-0.5, 7.2
"Peach County(7,8)",13225,No,61.2 ,49, 75.5,18,stable,0.1 ,-3.2, 3.6
"Clinch County(7)",13065,No,61.1 ,37.9, 93.5,5,*,*,*,*
"Lee County(7,8)",13177,No,59.5 ,46.7, 74.8,16,stable,0.3 ,-2.9, 3.5
"Grady County(7,8)",13131,No,58.6 ,46.8, 72.7,18,stable,-0.5 ,-3.2, 2.2
"Burke County(7,8)",13033,No,57.6 ,44.7, 73.2,14,stable,0.8 ,-2.3, 3.9
"Chattooga County(7,8)",13055,No,57.4 ,46.1, 70.9,18,stable,1.3 ,-2.1, 4.7
"Upson County(7,8)",13293,No,57.2 ,46.4, 70,20,stable,-2.1 ,-4.6, 0.4
"Evans County(7,8)",13109,No,56.3 ,38.8, 79.3,7,stable,-1.6 ,-5.2, 2.2
"Terrell County(7,8)",13273,No,56.1 ,37, 81.8,6,stable,-2.4 ,-5.3, 0.6
"Banks County(7,8)",13011,No,55.1 ,41.3, 72.1,11,stable,1.9 ,-1.2, 5.0
"Putnam County(7)",13237,No,54.4 ,42.6, 68.8,16,*,*,*,*
"Montgomery County(7,8)",13209,No,54.4 ,36.5, 78.7,6,stable,0.3 ,-4.9, 5.7
"Emanuel County(7,8)",13107,No,54.3 ,42.2, 68.9,14,stable,0.9 ,-1.3, 3.0
"Polk County(7,8)",13233,No,54.1 ,44.8, 64.9,24,stable,-0.4 ,-2.7, 2.1
"McDuffie County(7,8)",13189,No,54.1 ,42.1, 68.6,15,stable,-0.4 ,-3.1, 2.4
"Jefferson County(7)",13163,No,54.1 ,40.7, 70.7,11,*,*,*,*
"Jasper County(7)",13159,No,53.8 ,39, 72.8,9,*,*,*,*
"Worth County(7,8)",13321,No,53.5 ,41.3, 68.3,14,stable,0.7 ,-2.7, 4.2
"Twiggs County(7,8)",13289,No,53.4 ,36.2, 77.3,7,stable,0.0 ,-4.4, 4.6
"Lamar County(7,8)",13171,No,53.3 ,40.1, 69.5,12,stable,-2.4 ,-5.5, 0.9
"Brooks County(7,8)",13027,No,53.2 ,39.3, 70.7,11,stable,1.6 ,-1.7, 5.1
