------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=086&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '086', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_015.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=086&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"Non-Hodgkin Lymphoma (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia(7,8)",13000,***,18.3 ,17.9, 18.6,1870,rising,0.5 ,0.1, 0.9
"US (SEER+NPCR)(1,10)",00000,***,19.2 ,19.1, 19.3,69092,stable,-1.3 ,-3.5, 0.9
"Union County(7,8)",13291,***,29.9 ,21.7, 40.8,11,stable,2.2 ,-2.2, 6.8
"Pickens County(7,8)",13227,***,28.4 ,21.2, 37.4,12,stable,2.6 ,-1.8, 7.2
"Grady County(7)",13131,***,26.9 ,19, 37.1,8,*,*,*,*
"Towns County(7)",13281,***,26 ,15, 43,5,*,*,*,*
"Harris County(7)",13145,***,25.9 ,18.7, 34.9,9,*,*,*,*
"Gilmer County(7,8)",13123,***,25.3 ,18.7, 33.7,11,stable,2.9 ,-0.4, 6.4
"Lumpkin County(7,8)",13187,***,24.9 ,17.9, 34,9,stable,5.0 ,-0.2, 10.4
"McDuffie County(7)",13189,***,24.2 ,16, 35.1,6,*,*,*,*
"Rabun County(7,8)",13241,***,24.2 ,16.1, 35.6,6,stable,2.8 ,-1.8, 7.7
"Oglethorpe County(7)",13221,***,23.1 ,14.1, 36,4,*,*,*,*
"Toombs County(7,8)",13279,***,22.7 ,15.5, 32.1,7,stable,-0.4 ,-4.2, 3.5
"Jasper County(7)",13159,***,22.3 ,13, 36.1,4,*,*,*,*
"Franklin County(7)",13119,***,22 ,14.9, 31.6,6,*,*,*,*
"Brantley County(7)",13025,***,21.8 ,13.5, 33.5,4,*,*,*,*
"Floyd County(7,8)",13115,***,21.7 ,18, 26,24,stable,0.2 ,-2.2, 2.6
"White County(7,8)",13311,***,21.6 ,15.6, 29.6,9,stable,-0.3 ,-5.2, 5.0
"Berrien County(7)",13019,***,21.4 ,13.7, 32.1,5,*,*,*,*
"Spalding County(7,8)",13255,***,21.3 ,16.7, 26.8,15,stable,0.9 ,-2.3, 4.1
"Bartow County(7,8)",13015,***,21.2 ,17.3, 25.7,22,stable,0.0 ,-3.4, 3.6
"Paulding County(7,8)",13223,***,21.1 ,17.4, 25.3,26,stable,0.0 ,-3.2, 3.3
"Camden County(7,8)",13039,***,20.9 ,15.3, 27.8,10,stable,3.3 ,-1.9, 8.7
"Upson County(7,8)",13293,***,20.8 ,14.5, 29.3,7,stable,-1.8 ,-5.6, 2.2
"Fayette County(7,8)",13113,***,20.7 ,17.2, 24.8,27,stable,1.2 ,-0.8, 3.3
"Newton County(7,8)",13217,***,20.7 ,16.8, 25.1,21,stable,0.2 ,-2.7, 3.1
"Washington County(7)",13303,***,20.6 ,13.3, 30.7,5,*,*,*,*
"Forsyth County(7,8)",13117,***,20.4 ,17.5, 23.7,38,stable,-0.7 ,-2.8, 1.3
"Cobb County(7,8)",13067,***,20.4 ,18.8, 22,139,rising,0.8 ,0.2, 1.3
"Tift County(7,8)",13277,***,20.3 ,14.6, 27.5,9,stable,2.8 ,-0.7, 6.3
"Richmond County(7,8)",13245,***,20.3 ,17.5, 23.3,41,stable,2.4 ,-0.2, 5.1
"Cherokee County(7,8)",13057,***,20.1 ,17.4, 23,46,stable,0.3 ,-2.0, 2.6
"Muscogee County(7,8)",13215,***,19.9 ,17.2, 23,40,stable,2.0 ,-0.2, 4.3
"Pierce County(7,8)",13229,***,19.8 ,12.3, 30.5,4,stable,-0.8 ,-4.5, 3.1
"DeKalb County(7,8)",13089,***,19.8 ,18.2, 21.4,134,stable,0.3 ,-0.1, 0.7
"Gwinnett County(7,8)",13135,***,19.7 ,18.2, 21.4,139,rising,1.1 ,0.5, 1.7
"Bryan County(7)",13029,***,19.5 ,13, 28.2,6,*,*,*,*
"Polk County(7,8)",13233,***,19.4 ,14, 26.2,9,stable,-0.1 ,-4.0, 3.9
"Hall County(7,8)",13139,***,19.4 ,16.7, 22.4,38,rising,1.9 ,0.2, 3.7
"Coweta County(7,8)",13077,***,19.4 ,16.1, 23.1,27,stable,1.2 ,-1.6, 4.1
"Thomas County(7,8)",13275,***,19.3 ,14.2, 25.6,10,stable,1.7 ,-1.6, 5.0
"Dawson County(7)",13085,***,19.2 ,12.5, 28.5,6,*,*,*,*
"Fulton County(7,8)",13121,***,18.4 ,17.2, 19.8,172,stable,0.2 ,-0.5, 0.8
"Gordon County(7,8)",13129,***,18.4 ,13.9, 24,12,stable,-0.6 ,-3.5, 2.3
"Whitfield County(7,8)",13313,***,18.4 ,14.9, 22.5,19,stable,-1.4 ,-5.1, 2.5
"Houston County(7,8)",13153,***,18.3 ,15.3, 21.8,26,stable,0.3 ,-1.3, 1.9
"Bibb County(7,8)",13021,***,18.2 ,15.3, 21.4,30,stable,0.3 ,-1.3, 1.9
"Clarke County(7,8)",13059,***,18.2 ,14.4, 22.5,17,stable,-0.4 ,-3.5, 2.8
"Carroll County(7,8)",13045,***,18.2 ,14.7, 22.1,21,stable,1.6 ,-0.3, 3.6
"Coffee County(7,8)",13069,***,18.1 ,12.7, 25,8,stable,2.0 ,-1.5, 5.6
"Rockdale County(7,8)",13247,***,18.1 ,14.3, 22.6,17,stable,0.3 ,-2.8, 3.5
"Lamar County(7,8)",13171,***,18.1 ,10.9, 28.5,4,stable,-0.5 ,-6.2, 5.6
"Madison County(7,8)",13195,***,17.9 ,12.1, 25.7,6,stable,0.8 ,-3.4, 5.2
"Baldwin County(7,8)",13009,***,17.8 ,12.7, 24.2,9,stable,0.9 ,-2.8, 4.7
"Putnam County(7)",13237,***,17.7 ,11.2, 26.9,5,*,*,*,*
"Jackson County(7,8)",13157,***,17.3 ,13.1, 22.5,12,stable,0.4 ,-3.7, 4.8
"Douglas County(7,8)",13097,***,17.3 ,14, 21.1,22,stable,-1.8 ,-3.7, 0.2
"Glynn County(7,8)",13127,***,17.3 ,13.7, 21.6,17,stable,-0.3 ,-2.9, 2.4
"Barrow County(7,8)",13013,***,17.2 ,13, 22.3,12,stable,-2.4 ,-5.6, 0.8
"Habersham County(7,8)",13137,***,17.2 ,12.4, 23.2,9,stable,0.9 ,-2.6, 4.4
"Henry County(7,8)",13151,***,17.1 ,14.6, 20,35,stable,-1.2 ,-3.4, 1.2
"Fannin County(7,8)",13111,***,17.1 ,11.4, 25.1,7,stable,1.2 ,-3.8, 6.5
"Ben Hill County(7)",13017,***,17.1 ,9.9, 27.5,4,*,*,*,*
"Clayton County(7,8)",13063,***,17 ,14.4, 19.9,36,stable,0.8 ,-0.2, 1.8
"Lee County(7,8)",13177,***,17 ,10.4, 26.1,4,stable,-2.0 ,-8.2, 4.6
"Butts County(7,8)",13035,***,16.9 ,10.5, 26.1,4,stable,1.8 ,-2.2, 6.0
"Cook County(7,8)",13075,***,16.9 ,9.8, 27.5,3,stable,-0.5 ,-6.1, 5.5
"Haralson County(7,8)",13143,***,16.9 ,11.2, 24.7,6,stable,-1.4 ,-5.3, 2.7
"Chattooga County(7,8)",13055,***,16.9 ,10.9, 25.1,5,stable,-0.9 ,-4.9, 3.2
"Stephens County(7,8)",13257,***,16.8 ,11.2, 24.6,6,stable,0.1 ,-3.6, 3.9
"Lowndes County(7,8)",13185,***,16.8 ,13.4, 20.8,17,stable,1.8 ,-1.2, 4.9
"Burke County(7)",13033,***,16.8 ,10.1, 26.2,4,*,*,*,*
"Walton County(7,8)",13297,***,16.6 ,13.1, 20.7,16,stable,-0.9 ,-2.9, 1.2
"Wayne County(7,8)",13305,***,16.5 ,10.9, 24,6,stable,0.2 ,-4.5, 5.1
"Elbert County(7)",13105,***,16.4 ,9.9, 25.9,4,*,*,*,*
"Colquitt County(7,8)",13071,***,16.4 ,11.7, 22.4,8,stable,-1.3 ,-5.1, 2.7
"Ware County(7,8)",13299,***,16.4 ,11.3, 23,7,stable,-0.2 ,-5.1, 4.9
"Appling County(7)",13001,***,16.1 ,9.2, 26.3,3,*,*,*,*
"Crisp County(7,8)",13081,***,15.9 ,9.9, 24.4,5,stable,0.4 ,-5.6, 6.8
"Troup County(7,8)",13285,***,15.9 ,12, 20.6,12,stable,-2.1 ,-5.4, 1.3
"Hart County(7,8)",13147,***,15.8 ,10.5, 23.3,6,stable,-1.2 ,-4.8, 2.5
"Walker County(7,8)",13295,***,15.7 ,12.1, 20,14,stable,-2.8 ,-6.0, 0.5
"Chatham County(7,8)",13051,***,15.6 ,13.6, 17.8,47,stable,1.1 ,-0.8, 3.0
"Pike County(7)",13231,***,15.6 ,8.8, 25.8,3,*,*,*,*
"Dougherty County(7,8)",13095,***,15.5 ,12.2, 19.5,16,stable,-1.6 ,-4.4, 1.2
"Catoosa County(7,8)",13047,***,15.5 ,11.8, 20,12,stable,-2.3 ,-5.1, 0.5
"Laurens County(7,8)",13175,***,15.5 ,11.1, 21,9,stable,-11.1 ,-21.1, 0.1
"Jones County(7,8)",13169,***,15.2 ,9.7, 22.8,5,stable,-1.1 ,-7.5, 5.7
"Sumter County(7,8)",13261,***,15.1 ,9.5, 22.7,5,stable,0.5 ,-2.1, 3.2
"Meriwether County(7)",13199,***,15 ,9.2, 23.5,4,*,*,*,*
"Worth County(7,8)",13321,***,14.8 ,8.8, 23.6,4,stable,2.3 ,-3.1, 8.1
"Dodge County(7)",13091,***,14.7 ,8.6, 23.6,4,*,*,*,*
"Bulloch County(7,8)",13031,***,14.3 ,10.4, 19.3,9,stable,-1.1 ,-4.0, 2.0
"Oconee County(7,8)",13219,***,14.3 ,9.3, 21.1,5,stable,-1.9 ,-6.4, 2.8
"Effingham County(7)",13103,***,14.3 ,10.1, 19.7,8,*,*,*,*
"Morgan County(7)",13211,***,14.3 ,8.5, 23.2,4,*,*,*,*
"Banks County(7)",13011,***,14.2 ,8, 23.8,3,*,*,*,*
"Dade County(7,8)",13083,***,14.2 ,8, 23.8,3,stable,-3.7 ,-9.1, 2.1
"Columbia County(7,8)",13073,***,14.1 ,11.3, 17.2,20,falling,-3.6 ,-6.2, -0.9
"Peach County(7)",13225,***,14 ,8.5, 21.7,4,*,*,*,*
"Mitchell County(7,8)",13205,***,14 ,8.2, 22.4,4,stable,1.7 ,-5.6, 9.6
"Monroe County(7,8)",13207,***,13.9 ,8.8, 21.1,5,stable,-2.8 ,-8.6, 3.3
