------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Alabama by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama",01000,***,7.2 ,6.9, 7.5,429,rising,2.2 ,1.8, 2.6
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Mobile County",01097,***,10.1 ,8.9, 11.5,52,rising,4.3 ,3.3, 5.2
"Autauga County",01001,***,9.6 ,6.5, 13.8,6,*,*,*,*
"Cherokee County",01019,***,9.2 ,5.4, 15.1,4,*,*,*,*
"Dale County",01045,***,8.6 ,5.6, 12.8,5,*,*,*,*
"Walker County",01127,***,8.6 ,6.1, 11.9,8,rising,2.8 ,0.5, 5.3
"Blount County",01009,***,8.6 ,5.8, 12.3,6,*,*,*,*
"Jackson County",01071,***,8.5 ,5.7, 12.3,6,stable,3.8 ,-1.5, 9.4
"Chilton County",01021,***,8.2 ,4.9, 12.9,4,*,*,*,*
"Escambia County",01053,***,8.2 ,5, 12.9,4,*,*,*,*
"Colbert County",01033,***,8.1 ,5.5, 11.6,6,*,*,*,*
"Marion County",01093,***,8 ,4.7, 13.1,4,*,*,*,*
"Marshall County",01095,***,8 ,5.8, 10.7,9,*,*,*,*
"Etowah County",01055,***,8 ,6, 10.5,11,stable,1.4 ,-0.2, 2.9
"Coffee County",01031,***,7.7 ,4.9, 11.6,5,stable,0.7 ,-2.3, 3.7
"St. Clair County",01115,***,7.6 ,5.4, 10.6,8,*,*,*,*
"Cullman County",01043,***,7.6 ,5.5, 10.4,9,*,*,*,*
"Chambers County",01017,***,7.6 ,4.6, 12.2,4,*,*,*,*
"Elmore County",01051,***,7.4 ,5, 10.5,7,*,*,*,*
"Russell County",01113,***,7.4 ,4.7, 11.1,5,*,*,*,*
"Baldwin County",01003,***,7.4 ,6, 9,21,rising,3.2 ,1.6, 4.7
"Jefferson County",01073,***,7.4 ,6.5, 8.3,58,rising,2.8 ,1.9, 3.8
"Calhoun County",01015,***,7.1 ,5.3, 9.4,10,*,*,*,*
"Lauderdale County",01077,***,7.1 ,5.1, 9.6,9,rising,3.4 ,1.3, 5.5
"DeKalb County",01049,***,6.7 ,4.4, 9.7,6,*,*,*,*
"Limestone County",01083,***,6.7 ,4.6, 9.4,7,*,*,*,*
"Talladega County",01121,***,6.6 ,4.6, 9.3,7,*,*,*,*
"Houston County",01069,***,6.6 ,4.8, 8.9,9,stable,1.6 ,-0.6, 3.8
"Madison County",01089,***,6.2 ,5.2, 7.4,25,rising,2.1 ,0.5, 3.7
"Lee County",01081,***,6.1 ,4.3, 8.4,8,*,*,*,*
"Montgomery County",01101,***,5.7 ,4.5, 7.2,15,stable,-0.3 ,-2.2, 1.7
"Tallapoosa County",01123,***,5.4 ,3, 9.2,3,*,*,*,*
"Tuscaloosa County",01125,***,5.3 ,4, 7,11,rising,2.5 ,0.4, 4.6
"Morgan County",01103,***,5.2 ,3.6, 7.2,7,stable,2.4 ,0.0, 4.9
"Shelby County",01117,***,5 ,3.7, 6.6,11,stable,1.9 ,-0.3, 4.1
"Barbour County",01005,***,* ,*, *,3 or fewer,*,*,*,*
"Bibb County",01007,***,* ,*, *,3 or fewer,*,*,*,*
"Bullock County",01011,***,* ,*, *,3 or fewer,*,*,*,*
"Butler County",01013,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",01023,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",01025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",01027,***,* ,*, *,3 or fewer,*,*,*,*
"Cleburne County",01029,***,* ,*, *,3 or fewer,*,*,*,*
