------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Alabama by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama",01000,No,226.5 ,223.7, 229.2,5671,falling,-2.2 ,-2.7, -1.7
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Washington County",01129,No,316.7 ,267.5, 372.9,31,stable,-0.2 ,-1.3, 1.0
"Bullock County",01011,No,283 ,220.8, 357.1,15,stable,12.8 ,-5.9, 35.2
"Perry County",01105,No,281.4 ,218.2, 357.6,15,stable,0.0 ,-1.4, 1.5
"Walker County",01127,No,280.7 ,256.7, 306.4,109,falling,-0.7 ,-1.3, -0.1
"Dallas County",01047,No,277.4 ,245.8, 312.1,60,falling,-1.4 ,-2.1, -0.7
"Macon County",01087,No,273.2 ,228.6, 324.5,29,falling,-1.2 ,-2.0, -0.4
"Lowndes County",01085,No,270.4 ,212.3, 340.1,16,stable,-0.8 ,-2.0, 0.4
"Crenshaw County",01041,No,266.9 ,217.5, 324.6,22,stable,-0.8 ,-1.9, 0.3
"Cherokee County",01019,No,265.4 ,230.5, 304.5,47,stable,-0.1 ,-1.0, 0.8
"Chambers County",01017,No,265.2 ,232.6, 301.3,52,stable,-0.8 ,-1.6, 0.0
"Jackson County",01071,No,262.7 ,237, 290.5,84,falling,-1.0 ,-1.7, -0.2
"Winston County",01133,No,262.3 ,225.8, 303.5,40,stable,-0.7 ,-1.6, 0.2
"Hale County",01065,No,260.6 ,212.2, 317.1,22,stable,-1.2 ,-2.3, 0.0
"Russell County",01113,No,257.7 ,229, 288.8,65,falling,-1.2 ,-1.7, -0.7
"Wilcox County",01131,No,257.6 ,201.1, 325.6,15,stable,-0.5 ,-1.9, 0.9
"Elmore County",01051,No,257.1 ,233.3, 282.6,96,falling,-1.2 ,-1.8, -0.6
"Bibb County",01007,No,255.9 ,214.3, 303,30,falling,-1.0 ,-1.9, -0.1
"Lamar County",01075,No,253.8 ,209.2, 305.9,24,stable,-0.7 ,-1.8, 0.5
"Fayette County",01057,No,248.6 ,207.2, 296.5,27,falling,-1.3 ,-2.3, -0.3
"Lawrence County",01079,No,248.4 ,216.5, 283.8,48,stable,-0.4 ,-1.4, 0.6
"Etowah County",01055,No,247.8 ,229.5, 267.2,146,falling,-0.8 ,-1.2, -0.3
"Tallapoosa County",01123,No,247.7 ,220.2, 277.8,63,stable,-1.0 ,-1.9, 0.0
