------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=55&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=55&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Wisconsin by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Wisconsin(6)",55000,***,10.7 ,10.4, 11.1,758,80.6
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Price County(6)",55099,***,17.8 ,11.1, 28.5,4,95.7
"Jackson County(6)",55053,***,14.6 ,9, 22.9,4,87.5
"Vilas County(6)",55125,***,14.5 ,9.4, 22.3,6,91.2
"Clark County(6)",55019,***,14.3 ,9.5, 20.7,6,83.3
"Oneida County(6)",55085,***,13.9 ,9.6, 19.8,8,71.4
"Walworth County(6)",55127,***,13.7 ,10.9, 17.2,16,82.8
"Kenosha County(6)",55059,***,13.4 ,11, 16,24,88.2
"Rock County(6)",55105,***,13.1 ,10.9, 15.6,26,86.3
"Sawyer County(6)",55113,***,12.8 ,7.6, 21.2,4,100.0
"Sauk County(6)",55111,***,12.7 ,9.5, 16.7,11,79.4
"Milwaukee County(6)",55079,***,12.6 ,11.6, 13.6,125,82.5
"Shawano County(6)",55115,***,12.5 ,8.6, 17.7,7,73.5
"Langlade County(6)",55067,***,12.4 ,7.7, 19.9,4,91.3
"Columbia County(6)",55021,***,12.3 ,8.9, 16.7,9,80.4
"Barron County(6)",55005,***,12.2 ,8.5, 17,8,76.5
"Burnett County(6)",55013,***,11.9 ,7.1, 20.4,4,73.1
"Jefferson County(6)",55055,***,11.8 ,9, 15.2,12,83.8
"Washburn County(6)",55129,***,11.7 ,6.5, 20.5,3,69.6
"Sheboygan County(6)",55117,***,11.6 ,9.3, 14.5,17,87.0
"Waushara County(6)",55137,***,11.5 ,7.4, 17.8,5,75.8
"Ozaukee County(6)",55089,***,11.5 ,8.9, 14.6,14,80.0
"Lincoln County(6)",55069,***,11.5 ,7.5, 17.3,5,100.0
"Green County(6)",55045,***,11.2 ,7.3, 16.6,5,71.1
"Door County(6)",55029,***,11.2 ,7.4, 16.9,6,90.6
"Marinette County(6)",55075,***,11 ,7.8, 15.6,8,84.4
"Adams County(6)",55001,***,11 ,6.9, 17.9,5,71.9
"Kewaunee County(6)",55061,***,10.7 ,6.2, 17.9,3,81.0
"Fond du Lac County(6)",55039,***,10.7 ,8.3, 13.6,15,79.3
"Juneau County(6)",55057,***,10.6 ,6.4, 16.9,4,71.4
"Oconto County(6)",55083,***,10.6 ,7.2, 15.5,6,83.8
"St. Croix County(6)",55109,***,10.5 ,7.6, 14.2,9,73.8
"Brown County(6)",55009,***,10.4 ,8.8, 12.3,30,81.0
"Dodge County(6)",55027,***,10.4 ,7.9, 13.6,12,74.4
"Calumet County(6)",55015,***,10.2 ,6.8, 14.8,6,76.3
"Washington County(6)",55131,***,10.2 ,8.1, 12.6,17,79.6
"Monroe County(6)",55081,***,10.1 ,6.6, 14.9,6,87.5
"Winnebago County(6)",55139,***,10.1 ,8.2, 12.3,20,76.5
"Dane County(6)",55025,***,10.1 ,8.8, 11.4,50,82.4
"Portage County(6)",55097,***,10 ,7.2, 13.8,8,82.4
"Outagamie County(6)",55087,***,10 ,8.2, 12.2,21,81.4
"Chippewa County(6)",55017,***,10 ,7, 13.8,8,74.5
"Waukesha County(6)",55133,***,9.9 ,8.7, 11.2,53,80.4
"Racine County(6)",55101,***,9.5 ,7.8, 11.4,23,77.7
