------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=55&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '400', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=55&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Wisconsin by County

"Breast (in situ) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wisconsin(6,10)",55000,***,32.9 ,32.1, 33.8,1131,stable,-1.9 ,-5.6, 1.9
"US (SEER+NPCR)(1,10)",00000,***,30.1 ,30, 30.2,56702,stable,-2.0 ,-4.2, 0.3
"Price County(6,10)",55099,***,54.2 ,33.3, 84.6,5,stable,-3.8 ,-40.8, 56.3
"Ozaukee County(6,10)",55089,***,51.8 ,43.6, 61.3,30,stable,-8.7 ,-30.9, 20.6
"Wood County(6,10)",55141,***,50.2 ,41, 60.8,24,stable,-8.2 ,-25.0, 12.2
"Marathon County(6,10)",55073,***,46.6 ,40, 54,38,stable,-7.1 ,-29.2, 22.0
"Washington County(6,10)",55131,***,43.9 ,37.6, 51,37,rising,20.9 ,12.7, 29.6
"Waukesha County(6,10)",55133,***,39.4 ,36, 43.2,103,stable,-4.3 ,-14.8, 7.6
"Milwaukee County(6,10)",55079,***,38.9 ,36.5, 41.5,201,stable,-3.2 ,-12.8, 7.4
"Dane County(6,10)",55025,***,38.3 ,34.9, 41.8,103,stable,-0.7 ,-2.9, 1.5
"Vilas County(6,10)",55125,***,38.1 ,25.9, 55.9,7,stable,-6.5 ,-48.2, 68.9
"Clark County(6,10)",55019,***,37.8 ,26.4, 52.7,7,stable,10.8 ,-35.4, 89.9
"La Crosse County(6,10)",55063,***,37.3 ,30.7, 44.8,25,stable,26.5 ,-9.8, 77.2
"Portage County(6,10)",55097,***,35.4 ,26.8, 45.8,13,stable,5.6 ,-29.5, 58.3
"Winnebago County(6,10)",55139,***,35.2 ,30, 41.1,34,stable,-3.1 ,-13.3, 8.2
"Dodge County(6,10)",55027,***,33.5 ,26.8, 41.4,18,stable,-0.8 ,-31.3, 43.2
"Columbia County(6,10)",55021,***,32.9 ,24.8, 42.9,12,stable,-4.9 ,-33.3, 35.7
"Lafayette County(6,10)",55065,***,32.5 ,17.6, 55,3,*,*,*,*
"Dunn County(6,10)",55033,***,32 ,22.1, 44.9,7,stable,-10.5 ,-39.6, 32.8
