------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '076', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_041.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Brain & ONS (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"New York(3)",36000,***,1 ,0.9, 1.1,217,15.3
"US (SEER+NPCR)(1)",00000,***,1 ,1, 1,3410,15.2
"Saratoga County(7)",36091,***,1.5 ,0.9, 2.4,4,21.2
"Westchester County(7)",36119,***,1.5 ,1.2, 1.9,17,23.9
"Niagara County(7)",36063,***,1.4 ,0.8, 2.3,3,16.3
"Orange County(7)",36071,***,1.3 ,0.9, 2,5,21.0
"Albany County(7)",36001,***,1.3 ,0.8, 2,5,22.7
"Erie County(7)",36029,***,1.3 ,1, 1.6,13,16.9
"Dutchess County(7)",36027,***,1.2 ,0.7, 1.9,4,16.9
"Suffolk County(7)",36103,***,1.2 ,0.9, 1.4,20,15.7
"Nassau County(7)",36059,***,1 ,0.8, 1.3,16,15.7
"New York County(7)",36061,***,0.9 ,0.7, 1.2,16,13.4
"Bronx County(7)",36005,***,0.8 ,0.6, 1.1,12,16.7
"Richmond County(7)",36085,***,0.8 ,0.5, 1.3,4,12.1
"Monroe County(7)",36055,***,0.8 ,0.6, 1.1,7,12.9
"Queens County(7)",36081,***,0.8 ,0.7, 1,20,15.8
"Kings County(7)",36047,***,0.7 ,0.6, 0.9,19,11.9
"Allegany County(7)",36003,***,* ,*, *,3 or fewer,*
"Broome County(7)",36007,***,* ,*, *,3 or fewer,*
"Cattaraugus County(7)",36009,***,* ,*, *,3 or fewer,*
"Cayuga County(7)",36011,***,* ,*, *,3 or fewer,*
"Chautauqua County(7)",36013,***,* ,*, *,3 or fewer,*
"Chemung County(7)",36015,***,* ,*, *,3 or fewer,*
"Chenango County(7)",36017,***,* ,*, *,3 or fewer,*
"Clinton County(7)",36019,***,* ,*, *,3 or fewer,*
"Columbia County(7)",36021,***,* ,*, *,3 or fewer,*
"Cortland County(7)",36023,***,* ,*, *,3 or fewer,*
"Delaware County(7)",36025,***,* ,*, *,3 or fewer,*
"Essex County(7)",36031,***,* ,*, *,3 or fewer,*
"Franklin County(7)",36033,***,* ,*, *,3 or fewer,*
"Fulton County(7)",36035,***,* ,*, *,3 or fewer,*
"Genesee County(7)",36037,***,* ,*, *,3 or fewer,*
"Greene County(7)",36039,***,* ,*, *,3 or fewer,*
"Hamilton County(7)",36041,***,* ,*, *,3 or fewer,*
"Herkimer County(7)",36043,***,* ,*, *,3 or fewer,*
"Jefferson County(7)",36045,***,* ,*, *,3 or fewer,*
"Lewis County(7)",36049,***,* ,*, *,3 or fewer,*
"Livingston County(7)",36051,***,* ,*, *,3 or fewer,*
"Madison County(7)",36053,***,* ,*, *,3 or fewer,*
"Montgomery County(7)",36057,***,* ,*, *,3 or fewer,*
"Oneida County(7)",36065,***,* ,*, *,3 or fewer,*
"Onondaga County(7)",36067,***,* ,*, *,3 or fewer,*
"Ontario County(7)",36069,***,* ,*, *,3 or fewer,*
"Orleans County(7)",36073,***,* ,*, *,3 or fewer,*
"Oswego County(7)",36075,***,* ,*, *,3 or fewer,*
"Otsego County(7)",36077,***,* ,*, *,3 or fewer,*
"Putnam County(7)",36079,***,* ,*, *,3 or fewer,*
"Rensselaer County(7)",36083,***,* ,*, *,3 or fewer,*
"Rockland County(7)",36087,***,* ,*, *,3 or fewer,*
"Schenectady County(7)",36093,***,* ,*, *,3 or fewer,*
"Schoharie County(7)",36095,***,* ,*, *,3 or fewer,*
"Schuyler County(7)",36097,***,* ,*, *,3 or fewer,*
"Seneca County(7)",36099,***,* ,*, *,3 or fewer,*
"St. Lawrence County(7)",36089,***,* ,*, *,3 or fewer,*
"Steuben County(7)",36101,***,* ,*, *,3 or fewer,*
"Sullivan County(7)",36105,***,* ,*, *,3 or fewer,*
"Tioga County(7)",36107,***,* ,*, *,3 or fewer,*
"Tompkins County(7)",36109,***,* ,*, *,3 or fewer,*
"Ulster County(7)",36111,***,* ,*, *,3 or fewer,*
"Warren County(7)",36113,***,* ,*, *,3 or fewer,*
"Washington County(7)",36115,***,* ,*, *,3 or fewer,*
"Wayne County(7)",36117,***,* ,*, *,3 or fewer,*
"Wyoming County(7)",36121,***,* ,*, *,3 or fewer,*
"Yates County(7)",36123,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

