------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=072&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '072', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_046.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=072&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Kidney & Renal Pelvis (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"New York(3)",36000,***,4.5 ,4.4, 4.7,1057,27.8
"US (SEER+NPCR)(1)",00000,***,4.8 ,4.8, 4.9,17836,29.4
"Schoharie County(7)",36095,***,9.1 ,5.5, 14.4,4,40.4
"Orleans County(7)",36073,***,8.2 ,5.1, 12.7,4,40.7
"Genesee County(7)",36037,***,7.8 ,5.3, 11.2,7,42.9
"Allegany County(7)",36003,***,7.7 ,4.8, 11.8,5,48.9
"Wyoming County(7)",36121,***,7.3 ,4.4, 11.4,4,35.6
"Delaware County(7)",36025,***,7.1 ,4.3, 11.3,5,42.9
"Saratoga County(7)",36091,***,7 ,5.6, 8.6,19,32.3
"Otsego County(7)",36077,***,6.9 ,4.7, 10.1,6,41.0
"Franklin County(7)",36033,***,6.9 ,4.2, 10.7,4,39.6
"Herkimer County(7)",36043,***,6.7 ,4.4, 9.8,6,37.5
"Sullivan County(7)",36105,***,6.6 ,4.5, 9.6,6,35.2
"Livingston County(7)",36051,***,6.6 ,4.2, 9.8,5,37.5
