------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '086', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_051.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Non-Hodgkin Lymphoma (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"New York(3)",36000,***,13 ,12.8, 13.2,2970,60.5
"US (SEER+NPCR)(1)",00000,***,12 ,12, 12.1,43387,62.8
"Wyoming County(7)",36121,***,19.5 ,14.3, 26.1,10,73.1
"Yates County(7)",36123,***,18.3 ,11.8, 27.3,6,71.8
"Clinton County(7)",36019,***,18.3 ,14.7, 22.7,18,71.2
"Cattaraugus County(7)",36009,***,18 ,14.3, 22.3,18,76.9
"Warren County(7)",36113,***,16.8 ,13.2, 21.1,16,73.2
"Chenango County(7)",36017,***,16.6 ,12.4, 21.8,11,75.7
"Cayuga County(7)",36011,***,16.2 ,12.7, 20.4,16,73.4
"Tompkins County(7)",36109,***,16.1 ,12.7, 20.2,16,78.6
"Saratoga County(7)",36091,***,15.6 ,13.5, 17.9,42,61.9
"Wayne County(7)",36117,***,15 ,11.9, 18.7,17,70.2
"Ontario County(7)",36069,***,14.9 ,12.2, 18.2,22,71.7
"Columbia County(7)",36021,***,14.8 ,11.3, 19.1,13,75.3
"Steuben County(7)",36101,***,14.7 ,11.8, 18.2,19,75.0
"Nassau County(7)",36059,***,14.7 ,13.8, 15.5,250,60.3
"Washington County(7)",36115,***,14.6 ,11.1, 19,12,76.3
"Lewis County(7)",36049,***,14.6 ,9.7, 21.5,6,66.7
"Oneida County(7)",36065,***,14.5 ,12.5, 16.7,43,61.2
"Seneca County(7)",36099,***,14.3 ,9.6, 20.6,6,66.7
"Niagara County(7)",36063,***,14.3 ,12.3, 16.5,40,65.6
"Rensselaer County(7)",36083,***,14.2 ,11.9, 16.9,28,61.6
"Suffolk County(7)",36103,***,14.2 ,13.4, 15,255,57.0
"Greene County(7)",36039,***,14.2 ,10.4, 19.1,10,60.8
"Albany County(7)",36001,***,14.1 ,12.4, 16.1,50,57.6
"Westchester County(7)",36119,***,14.1 ,13.1, 15.1,167,60.0
"Monroe County(7)",36055,***,14.1 ,13, 15.2,126,64.1
"St. Lawrence County(7)",36089,***,14 ,11.2, 17.3,18,62.9
"Oswego County(7)",36075,***,14 ,11.3, 17.2,20,59.8
"Otsego County(7)",36077,***,13.9 ,10.4, 18.5,11,70.9
"Madison County(7)",36053,***,13.9 ,10.4, 18.1,12,58.3
"Chautauqua County(7)",36013,***,13.5 ,11.1, 16.4,24,68.2
"Richmond County(7)",36085,***,13.5 ,12.1, 15,74,56.5
"Erie County(7)",36029,***,13.5 ,12.5, 14.5,156,58.4
"Chemung County(7)",36015,***,13.5 ,10.5, 17,15,67.6
"Allegany County(7)",36003,***,13.4 ,9.5, 18.5,8,72.7
"Jefferson County(7)",36045,***,13.4 ,10.4, 16.9,15,67.6
