------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"New York(3)",36000,***,21.5 ,21.2, 21.8,4952,55.1
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Schuyler County(7)",36097,***,35.4 ,24.9, 49.1,8,65.1
"Allegany County(7)",36003,***,29.9 ,23.7, 37.2,17,59.3
"Jefferson County(7)",36045,***,29.8 ,25.4, 34.8,33,59.4
"Cattaraugus County(7)",36009,***,28.5 ,23.8, 33.9,28,62.3
"Herkimer County(7)",36043,***,28.3 ,23.3, 34.2,24,57.8
"Warren County(7)",36113,***,28.3 ,23.3, 34.1,26,63.7
"Fulton County(7)",36035,***,28 ,22.7, 34.4,20,64.7
"Orleans County(7)",36073,***,27.5 ,21.4, 34.9,15,62.2
"Chenango County(7)",36017,***,26.2 ,20.9, 32.7,18,53.7
"Washington County(7)",36115,***,25.8 ,21.1, 31.5,22,65.5
"Rensselaer County(7)",36083,***,25.5 ,22.3, 29.1,48,57.1
"Sullivan County(7)",36105,***,25.2 ,20.8, 30.3,24,60.2
"Delaware County(7)",36025,***,24.8 ,19.7, 31.1,18,55.3
"Wyoming County(7)",36121,***,24.5 ,18.6, 31.9,12,56.2
"Montgomery County(7)",36057,***,24.5 ,19.1, 31.1,15,48.1
"Lewis County(7)",36049,***,24.4 ,17.1, 33.8,8,43.3
"Seneca County(7)",36099,***,24.2 ,17.9, 32.1,11,63.1
"Steuben County(7)",36101,***,23.8 ,20.1, 28,31,57.1
"Richmond County(7)",36085,***,23.8 ,21.9, 25.7,131,57.4
"Madison County(7)",36053,***,23.6 ,19, 29,20,55.5
"Cortland County(7)",36023,***,23.4 ,17.9, 30.1,13,53.7
"Columbia County(7)",36021,***,23.3 ,19, 28.4,22,57.8
"Putnam County(7)",36079,***,23.1 ,19.3, 27.4,28,57.6
"Franklin County(7)",36033,***,23 ,17.8, 29.4,14,53.5
"Genesee County(7)",36037,***,22.9 ,18.2, 28.6,17,59.4
"Suffolk County(7)",36103,***,22.7 ,21.7, 23.7,410,57.0
"Chautauqua County(7)",36013,***,22.6 ,19.5, 26.2,40,56.5
