------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Kidney & Renal Pelvis (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York(7,8)",36000,***,16.5 ,16.2, 16.7,3804,stable,0.4 ,0.0, 0.8
"US (SEER+NPCR)(1,10)",00000,***,16.6 ,16.5, 16.7,60674,rising,0.9 ,0.1, 1.6
"Clinton County(7,8)",36019,***,25.2 ,20.9, 30.3,25,stable,2.5 ,-0.4, 5.6
"Schoharie County(7,8)",36095,***,23.7 ,17.4, 31.8,10,stable,4.6 ,-0.1, 9.5
"Wayne County(7,8)",36117,***,23.5 ,19.6, 28,27,rising,5.1 ,2.3, 7.9
"Jefferson County(7,8)",36045,***,21.9 ,18.2, 26.2,25,rising,5.7 ,2.5, 9.0
"Wyoming County(7,8)",36121,***,21.7 ,16.4, 28.4,12,stable,2.2 ,-1.5, 6.1
"Orleans County(7,8)",36073,***,21.6 ,16, 28.5,11,stable,2.2 ,-1.5, 6.0
"Saratoga County(7,8)",36091,***,21.6 ,19.1, 24.3,59,rising,2.9 ,1.6, 4.2
"Warren County(7,8)",36113,***,21.2 ,17, 26.2,20,stable,2.6 ,-0.3, 5.5
"Putnam County(7,8)",36079,***,21.1 ,17.6, 25.3,26,stable,1.3 ,-1.4, 4.1
