------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Wisconsin by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wisconsin",55000,***,11.7 ,11.4, 12.1,830,rising,0.5 ,0.3, 0.7
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Ashland County",55003,***,18 ,10.9, 28.6,4,*,*,*,*
"Langlade County",55067,***,17.5 ,11, 26.9,5,stable,1.6 ,-0.6, 3.9
"Green County",55045,***,16.6 ,11.7, 23,8,stable,2.0 ,-0.2, 4.3
"Clark County",55019,***,16.6 ,11.5, 23.3,7,rising,3.9 ,1.9, 6.0
"Washburn County",55129,***,16 ,10.1, 25.3,5,*,*,*,*
"Rusk County",55107,***,15.7 ,9.4, 25.8,4,*,*,*,*
"Barron County",55005,***,15.3 ,11.3, 20.5,10,stable,1.2 ,-0.6, 2.9
"Burnett County",55013,***,15 ,9, 24.6,4,*,*,*,*
"Adams County",55001,***,14.8 ,9.7, 22.7,6,*,*,*,*
"Oneida County",55085,***,14.6 ,10.5, 20.2,9,stable,0.6 ,-1.4, 2.6
"Chippewa County",55017,***,14.1 ,10.6, 18.5,11,stable,0.9 ,-0.8, 2.7
"Columbia County",55021,***,13.9 ,10.3, 18.4,10,rising,1.9 ,0.5, 3.4
"Kenosha County",55059,***,13.6 ,11.2, 16.3,24,stable,1.1 ,-0.2, 2.4
"Walworth County",55127,***,13.5 ,10.6, 16.8,16,stable,1.6 ,-0.2, 3.4
"Grant County",55043,***,13.2 ,9.5, 18,9,rising,2.5 ,0.6, 4.4
"Rock County",55105,***,13.1 ,10.9, 15.6,26,stable,0.9 ,-0.3, 2.0
"Waushara County",55137,***,13 ,8.5, 19.6,5,stable,0.4 ,-2.1, 3.0
"Sauk County",55111,***,12.9 ,9.7, 17,11,rising,2.2 ,0.4, 4.1
"St. Croix County",55109,***,12.9 ,9.6, 17,11,stable,1.7 ,0.0, 3.3
"Milwaukee County",55079,***,12.9 ,11.9, 13.9,129,rising,0.7 ,0.1, 1.2
"Jackson County",55053,***,12.8 ,7.6, 20.7,4,*,*,*,*
"Ozaukee County",55089,***,12.7 ,10, 16.1,15,stable,0.6 ,-0.9, 2.1
"Shawano County",55115,***,12.6 ,8.8, 17.7,8,stable,1.8 ,-0.3, 3.9
"Sheboygan County",55117,***,12.5 ,10, 15.4,19,stable,0.6 ,-0.6, 1.9
"Jefferson County",55055,***,12.3 ,9.4, 15.9,13,stable,0.2 ,-1.4, 1.8
"Monroe County",55081,***,12.3 ,8.4, 17.4,7,rising,2.1 ,0.3, 4.0
"Oconto County",55083,***,12.2 ,8.4, 17.4,7,stable,0.6 ,-1.5, 2.9
"Eau Claire County",55035,***,12.1 ,9.4, 15.4,14,stable,1.1 ,-0.4, 2.6
"Washington County",55131,***,12 ,9.8, 14.6,21,stable,0.2 ,-1.1, 1.4
"Fond du Lac County",55039,***,11.9 ,9.4, 14.9,16,stable,0.8 ,-1.1, 2.7
"Juneau County",55057,***,11.6 ,7.3, 17.9,5,*,*,*,*
"Marinette County",55075,***,11.6 ,8.2, 16.2,8,stable,0.0 ,-1.5, 1.5
"Manitowoc County",55071,***,11.5 ,8.9, 14.7,14,stable,0.7 ,-0.6, 2.0
"La Crosse County",55063,***,11.5 ,9, 14.4,15,stable,0.8 ,-0.4, 2.1
"Dodge County",55027,***,11.4 ,8.8, 14.6,13,stable,0.7 ,-0.7, 2.1
"Winnebago County",55139,***,11.3 ,9.3, 13.7,23,stable,0.6 ,-0.5, 1.7
"Calumet County",55015,***,11.3 ,7.7, 16.1,6,*,*,*,*
"Door County",55029,***,11.2 ,7.2, 17.4,6,*,*,*,*
"Brown County",55009,***,11.1 ,9.4, 13.1,31,stable,0.3 ,-0.6, 1.2
"Pierce County",55093,***,11.1 ,7, 16.7,5,*,*,*,*
"Kewaunee County",55061,***,10.9 ,6.3, 18.2,3,*,*,*,*
"Portage County",55097,***,10.8 ,7.8, 14.7,9,stable,-0.7 ,-2.3, 0.8
"Iowa County",55049,***,10.8 ,6.2, 17.8,3,*,*,*,*
"Racine County",55101,***,10.7 ,8.9, 12.8,25,stable,0.0 ,-1.4, 1.5
"Dane County",55025,***,10.6 ,9.3, 12,53,stable,0.0 ,-0.8, 0.8
"Outagamie County",55087,***,10.5 ,8.6, 12.8,21,stable,-0.4 ,-1.1, 0.3
"Waukesha County",55133,***,10.5 ,9.3, 11.8,56,stable,0.2 ,-0.7, 1.2
"Marathon County",55073,***,10.1 ,8.1, 12.5,18,stable,-0.1 ,-1.5, 1.4
"Vilas County",55125,***,10 ,6.3, 16.3,5,*,*,*,*
"Wood County",55141,***,9.2 ,6.9, 12.3,10,stable,-0.6 ,-2.4, 1.2
"Douglas County",55031,***,9.2 ,6, 13.7,5,falling,-2.7 ,-4.5, -1.0
"Waupaca County",55135,***,8.9 ,6.1, 12.8,7,stable,-1.6 ,-3.3, 0.3
"Dunn County",55033,***,8.9 ,5.7, 13.5,5,*,*,*,*
"Polk County",55095,***,8.6 ,5.7, 12.8,6,stable,0.1 ,-2.2, 2.5
"Lincoln County",55069,***,7.9 ,4.7, 13,4,stable,-1.6 ,-3.8, 0.6
"Vernon County",55123,***,7 ,4, 11.8,3,stable,-1.9 ,-4.6, 0.9
"Bayfield County",55007,***,* ,*, *,3 or fewer,*,*,*,*
"Buffalo County",55011,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",55023,***,* ,*, *,3 or fewer,*,*,*,*
"Florence County",55037,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County",55041,***,* ,*, *,3 or fewer,*,*,*,*
