------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=086&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '086', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_015.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=086&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Non-Hodgkin Lymphoma (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee(6,10)",47000,***,17.6 ,17.2, 18,1334,stable,-1.5 ,-3.3, 0.4
"US (SEER+NPCR)(1,10)",00000,***,19.2 ,19.1, 19.3,69092,stable,-1.3 ,-3.5, 0.9
"Decatur County(6,10)",47039,***,31.9 ,21, 47.4,6,stable,-10.6 ,-35.0, 23.0
"Humphreys County(6,10)",47085,***,25.2 ,16.7, 36.8,6,stable,21.2 ,-11.2, 65.5
"Lewis County(6,10)",47101,***,25.1 ,14.3, 41,4,*,*,*,*
"Claiborne County(6,10)",47025,***,23.8 ,17.2, 32.2,10,stable,3.6 ,-15.6, 27.1
"Loudon County(6,10)",47105,***,23.5 ,18.7, 29.3,19,stable,-12.7 ,-27.1, 4.5
"Fentress County(6,10)",47049,***,23 ,15, 34.3,6,stable,7.2 ,-28.3, 60.2
"Overton County(6,10)",47133,***,22 ,15, 31.5,7,stable,-13.1 ,-39.3, 24.5
"Wilson County(6,10)",47189,***,21.6 ,18.2, 25.5,30,stable,-4.8 ,-22.4, 16.8
"Macon County(6,10)",47111,***,21.2 ,14.1, 30.9,6,stable,-4.3 ,-16.6, 9.8
"Hardin County(6,10)",47071,***,21.1 ,14.6, 29.7,7,stable,3.2 ,-18.8, 31.1
"Cheatham County(6,10)",47021,***,20.9 ,15, 28.5,9,stable,-10.0 ,-29.7, 15.2
"Stewart County(6,10)",47161,***,20.6 ,12, 33.7,4,*,*,*,*
"Rhea County(6,10)",47143,***,20.5 ,14.7, 28.1,8,stable,-17.5 ,-39.7, 12.7
"Coffee County(6,10)",47031,***,20.4 ,15.7, 26.1,13,stable,-16.4 ,-39.2, 14.9
"Hawkins County(6,10)",47073,***,20.4 ,16, 25.8,15,falling,-8.2 ,-14.2, -1.8
"Campbell County(6,10)",47013,***,20.1 ,14.9, 26.6,11,stable,2.2 ,-47.6, 99.3
"Blount County(6,10)",47009,***,19.6 ,16.7, 23,33,stable,-7.6 ,-27.6, 17.9
"Smith County(6,10)",47159,***,19.6 ,12.2, 30,5,stable,5.2 ,-30.9, 60.0
"Franklin County(6,10)",47051,***,19.6 ,14.5, 25.9,11,stable,0.4 ,-8.9, 10.7
"Washington County(6,10)",47179,***,19.2 ,16.2, 22.7,30,stable,9.7 ,-17.6, 46.0
"Benton County(6,10)",47005,***,19.1 ,11.7, 30,5,stable,3.5 ,-51.3, 119.9
"Unicoi County(6,10)",47171,***,19 ,12.2, 28.8,5,stable,-8.7 ,-49.7, 65.8
"Knox County(6,10)",47093,***,18.9 ,17.2, 20.7,95,stable,2.3 ,-4.0, 9.0
"Morgan County(6,10)",47129,***,18.9 ,12.2, 28.2,5,stable,-9.4 ,-22.5, 5.9
"Williamson County(6,10)",47187,***,18.7 ,16, 21.6,39,stable,-7.0 ,-19.8, 7.7
"Obion County(6,10)",47131,***,18.4 ,12.9, 25.7,7,stable,-22.6 ,-44.6, 8.1
"Bedford County(6,10)",47003,***,18.2 ,13.3, 24.3,10,stable,-10.2 ,-29.4, 14.3
"Gibson County(6,10)",47053,***,18.2 ,13.8, 23.6,12,stable,-0.3 ,-9.2, 9.5
"Wayne County(6,10)",47181,***,18.2 ,11.2, 28.4,4,stable,10.4 ,-29.2, 72.2
"Lawrence County(6,10)",47099,***,18.1 ,13.3, 24.2,10,stable,12.8 ,-10.1, 41.5
"Davidson County(6,10)",47037,***,18.1 ,16.6, 19.7,117,stable,-5.1 ,-13.5, 4.1
"Weakley County(6,10)",47183,***,18 ,12.8, 24.9,8,stable,14.7 ,-29.6, 86.9
"Hamilton County(6,10)",47065,***,18 ,16.2, 19.9,78,stable,-0.2 ,-13.2, 14.7
"Bledsoe County(6,10)",47007,***,18 ,10.3, 29.9,3,*,*,*,*
"Sullivan County(6,10)",47163,***,17.9 ,15.4, 20.6,41,stable,-4.8 ,-15.5, 7.2
