------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=516&race=00&sex=0&age=016&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '516', 'race': '00', 'sex': '0', 'age': '016', 'type': 'incd', 'file_name': 'incidencerates_006.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=516&race=00&sex=0&age=016&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Childhood (Ages <15, All Sites) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <15"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee(6,10)",47000,***,17.5 ,16.5, 18.6,218,stable,-0.9 ,-5.8, 4.3
"US (SEER+NPCR)(1,10)",00000,***,17.3 ,17.2, 17.5,10605,stable,0.9 ,-0.3, 2.0
"Lawrence County(6,10)",47099,***,38.5 ,22.4, 61.6,3,*,*,*,*
"Maury County(6,10)",47119,***,27.6 ,17.7, 41.2,5,stable,-5.6 ,-32.0, 31.0
"Williamson County(6,10)",47187,***,24.9 ,18.6, 32.5,11,stable,-4.1 ,-29.2, 29.7
"Washington County(6,10)",47179,***,24.4 ,15.8, 36,5,stable,-1.5 ,-33.4, 45.7
"Blount County(6,10)",47009,***,22.2 ,14.1, 33.3,5,*,*,*,*
"Bradley County(6,10)",47011,***,19 ,11.3, 30.1,4,*,*,*,*
"Rutherford County(6,10)",47149,***,18.8 ,14.2, 24.4,11,stable,7.8 ,-16.8, 39.8
"Shelby County(6,10)",47157,***,17.2 ,14.7, 20,34,stable,-10.9 ,-23.5, 3.9
"Montgomery County(6,10)",47125,***,17 ,12.1, 23.3,8,stable,12.6 ,-3.5, 31.3
"Wilson County(6,10)",47189,***,16.9 ,10.5, 25.9,4,stable,13.5 ,-3.2, 32.9
"Knox County(6,10)",47093,***,16.7 ,12.9, 21.2,13,stable,-4.4 ,-19.8, 13.9
"Davidson County(6,10)",47037,***,16.1 ,13.1, 19.6,21,stable,5.2 ,-4.8, 16.4
"Sullivan County(6,10)",47163,***,14.9 ,9, 23.4,4,stable,-16.4 ,-40.5, 17.4
"Sumner County(6,10)",47165,***,14.6 ,9.4, 21.5,5,stable,5.2 ,-14.3, 29.2
"Hamilton County(6,10)",47065,***,13.8 ,10, 18.5,9,stable,3.3 ,-29.7, 51.9
"Anderson County(6,10)",47001,***,* ,*, *,3 or fewer,*,*,*,*
"Bedford County(6,10)",47003,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County(6,10)",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County(6,10)",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County(6,10)",47013,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County(6,10)",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County(6,10)",47017,***,* ,*, *,3 or fewer,*,*,*,*
"Carter County(6,10)",47019,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County(6,10)",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County(6,10)",47023,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County(6,10)",47025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",47027,***,* ,*, *,3 or fewer,*,*,*,*
"Cocke County(6,10)",47029,***,* ,*, *,3 or fewer,*,*,*,*
"Coffee County(6,10)",47031,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County(6,10)",47033,***,* ,*, *,3 or fewer,*,*,*,*
"Cumberland County(6,10)",47035,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County(6,10)",47041,***,* ,*, *,3 or fewer,*,*,*,*
"Decatur County(6,10)",47039,***,* ,*, *,3 or fewer,*,*,*,*
"Dickson County(6,10)",47043,***,* ,*, *,3 or fewer,*,*,*,*
"Dyer County(6,10)",47045,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County(6,10)",47047,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County(6,10)",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County(6,10)",47051,***,* ,*, *,3 or fewer,*,*,*,*
"Gibson County(6,10)",47053,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County(6,10)",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Grainger County(6,10)",47057,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County(6,10)",47059,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County(6,10)",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Hamblen County(6,10)",47063,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County(6,10)",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County(6,10)",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County(6,10)",47071,***,* ,*, *,3 or fewer,*,*,*,*
"Hawkins County(6,10)",47073,***,* ,*, *,3 or fewer,*,*,*,*
"Haywood County(6,10)",47075,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County(6,10)",47077,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County(6,10)",47079,***,* ,*, *,3 or fewer,*,*,*,*
"Hickman County(6,10)",47081,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County(6,10)",47083,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County(6,10)",47085,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",47087,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County(6,10)",47089,***,* ,*, *,3 or fewer,*,*,*,*
"Johnson County(6,10)",47091,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County(6,10)",47095,***,* ,*, *,3 or fewer,*,*,*,*
"Lauderdale County(6,10)",47097,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County(6,10)",47101,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(6,10)",47103,***,* ,*, *,3 or fewer,*,*,*,*
