------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '27', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Minnesota by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Minnesota",27000,Yes,153.4 ,152.1, 154.8,9691,falling,-1.4 ,-1.5, -1.2
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Mahnomen County",27087,No,209.1 ,163.8, 264,15,stable,-0.3 ,-1.3, 0.7
"Wadena County",27159,No,197.9 ,171.1, 228.1,43,stable,0.0 ,-0.9, 0.8
"Mille Lacs County",27095,No,195.1 ,174.5, 217.6,67,stable,-0.4 ,-1.1, 0.3
"Carlton County",27017,No,193 ,175.1, 212.2,88,stable,-0.2 ,-0.9, 0.5
"Chippewa County",27023,No,185.7 ,158.5, 217,36,stable,-5.0 ,-25.4, 20.9
"Pine County",27115,No,181.4 ,163.3, 201.1,76,stable,-0.7 ,-1.4, 0.0
"Koochiching County",27071,No,181 ,156.4, 209.3,40,stable,-0.7 ,-1.6, 0.2
"Clearwater County",27029,No,180.5 ,148.5, 218.1,23,stable,-0.7 ,-1.5, 0.1
"Itasca County",27061,No,177.3 ,163.3, 192.4,126,falling,-1.1 ,-1.6, -0.7
"Faribault County",27043,No,175.3 ,151.4, 202.5,42,stable,0.0 ,-0.7, 0.7
"Redwood County",27127,No,175.3 ,151.7, 201.9,44,stable,-0.6 ,-1.2, 0.1
"Norman County",27107,No,174.2 ,139.2, 216.8,19,stable,-0.8 ,-2.1, 0.4
"St. Louis County",27137,No,174.2 ,167.1, 181.5,479,falling,-0.7 ,-1.0, -0.5
"Wilkin County",27167,No,173.1 ,137.2, 216.8,17,stable,-0.5 ,-1.7, 0.7
"Aitkin County",27001,No,172.4 ,151.6, 196.3,58,falling,-1.2 ,-2.0, -0.5
"Douglas County",27041,No,170.8 ,155.5, 187.3,99,stable,-0.4 ,-0.9, 0.2
"Sibley County",27143,No,169.5 ,145.1, 197.2,36,stable,-0.4 ,-1.2, 0.4
"Crow Wing County",27035,No,169 ,157.1, 181.6,160,falling,-0.8 ,-1.2, -0.4
"Isanti County",27059,No,166.7 ,149.8, 185,74,stable,-0.3 ,-1.0, 0.4
"Clay County",27027,No,165.4 ,151.3, 180.5,105,stable,-0.3 ,-0.9, 0.2
"Cass County",27021,No,164.6 ,148.2, 182.6,79,falling,-0.7 ,-1.3, -0.2
"Winona County",27169,No,163.9 ,149.4, 179.5,100,falling,-1.1 ,-1.5, -0.6
"Brown County",27015,No,163.2 ,145.3, 183,67,stable,-0.6 ,-1.2, 0.1
"Beltrami County",27007,No,162.6 ,146.9, 179.6,82,falling,-1.0 ,-1.6, -0.4
"Becker County",27005,No,161.8 ,145.5, 179.5,77,falling,-0.7 ,-1.3, -0.1
"Grant County",27051,No,161.6 ,126.2, 205.5,16,stable,0.1 ,-1.3, 1.5
"Lyon County",27083,Yes,160.9 ,140.9, 183,50,stable,0.0 ,-0.8, 0.7
"Morrison County",27097,Yes,159.4 ,143.2, 177.2,73,falling,-0.8 ,-1.4, -0.2
"Martin County",27091,Yes,159 ,139.9, 180.4,56,stable,-0.6 ,-1.5, 0.3
"Pipestone County",27117,Yes,158.7 ,130.1, 192.6,24,stable,-0.5 ,-1.5, 0.5
"Anoka County",27003,Yes,158.3 ,152.1, 164.7,533,falling,-1.0 ,-1.3, -0.7
"Sherburne County",27141,Yes,158 ,145.2, 171.7,120,falling,-1.2 ,-1.9, -0.6
"Nobles County",27105,Yes,158 ,137.3, 181,45,falling,-0.9 ,-1.8, -0.1
"Mower County",27099,Yes,157.7 ,142.8, 173.8,91,falling,-0.8 ,-1.4, -0.2
"Benton County",27009,Yes,157.4 ,140.6, 175.7,68,falling,-1.5 ,-2.2, -0.7
"Freeborn County",27047,Yes,157 ,141.4, 174.2,79,falling,-0.7 ,-1.1, -0.3
"Hubbard County",27057,Yes,156 ,137, 177.3,54,falling,-1.2 ,-2.1, -0.4
"Goodhue County",27049,Yes,155.8 ,142.4, 170.2,106,falling,-1.0 ,-1.4, -0.5
"Fillmore County",27045,Yes,155.6 ,136.1, 177.5,49,falling,-0.8 ,-1.4, -0.2
"Waseca County",27161,Yes,155.2 ,133, 180.2,37,falling,-1.1 ,-1.9, -0.2
"Wabasha County",27157,Yes,154.7 ,135.7, 176,50,falling,-1.0 ,-1.7, -0.3
"Roseau County",27135,Yes,154.7 ,130.3, 182.6,30,falling,-1.4 ,-2.0, -0.7
"Lake County",27075,Yes,154.7 ,129, 185,29,falling,-1.7 ,-2.5, -0.8
"Ramsey County",27123,Yes,154.3 ,149.7, 159,887,falling,-1.8 ,-2.0, -1.6
"Kittson County",27069,Yes,154.2 ,114.6, 205.5,12,stable,-1.1 ,-2.5, 0.4
"Dodge County",27039,Yes,153.8 ,131.4, 179,34,stable,-0.8 ,-1.8, 0.2
"Lincoln County",27081,Yes,153.4 ,119.7, 195.5,17,stable,-1.0 ,-3.1, 1.0
"Big Stone County",27011,Yes,153.3 ,117.7, 198.9,16,falling,-1.7 ,-2.8, -0.6
"Wright County",27171,Yes,153.2 ,143.2, 163.7,181,falling,-0.9 ,-1.3, -0.5
"Yellow Medicine County",27173,Yes,152.9 ,125.9, 184.8,25,stable,-0.6 ,-1.5, 0.4
"Polk County",27119,Yes,152.2 ,135.7, 170.2,66,stable,0.8 ,-16.9, 22.3
"Rice County",27131,Yes,152 ,139.4, 165.5,110,falling,-1.4 ,-2.0, -0.8
"McLeod County",27085,Yes,152 ,136.4, 169,73,stable,-0.5 ,-1.2, 0.2
