------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '27', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Minnesota by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Minnesota",27000,No,181.8 ,179.5, 184.1,5059,falling,-1.7 ,-1.9, -1.6
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Mahnomen County",27087,No,291.9 ,214.1, 390.3,10,stable,0.0 ,-1.4, 1.5
"Big Stone County",27011,No,253.3 ,185.2, 342.6,11,falling,-1.2 ,-2.2, -0.2
"Wadena County",27159,No,228.4 ,187.3, 276.9,22,stable,-0.5 ,-1.6, 0.5
"Carlton County",27017,No,227 ,197.8, 259.3,45,stable,-0.5 ,-1.3, 0.3
"Norman County",27107,No,225.8 ,168.9, 298.4,11,stable,-0.7 ,-2.3, 0.9
"Sibley County",27143,No,220.1 ,178.6, 268.8,20,stable,-0.4 ,-1.3, 0.5
"Mille Lacs County",27095,No,219.9 ,187.7, 256.3,34,stable,-0.5 ,-1.5, 0.5
"Clearwater County",27029,No,218.6 ,168, 281.1,13,stable,-1.3 ,-2.7, 0.2
"Pine County",27115,No,217.9 ,189.3, 249.9,43,stable,-1.0 ,-2.0, 0.0
"Faribault County",27043,No,213.8 ,175, 259.9,22,stable,-0.3 ,-1.3, 0.7
"Itasca County",27061,No,210 ,188, 234.2,70,falling,-1.2 ,-1.9, -0.5
"Chippewa County",27023,No,209.9 ,167.8, 260.5,18,stable,-0.8 ,-2.1, 0.4
"Douglas County",27041,No,209.1 ,184.8, 236.1,56,stable,-0.7 ,-1.4, 0.0
"Pipestone County",27117,No,208.5 ,161, 267.2,14,stable,-1.0 ,-2.6, 0.7
"St. Louis County",27137,No,208.2 ,196.7, 220.3,257,falling,-1.0 ,-1.3, -0.6
