------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '27', 'areatype': 'county', 'cancer': '066', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_018.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Minnesota by County

"Prostate, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 21.8?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Minnesota",27000,Yes,19.6 ,18.9, 20.4,509,falling,-3.5 ,-3.8, -3.1
"United States",00000,Yes,19.2 ,19.1, 19.3,28497,stable,-0.8 ,-2.1, 0.5
"Wadena County",27159,No,34.4 ,20, 56.7,3,*,*,*,*
"Redwood County",27127,No,33.6 ,20.5, 53.4,4,stable,-1.8 ,-4.1, 0.5
"Waseca County",27161,No,30.9 ,17.5, 51,3,stable,-1.6 ,-3.8, 0.7
"Renville County",27129,No,30.5 ,17.7, 50.5,3,stable,-1.8 ,-4.4, 1.0
"Mille Lacs County",27095,No,29.2 ,18, 45,4,stable,-2.2 ,-4.4, 0.1
"Morrison County",27097,No,28.8 ,19.4, 41.7,6,stable,-1.5 ,-3.8, 0.7
"Mower County",27099,No,27.3 ,18.7, 38.6,7,falling,-2.5 ,-4.3, -0.6
"Carlton County",27017,No,23.9 ,15, 36.3,5,falling,-3.0 ,-5.0, -1.0
"Blue Earth County",27013,No,23.6 ,16.4, 32.9,7,falling,-2.0 ,-3.3, -0.7
"St. Louis County",27137,No,23.5 ,19.7, 27.8,28,falling,-2.6 ,-3.5, -1.6
"Fillmore County",27045,No,23.2 ,13.4, 38.3,3,falling,-3.5 ,-5.5, -1.5
"Chisago County",27025,No,23 ,15.1, 33.3,6,falling,-4.2 ,-6.5, -1.8
"Polk County",27119,No,22.2 ,13.5, 34.7,4,falling,-3.4 ,-5.2, -1.5
"Wright County",27171,No,22.1 ,16.4, 29.1,10,falling,-3.6 ,-4.9, -2.2
"Sherburne County",27141,No,22.1 ,14.8, 31.3,6,stable,-2.0 ,-4.4, 0.5
"Meeker County",27093,No,22 ,12.5, 36.3,3,*,*,*,*
"Rice County",27131,No,21.8 ,14.9, 30.8,6,falling,-2.8 ,-4.8, -0.8
"Martin County",27091,Yes,21.3 ,12.5, 35.4,4,*,*,*,*
"Goodhue County",27049,Yes,20.8 ,14, 30,6,stable,-1.4 ,-3.5, 0.8
"Nicollet County",27103,Yes,20.7 ,11.8, 33.5,3,*,*,*,*
"Kandiyohi County",27067,Yes,20.2 ,13.2, 29.9,5,falling,-2.2 ,-4.1, -0.2
"Becker County",27005,Yes,20.1 ,12.2, 31.4,4,*,*,*,*
"Hennepin County",27053,Yes,20.1 ,18.3, 21.9,101,falling,-3.0 ,-3.6, -2.4
"Anoka County",27003,Yes,19.9 ,16.3, 23.9,24,falling,-3.6 ,-4.8, -2.4
"Cass County",27021,Yes,19.8 ,12.1, 31.3,4,stable,-1.7 ,-4.0, 0.6
"Crow Wing County",27035,Yes,19.7 ,14.2, 26.9,9,falling,-2.6 ,-3.9, -1.3
"Winona County",27169,Yes,19 ,12.3, 28.4,5,falling,-4.0 ,-5.8, -2.3
"Stearns County",27145,Yes,19 ,14.8, 24,14,falling,-2.9 ,-4.1, -1.7
"Washington County",27163,Yes,18.9 ,15.1, 23.2,18,falling,-3.5 ,-4.8, -2.1
"Itasca County",27061,Yes,18.8 ,12.8, 27.1,6,stable,-2.3 ,-5.1, 0.4
"Isanti County",27059,Yes,18.6 ,10.6, 30,3,falling,-4.1 ,-5.8, -2.3
"Steele County",27147,Yes,18.4 ,10.8, 29.2,4,falling,-3.8 ,-5.4, -2.2
"Pine County",27115,Yes,18.3 ,10.6, 29.9,3,falling,-4.6 ,-7.0, -2.2
"Benton County",27009,Yes,18.3 ,10.4, 29.7,3,*,*,*,*
"Beltrami County",27007,Yes,18.2 ,11, 28.3,4,*,*,*,*
"Ramsey County",27123,Yes,18.2 ,15.8, 20.9,41,falling,-3.1 ,-3.8, -2.5
"Scott County",27139,Yes,18.1 ,12.4, 25.2,7,falling,-4.2 ,-6.1, -2.4
"Carver County",27019,Yes,17.8 ,11.7, 25.8,6,falling,-4.4 ,-6.3, -2.5
