------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=080&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '080', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_021.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=080&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Colorado by County

"Thyroid (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Colorado(6,10)",08000,***,15.4 ,14.9, 15.8,857,stable,-3.2 ,-8.4, 2.2
"US (SEER+NPCR)(1,10)",00000,***,14.5 ,14.4, 14.6,48388,stable,-0.8 ,-2.5, 1.1
"Douglas County(6,10)",08035,***,21.7 ,19.4, 24.3,70,stable,-3.4 ,-23.3, 21.6
"Delta County(6,10)",08029,***,21.3 ,14, 30.8,7,stable,-4.3 ,-46.0, 69.6
"Morgan County(6,10)",08087,***,21.2 ,14.1, 30.4,6,stable,8.3 ,-24.8, 56.0
"Pueblo County(6,10)",08101,***,18.8 ,15.9, 22.1,32,stable,-2.5 ,-16.8, 14.2
"El Paso County(6,10)",08041,***,17.5 ,16.1, 19,117,stable,-6.1 ,-13.6, 2.1
"Teller County(6,10)",08119,***,17 ,10.3, 26.7,5,stable,-4.6 ,-34.0, 38.1
"Elbert County(6,10)",08039,***,16.9 ,10.7, 25.7,6,stable,21.5 ,-27.9, 104.7
"Larimer County(6,10)",08069,***,16.8 ,14.9, 19,58,stable,-2.5 ,-6.2, 1.4
"Montrose County(6,10)",08085,***,16.3 ,11.1, 23.1,7,stable,-6.0 ,-39.2, 45.3
"Weld County(6,10)",08123,***,16 ,13.9, 18.3,43,stable,-2.7 ,-18.6, 16.3
"Broomfield County(6,10)",08014,***,15.1 ,11.2, 20.1,10,stable,4.2 ,-29.0, 52.9
"Jefferson County(6,10)",08059,***,15 ,13.6, 16.5,92,stable,-1.7 ,-6.0, 2.7
"Denver County(6,10)",08031,***,14.8 ,13.5, 16.2,101,stable,-2.9 ,-14.4, 10.2
"Arapahoe County(6,10)",08005,***,14.7 ,13.4, 16.1,95,stable,-9.8 ,-26.4, 10.7
"Chaffee County(6,10)",08015,***,14.1 ,7.6, 24.2,3,*,*,*,*
"Mesa County(6,10)",08077,***,13.9 ,11.2, 17,20,stable,-0.3 ,-23.2, 29.5
"Garfield County(6,10)",08045,***,13.7 ,9.8, 18.8,8,stable,-5.9 ,-38.7, 44.4
"Boulder County(6,10)",08013,***,13.7 ,11.9, 15.7,45,stable,-5.5 ,-20.3, 12.1
"Fremont County(6,10)",08043,***,13.5 ,9.3, 19.1,7,stable,-2.6 ,-24.7, 25.9
"Eagle County(6,10)",08037,***,13.3 ,9.4, 18.5,8,stable,-15.8 ,-36.3, 11.4
"Adams County(6,10)",08001,***,13.2 ,11.7, 14.7,62,stable,7.2 ,-4.7, 20.6
"Montezuma County(6,10)",08083,***,12.7 ,6.9, 21.1,3,stable,-29.9 ,-52.7, 3.9
"La Plata County(6,10)",08067,***,10.2 ,6.8, 14.9,6,stable,-7.1 ,-41.3, 47.1
"Alamosa County(6,10)",08003,***,* ,*, *,3 or fewer,*,*,*,*
"Archuleta County(6,10)",08007,***,* ,*, *,3 or fewer,*,*,*,*
"Baca County(6,10)",08009,***,* ,*, *,3 or fewer,*,*,*,*
"Bent County(6,10)",08011,***,* ,*, *,3 or fewer,*,*,*,*
"Cheyenne County(6,10)",08017,***,* ,*, *,3 or fewer,*,*,*,*
"Clear Creek County(6,10)",08019,***,* ,*, *,3 or fewer,*,*,*,*
"Conejos County(6,10)",08021,***,* ,*, *,3 or fewer,*,*,*,*
"Costilla County(6,10)",08023,***,* ,*, *,3 or fewer,*,*,*,*
"Crowley County(6,10)",08025,***,* ,*, *,3 or fewer,*,*,*,*
"Custer County(6,10)",08027,***,* ,*, *,3 or fewer,*,*,*,*
"Dolores County(6,10)",08033,***,* ,*, *,3 or fewer,*,*,*,*
"Gilpin County(6,10)",08047,***,* ,*, *,3 or fewer,*,*,*,*
"Grand County(6,10)",08049,***,* ,*, *,3 or fewer,*,*,*,*
"Gunnison County(6,10)",08051,***,* ,*, *,3 or fewer,*,*,*,*
"Hinsdale County(6,10)",08053,***,* ,*, *,3 or fewer,*,*,*,*
"Huerfano County(6,10)",08055,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",08057,***,* ,*, *,3 or fewer,*,*,*,*
"Kiowa County(6,10)",08061,***,* ,*, *,3 or fewer,*,*,*,*
"Kit Carson County(6,10)",08063,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County(6,10)",08065,***,* ,*, *,3 or fewer,*,*,*,*
"Las Animas County(6,10)",08071,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(6,10)",08073,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County(6,10)",08075,***,* ,*, *,3 or fewer,*,*,*,*
"Mineral County(6,10)",08079,***,* ,*, *,3 or fewer,*,*,*,*
"Moffat County(6,10)",08081,***,* ,*, *,3 or fewer,*,*,*,*
"Otero County(6,10)",08089,***,* ,*, *,3 or fewer,*,*,*,*
"Ouray County(6,10)",08091,***,* ,*, *,3 or fewer,*,*,*,*
"Park County(6,10)",08093,***,* ,*, *,3 or fewer,*,*,*,*
"Phillips County(6,10)",08095,***,* ,*, *,3 or fewer,*,*,*,*
"Pitkin County(6,10)",08097,***,* ,*, *,3 or fewer,*,*,*,*
"Prowers County(6,10)",08099,***,* ,*, *,3 or fewer,*,*,*,*
"Rio Blanco County(6,10)",08103,***,* ,*, *,3 or fewer,*,*,*,*
