------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Colorado by County

"Kidney & Renal Pelvis (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Colorado(6,10)",08000,***,13.9 ,13.4, 14.3,789,stable,0.6 ,-3.0, 4.4
"US (SEER+NPCR)(1,10)",00000,***,16.6 ,16.5, 16.7,60674,rising,0.9 ,0.1, 1.6
"Las Animas County(6,10)",08071,***,23.6 ,15.2, 35.8,5,stable,13.4 ,-36.9, 103.6
"Morgan County(6,10)",08087,***,19.5 ,13.1, 27.9,6,stable,2.7 ,-25.8, 42.1
"Pueblo County(6,10)",08101,***,18.1 ,15.4, 21.1,35,stable,2.2 ,-17.7, 26.8
"Weld County(6,10)",08123,***,17.4 ,15.2, 19.9,47,stable,-0.3 ,-14.0, 15.6
"Otero County(6,10)",08089,***,17.4 ,11.1, 26.5,5,stable,-29.8 ,-52.5, 3.8
"Adams County(6,10)",08001,***,17.3 ,15.6, 19.3,74,stable,1.7 ,-13.7, 19.7
"Elbert County(6,10)",08039,***,16.7 ,10.5, 25.7,5,stable,3.7 ,-15.3, 26.8
"Montezuma County(6,10)",08083,***,16.2 ,10.5, 24.1,6,stable,9.6 ,-37.0, 90.6
