------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Colorado by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Colorado(6)",08000,***,18.8 ,18.3, 19.4,1045,56.6
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Prowers County(6)",08099,***,31.3 ,19.9, 47.4,5,68.6
"Kit Carson County(6)",08063,***,30.5 ,17.3, 50.6,3,50.0
"Las Animas County(6)",08071,***,28.9 ,19.6, 41.9,7,70.2
"Logan County(6)",08075,***,27.3 ,19.2, 37.9,8,70.4
"Yuma County(6)",08125,***,26.9 ,15.4, 44,3,68.0
"Moffat County(6)",08081,***,26.7 ,16.2, 41.9,4,70.0
"Pueblo County(6)",08101,***,24 ,20.9, 27.3,48,58.1
"Grand County(6)",08049,***,23.8 ,13.7, 38.7,4,62.1
"Otero County(6)",08089,***,23.3 ,15.6, 33.8,6,55.6
"Adams County(6)",08001,***,23.1 ,21, 25.4,93,56.8
"Fremont County(6)",08043,***,22.3 ,17.3, 28.4,15,55.6
"Denver County(6)",08031,***,22.2 ,20.5, 24,136,58.2
"Montezuma County(6)",08083,***,20.4 ,13.5, 29.6,7,64.7
"Elbert County(6)",08039,***,19.6 ,12.7, 29.3,6,70.5
"Mesa County(6)",08077,***,19.4 ,16.6, 22.5,36,56.9
"Weld County(6)",08123,***,19.3 ,16.9, 21.9,50,56.4
"Larimer County(6)",08069,***,18.5 ,16.5, 20.8,64,61.0
"Arapahoe County(6)",08005,***,18.4 ,16.9, 20.1,113,56.6
"Garfield County(6)",08045,***,18.4 ,13.4, 24.5,10,64.1
"El Paso County(6)",08041,***,18.1 ,16.6, 19.6,115,53.4
"Jefferson County(6)",08059,***,17.8 ,16.3, 19.3,116,55.3
"Montrose County(6)",08085,***,17.6 ,13.1, 23.4,11,55.1
"Delta County(6)",08029,***,17.3 ,12.2, 24.2,8,52.5
"Douglas County(6)",08035,***,16.2 ,14, 18.6,45,58.1
"Chaffee County(6)",08015,***,15.9 ,9.9, 25,5,54.5
"Boulder County(6)",08013,***,14.9 ,13, 16.9,47,51.0
"Eagle County(6)",08037,***,14.6 ,9.3, 21.7,7,63.0
"Teller County(6)",08119,***,14 ,8.1, 22.9,4,55.3
"La Plata County(6)",08067,***,14 ,10, 19.2,8,51.2
"Park County(6)",08093,***,13.7 ,7.1, 24.7,3,55.2
"Broomfield County(6)",08014,***,12.3 ,8.7, 16.8,8,52.6
"Morgan County(6)",08087,***,12.3 ,7.3, 19.4,4,43.2
"Alamosa County(6)",08003,***,* ,*, *,3 or fewer,*
"Archuleta County(6)",08007,***,* ,*, *,3 or fewer,*
"Baca County(6)",08009,***,* ,*, *,3 or fewer,*
"Bent County(6)",08011,***,* ,*, *,3 or fewer,*
"Cheyenne County(6)",08017,***,* ,*, *,3 or fewer,*
"Clear Creek County(6)",08019,***,* ,*, *,3 or fewer,*
"Conejos County(6)",08021,***,* ,*, *,3 or fewer,*
"Costilla County(6)",08023,***,* ,*, *,3 or fewer,*
"Crowley County(6)",08025,***,* ,*, *,3 or fewer,*
"Custer County(6)",08027,***,* ,*, *,3 or fewer,*
"Dolores County(6)",08033,***,* ,*, *,3 or fewer,*
"Gilpin County(6)",08047,***,* ,*, *,3 or fewer,*
"Gunnison County(6)",08051,***,* ,*, *,3 or fewer,*
"Hinsdale County(6)",08053,***,* ,*, *,3 or fewer,*
"Huerfano County(6)",08055,***,* ,*, *,3 or fewer,*
"Jackson County(6)",08057,***,* ,*, *,3 or fewer,*
"Kiowa County(6)",08061,***,* ,*, *,3 or fewer,*
"Lake County(6)",08065,***,* ,*, *,3 or fewer,*
"Lincoln County(6)",08073,***,* ,*, *,3 or fewer,*
"Mineral County(6)",08079,***,* ,*, *,3 or fewer,*
"Ouray County(6)",08091,***,* ,*, *,3 or fewer,*
"Phillips County(6)",08095,***,* ,*, *,3 or fewer,*
"Pitkin County(6)",08097,***,* ,*, *,3 or fewer,*
"Rio Blanco County(6)",08103,***,* ,*, *,3 or fewer,*
