------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '18', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Indiana by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Indiana",18000,Yes,18.2 ,17.7, 18.8,745,falling,-1.1 ,-1.3, -0.9
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Sullivan County",18153,Yes,32.8 ,20.8, 49.5,5,*,*,*,*
"White County",18181,Yes,32.1 ,20.1, 48.6,4,stable,1.7 ,-1.0, 4.6
"Scott County",18143,Yes,29.8 ,18.9, 44.9,5,*,*,*,*
"Wabash County",18169,Yes,29.3 ,19.3, 42.7,5,*,*,*,*
"Cass County",18017,Yes,28.3 ,19.5, 39.8,7,stable,0.1 ,-1.7, 1.9
"Washington County",18175,Yes,28.3 ,18.4, 41.7,5,stable,-0.3 ,-2.7, 2.2
"Putnam County",18133,Yes,28.1 ,19.1, 39.8,6,*,*,*,*
"Howard County",18067,Yes,27.8 ,21.6, 35.3,14,stable,0.7 ,-0.6, 1.9
"Clinton County",18023,Yes,26.6 ,17.5, 38.7,5,stable,0.5 ,-1.7, 2.6
"Orange County",18117,Yes,26.6 ,15.1, 43.3,3,*,*,*,*
"Grant County",18053,Yes,26.5 ,19.7, 34.9,10,stable,0.6 ,-0.7, 1.8
"Greene County",18055,Yes,26.4 ,17.5, 38.4,6,*,*,*,*
"Fayette County",18041,Yes,25.3 ,15, 40.1,4,stable,0.2 ,-1.9, 2.3
"Jennings County",18079,Yes,25.2 ,16.1, 37.7,5,*,*,*,*
"Ripley County",18137,Yes,24.6 ,15.4, 37.3,4,*,*,*,*
"Jasper County",18073,Yes,24.3 ,15.6, 36.2,5,stable,-0.2 ,-2.3, 1.9
"Knox County",18083,Yes,24.1 ,15.7, 35.4,5,stable,-0.4 ,-2.6, 1.8
"Vigo County",18167,Yes,23.5 ,18.4, 29.5,15,stable,-0.3 ,-1.5, 0.9
"Lawrence County",18093,Yes,23.4 ,16, 32.9,7,stable,-0.3 ,-2.0, 1.4
"Floyd County",18043,Yes,22.4 ,16.8, 29.3,11,stable,-0.5 ,-2.1, 1.2
"Delaware County",18035,Yes,22.3 ,17.4, 28.2,14,stable,0.1 ,-1.3, 1.6
"Wayne County",18177,Yes,21.9 ,15.9, 29.4,9,stable,-1.4 ,-2.9, 0.1
"Morgan County",18109,Yes,21.4 ,15.7, 28.4,10,stable,-0.6 ,-2.1, 1.1
