------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_025.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New Mexico by County

"All Cancer Sites, 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico",35000,Yes,148.7 ,145.7, 151.7,2079,falling,-1.2 ,-1.3, -1.1
"United States (6)",00000,No,165.4 ,165.2, 165.7,465052,falling,-1.4 ,-1.4, -1.3
"Luna County",35029,No,240.9 ,207.7, 280.6,49,rising,1.9 ,0.8, 3.1
"Sierra County",35051,No,219 ,182.3, 264.1,43,stable,0.3 ,-0.6, 1.2
"De Baca County",35011,No,202.3 ,115.5, 349,4,stable,0.9 ,-1.1, 2.9
"Socorro County",35053,No,198.3 ,157.4, 248.3,20,stable,0.0 ,-1.5, 1.6
"Quay County",35037,No,193.9 ,152.8, 247.2,18,stable,-0.6 ,-1.8, 0.6
"Otero County",35035,No,177.2 ,161, 194.8,95,stable,-0.1 ,-0.6, 0.3
"Eddy County",35015,No,176.6 ,158.7, 196.3,74,stable,-0.3 ,-0.9, 0.3
"Lea County",35025,No,171.8 ,153.6, 191.8,67,falling,-1.2 ,-1.7, -0.7
"Chaves County",35005,No,171.5 ,154.6, 190.2,83,stable,-0.6 ,-1.2, 0.0
