------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New Mexico by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico",35000,Yes,123.1 ,120.4, 125.9,1631,falling,-1.0 ,-1.1, -0.8
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Sierra County",35051,No,178.2 ,141.7, 224.4,22,stable,0.4 ,-0.9, 1.7
"Catron County",35003,No,174.5 ,83.3, 322.8,4,*,*,*,*
"Luna County",35029,No,168.7 ,142.1, 199.3,31,stable,0.6 ,-0.6, 1.8
"Quay County",35037,No,167.6 ,125.3, 221.8,12,stable,0.1 ,-1.2, 1.4
"Cibola County",35006,Yes,149.8 ,124, 179.6,24,stable,0.4 ,-0.7, 1.6
"Eddy County",35015,Yes,142.5 ,124.8, 162.2,49,stable,-0.2 ,-0.9, 0.6
"Guadalupe County",35019,Yes,142.4 ,81.4, 234,4,falling,-1.8 ,-3.6, -0.1
"Otero County",35035,Yes,142.1 ,126.1, 159.7,59,stable,-0.3 ,-1.1, 0.6
"Lea County",35025,Yes,139.7 ,121.9, 159.4,45,falling,-1.0 ,-1.7, -0.3
"Roosevelt County",35041,Yes,132.6 ,102.6, 168.7,14,stable,-0.6 ,-1.9, 0.7
"Hidalgo County",35023,Yes,131.5 ,76.9, 212.2,4,stable,0.0 ,-2.4, 2.5
"Union County",35059,Yes,129.2 ,77.6, 210.1,4,stable,-1.9 ,-4.2, 0.4
"Socorro County",35053,Yes,125.3 ,97, 159.9,14,stable,-1.0 ,-2.2, 0.2
"Torrance County",35057,Yes,125.1 ,95.6, 162,13,stable,-1.3 ,-2.9, 0.2
"Colfax County",35007,Yes,124.2 ,95.9, 160.5,14,stable,-1.0 ,-2.3, 0.3
"Bernalillo County",35001,Yes,123.8 ,119, 128.7,522,falling,-1.2 ,-1.4, -0.9
"Dona Ana County",35013,Yes,123.3 ,114.5, 132.6,150,falling,-0.8 ,-1.3, -0.4
"Grant County",35017,Yes,123 ,103.7, 145.7,32,stable,-0.6 ,-1.8, 0.5
"San Juan County",35045,Yes,120.8 ,109.5, 133,86,falling,-1.4 ,-1.9, -0.8
"Chaves County",35005,Yes,120.6 ,105.7, 137,50,falling,-0.9 ,-1.6, -0.2
"San Miguel County",35047,Yes,120.4 ,99.8, 144.5,25,stable,-1.1 ,-2.1, 0.0
"Valencia County",35061,Yes,119.6 ,105.8, 134.8,57,stable,-0.7 ,-1.7, 0.3
"Sandoval County",35043,Yes,116 ,105.8, 127,100,stable,6.6 ,-1.9, 15.8
"Rio Arriba County",35039,Yes,114 ,96.5, 133.9,32,stable,-0.5 ,-1.5, 0.6
"McKinley County",35031,Yes,113.3 ,98, 130.2,40,falling,-1.4 ,-2.4, -0.3
"Mora County",35033,Yes,111.9 ,66.1, 183,4,stable,-1.3 ,-4.1, 1.6
