------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New Mexico by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico",35000,No,171 ,167.5, 174.6,1883,falling,-1.4 ,-1.5, -1.2
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Luna County",35029,No,220.5 ,189.6, 255.4,38,stable,-0.1 ,-1.0, 0.8
"Sierra County",35051,No,214.5 ,177.7, 260.1,28,stable,-0.3 ,-1.2, 0.6
"Socorro County",35053,No,214.3 ,175.1, 260.1,22,stable,-0.1 ,-1.2, 1.0
"Curry County",35009,No,206.3 ,179.3, 236,44,falling,-1.1 ,-2.1, -0.1
"Guadalupe County",35019,No,203.8 ,137.3, 293.4,6,stable,0.8 ,-1.4, 3.2
"Chaves County",35005,No,201.9 ,180.8, 224.7,68,falling,-1.1 ,-1.9, -0.4
"Union County",35059,No,193.7 ,127, 285.2,5,*,*,*,*
"Otero County",35035,No,193.2 ,173.4, 214.7,72,stable,-0.6 ,-1.2, 0.0
"Lea County",35025,No,191.1 ,168.3, 216,54,falling,-1.9 ,-2.6, -1.3
"Quay County",35037,No,189.3 ,145.2, 245.4,13,falling,-1.8 ,-3.3, -0.2
"De Baca County",35011,No,186.7 ,105.5, 329.7,3,*,*,*,*
"Grant County",35017,No,186.1 ,160.8, 214.9,43,falling,-1.9 ,-2.8, -0.9
"Eddy County",35015,No,185.5 ,163.7, 209.4,54,falling,-1.2 ,-1.7, -0.7
"Rio Arriba County",35039,No,184.1 ,158.7, 212.5,40,stable,0.1 ,-0.8, 1.0
"Colfax County",35007,No,183 ,147.7, 225.8,20,stable,-1.1 ,-2.3, 0.1
"Valencia County",35061,No,177.6 ,159.3, 197.4,73,falling,-1.8 ,-2.4, -1.1
"Torrance County",35057,No,173.8 ,138.9, 215.4,19,falling,-1.5 ,-2.8, -0.2
"Bernalillo County",35001,No,173.7 ,167.2, 180.3,568,falling,-1.4 ,-1.7, -1.2
"McKinley County",35031,No,171.8 ,149.7, 196.1,47,stable,-0.3 ,-1.2, 0.6
"San Miguel County",35047,No,169.1 ,142.5, 199.5,31,stable,-0.4 ,-1.5, 0.7
"Dona Ana County",35013,No,166.2 ,155.2, 177.8,174,falling,-1.3 ,-1.7, -1.0
"Cibola County",35006,No,165.8 ,136.2, 199.9,23,falling,-1.4 ,-2.4, -0.4
"Roosevelt County",35041,No,165.6 ,129.8, 208.2,15,falling,-1.7 ,-2.9, -0.4
"Hidalgo County",35023,No,164 ,106.4, 245.5,5,stable,-0.6 ,-2.2, 1.0
"Sandoval County",35043,No,161.6 ,148, 176.1,114,falling,-1.6 ,-2.2, -0.9
"Mora County",35033,Yes,158 ,101.8, 238.8,6,stable,-0.4 ,-2.8, 2.1
"San Juan County",35045,Yes,157.8 ,143.2, 173.4,91,falling,-1.6 ,-2.3, -0.9
"Taos County",35055,Yes,147.8 ,125.7, 173.1,35,stable,-12.0 ,-30.4, 11.3
"Santa Fe County",35049,Yes,137.8 ,126.8, 149.6,127,falling,-1.8 ,-2.4, -1.3
"Lincoln County",35027,Yes,137.3 ,112.6, 167.2,24,falling,-2.2 ,-3.5, -0.9
"Los Alamos County",35028,Yes,128.3 ,100, 162.7,15,falling,-2.1 ,-3.5, -0.7
"Catron County",35003,Yes,102.6 ,65.6, 178.5,5,stable,-1.4 ,-3.8, 1.1
"Harding County",35021,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
