------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=35&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New Mexico by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico",35000,Yes,146.9 ,144.6, 149.2,3228,falling,-1.4 ,-1.7, -1.1
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Sierra County",35051,No,201.5 ,174, 233.7,50,stable,0.2 ,-0.6, 1.0
"Luna County",35029,No,196.3 ,175.3, 219.4,67,stable,0.4 ,-0.3, 1.1
"De Baca County",35011,No,194.7 ,122.7, 299.2,6,stable,0.6 ,-1.2, 2.5
"Socorro County",35053,No,179.2 ,152.7, 209.4,35,stable,-0.3 ,-1.2, 0.6
"Quay County",35037,No,178.8 ,147, 216.7,25,stable,-0.9 ,-1.8, 0.1
"Guadalupe County",35019,No,172.4 ,125.9, 232.1,10,stable,-0.5 ,-1.9, 0.9
"Otero County",35035,No,168.1 ,154.8, 182.4,122,stable,-0.3 ,-0.8, 0.2
"Eddy County",35015,No,164.7 ,150.4, 180,101,stable,-0.6 ,-1.1, 0.0
"Lea County",35025,No,162.1 ,147.6, 177.7,94,falling,-1.3 ,-1.8, -0.9
"Chaves County",35005,Yes,160.2 ,147.3, 174.1,116,falling,-0.8 ,-1.4, -0.2
"Cibola County",35006,Yes,160 ,135.3, 188.3,31,falling,-1.0 ,-2.0, -0.1
"Union County",35059,Yes,158.1 ,116.2, 212.8,10,stable,-1.2 ,-2.6, 0.2
"Curry County",35009,Yes,155.2 ,138.9, 172.8,68,falling,-1.0 ,-1.7, -0.3
"Grant County",35017,Yes,155 ,138.8, 173,74,falling,-1.1 ,-1.8, -0.4
"Colfax County",35007,Yes,154.4 ,131.4, 181.4,34,falling,-1.0 ,-1.9, -0.1
"Torrance County",35057,Yes,151.3 ,127.2, 179.1,31,falling,-1.3 ,-2.2, -0.4
"Rio Arriba County",35039,Yes,150.9 ,134.6, 168.9,65,stable,0.0 ,-0.7, 0.7
