------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=035&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '035', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_048.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=035&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Liver & Bile Duct (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Florida(6)",12000,***,3.3 ,3.2, 3.4,935,43.0
"US (SEER+NPCR)(1)",00000,***,3.6 ,3.5, 3.6,13676,42.7
"Union County(6)",12125,***,22.5 ,13.6, 35.6,4,48.9
"Okeechobee County(6)",12093,***,5.3 ,3, 8.9,3,43.2
"Duval County(6)",12031,***,4.8 ,4.2, 5.4,50,48.7
"Osceola County(6)",12097,***,4.7 ,3.7, 5.9,16,44.8
"Putnam County(6)",12107,***,4.6 ,2.9, 7,5,48.1
"Nassau County(6)",12089,***,4.5 ,3, 6.7,6,52.8
"Escambia County(6)",12033,***,4.4 ,3.5, 5.5,17,45.2
"Hillsborough County(6)",12057,***,4.2 ,3.7, 4.7,63,46.9
"Bay County(6)",12005,***,4 ,2.9, 5.4,9,49.5
"Flagler County(6)",12035,***,4 ,2.8, 5.7,8,46.5
"Monroe County(6)",12087,***,4 ,2.6, 6.1,5,37.5
"Orange County(6)",12095,***,3.9 ,3.4, 4.4,49,44.5
"Lake County(6)",12069,***,3.8 ,3.1, 4.7,21,48.4
"Marion County(6)",12083,***,3.8 ,3.1, 4.6,23,48.1
"Okaloosa County(6)",12091,***,3.8 ,2.7, 5.2,8,50.0
"Pinellas County(6)",12103,***,3.8 ,3.3, 4.3,58,46.6
"Volusia County(6)",12127,***,3.7 ,3.1, 4.3,32,41.1
"Citrus County(6)",12017,***,3.7 ,2.7, 5.1,10,46.8
"Polk County(6)",12105,***,3.7 ,3.1, 4.3,32,46.4
"Pasco County(6)",12101,***,3.5 ,2.9, 4.2,26,41.7
"St. Lucie County(6)",12111,***,3.3 ,2.6, 4.2,15,39.3
"Lee County(6)",12071,***,3.2 ,2.8, 3.8,36,42.1
"Indian River County(6)",12061,***,3.2 ,2.2, 4.6,8,39.8
"Brevard County(6)",12009,***,3.2 ,2.7, 3.8,30,41.4
"Seminole County(6)",12117,***,3.2 ,2.5, 4,17,43.9
"Martin County(6)",12085,***,3.2 ,2.2, 4.4,9,41.5
"Charlotte County(6)",12015,***,3.1 ,2.2, 4.3,11,41.7
"Manatee County(6)",12081,***,3 ,2.4, 3.8,18,53.6
"Alachua County(6)",12001,***,3 ,2.1, 4.1,9,38.7
"Broward County(6)",12011,***,3 ,2.7, 3.3,69,39.7
"Highlands County(6)",12055,***,3 ,1.8, 4.7,6,46.0
"Hernando County(6)",12053,***,2.9 ,2.1, 4,9,41.2
"Leon County(6)",12073,***,2.9 ,2.1, 3.9,9,44.0
"Miami-Dade County(6)",12086,***,2.8 ,2.6, 3.1,91,39.2
"Sumter County(6)",12119,***,2.8 ,1.5, 5,7,39.3
"Palm Beach County(6)",12099,***,2.8 ,2.5, 3.1,57,39.6
"Sarasota County(6)",12115,***,2.6 ,2.1, 3.3,22,41.0
"Clay County(6)",12019,***,2.5 ,1.7, 3.7,6,36.9
