------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Ovary (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Florida(6,10)",12000,***,11.1 ,10.9, 11.4,1530,falling,-1.3 ,-2.2, -0.5
"US (SEER+NPCR)(1,10)",00000,***,11.1 ,11.1, 11.2,21404,falling,-2.5 ,-4.7, -0.2
"Sumter County(6,10)",12119,***,16.9 ,12, 23.8,20,stable,-16.8 ,-57.3, 61.8
"Marion County(6,10)",12083,***,14.5 ,12.3, 17.1,39,stable,6.6 ,-3.0, 17.1
"Flagler County(6,10)",12035,***,14.5 ,10.6, 19.5,12,stable,4.6 ,-12.1, 24.6
"Hernando County(6,10)",12053,***,14.5 ,11.4, 18.2,20,rising,19.8 ,4.7, 37.1
"Citrus County(6,10)",12017,***,14.4 ,10.9, 18.8,18,stable,7.0 ,-13.2, 31.8
"Nassau County(6,10)",12089,***,14.3 ,10, 20,8,stable,-0.7 ,-22.4, 27.0
"Indian River County(6,10)",12061,***,14.2 ,11.2, 18,19,stable,6.8 ,-4.3, 19.1
"Lake County(6,10)",12069,***,14.1 ,11.9, 16.6,35,stable,-16.9 ,-31.0, 0.1
"Pasco County(6,10)",12101,***,13.5 ,11.7, 15.4,50,stable,-3.7 ,-15.5, 9.7
"Polk County(6,10)",12105,***,13.3 ,11.7, 15.1,56,stable,0.1 ,-12.9, 15.0
"Walton County(6,10)",12131,***,12.6 ,7.8, 19.4,5,stable,-11.9 ,-24.0, 2.0
"Monroe County(6,10)",12087,***,12.2 ,8.4, 17.4,7,stable,-0.1 ,-13.3, 15.0
