locale,fips,met_health_obj,incidence rate_per_100000,incidence rate_lower_95_confidence,incidence rate_upper_95_confidence,annual_count_avg,recent_trend_str,trend_last_5,trend_last_5_lower_95_confidence,trend_last_5_upper_95_confidence,age,areatype,cancer,file_name,race,sex,source_url,stage,stateFIPS,type
"Florida(6,10)",12000.0,***,451.9,450.7,453.0,121916.0,stable,-1.6,-3.8,0.6,1,state,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"US (SEER+NPCR)(1,10)",0.0,***,448.0,447.7,448.4,1638110.0,falling,-0.9,-1.6,-0.1,1,country,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Union County(6,10)",12125.0,***,1135.0,1063.6,1210.1,208.0,falling,-4.6,-5.1,-4.1,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Hernando County(6,10)",12053.0,***,536.7,524.0,549.7,1617.0,stable,-1.9,-4.6,1.0,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Nassau County(6,10)",12089.0,***,532.9,512.8,553.6,584.0,stable,2.2,-3.3,8.0,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Duval County(6,10)",12031.0,***,524.4,517.8,531.1,5036.0,stable,-1.2,-3.3,0.9,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Citrus County(6,10)",12017.0,***,511.8,497.9,526.0,1454.0,stable,-2.2,-6.9,2.7,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Marion County(6,10)",12083.0,***,510.1,501.1,519.1,2985.0,stable,-1.0,-4.8,2.9,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Clay County(6,10)",12019.0,***,507.8,494.3,521.6,1138.0,stable,0.0,-5.7,6.1,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
"Pasco County(6,10)",12101.0,***,502.2,494.6,509.9,3626.0,stable,-2.3,-6.5,2.1,1,county,1,incidencerates_023.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,12,incd
