------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '076', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_041.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Brain & ONS (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Florida(6)",12000,***,1 ,1, 1.1,237,15.5
"US (SEER+NPCR)(1)",00000,***,1 ,1, 1,3410,15.2
"Sumter County(6)",12119,***,3.2 ,1.5, 5.9,4,27.5
"Marion County(6)",12083,***,1.7 ,1.1, 2.5,7,21.6
"Sarasota County(6)",12115,***,1.5 ,1, 2.2,7,17.9
"Lake County(6)",12069,***,1.5 ,1, 2.2,6,20.7
"Polk County(6)",12105,***,1.4 ,1.1, 1.9,11,22.1
"Citrus County(6)",12017,***,1.4 ,0.7, 2.6,4,22.4
"Pinellas County(6)",12103,***,1.4 ,1.1, 1.8,16,20.5
"Alachua County(6)",12001,***,1.4 ,0.8, 2.2,4,18.8
"Hernando County(6)",12053,***,1.3 ,0.7, 2.3,3,18.3
"Brevard County(6)",12009,***,1.3 ,0.9, 1.8,9,16.5
"Pasco County(6)",12101,***,1.3 ,0.9, 1.8,7,17.2
"Hillsborough County(6)",12057,***,1.3 ,1, 1.6,17,17.7
"Volusia County(6)",12127,***,1.3 ,0.9, 1.8,8,17.4
"Manatee County(6)",12081,***,1.1 ,0.7, 1.7,5,16.4
"St. Johns County(6)",12109,***,1.1 ,0.6, 1.9,3,16.5
"St. Lucie County(6)",12111,***,1 ,0.6, 1.7,3,14.7
"Duval County(6)",12031,***,1 ,0.7, 1.3,9,14.0
