------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=46&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '46', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=46&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Dakota by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Dakota(6,10)",46000,***,493.2 ,484.1, 502.5,2335,stable,-0.5 ,-4.5, 3.7
"US (SEER+NPCR)(1,10)",00000,***,488.8 ,488.3, 489.3,824195,falling,-1.4 ,-2.1, -0.7
"Kingsbury County(6,10)",46077,***,692.9 ,569.9, 836.9,25,stable,-3.7 ,-14.2, 8.1
"Potter County(6,10)",46107,***,618.5 ,461.3, 821.9,12,stable,-0.8 ,-35.6, 52.8
"McCook County(6,10)",46087,***,609.6 ,496.6, 742,21,stable,-4.8 ,-24.3, 19.7
"Minnehaha County(6,10)",46099,***,609.3 ,584.6, 634.8,502,stable,-3.4 ,-8.7, 2.3
"Stanley County(6,10)",46117,***,601.2 ,455.8, 782.1,12,stable,0.1 ,-27.6, 38.4
"Haakon County(6,10)",46055,***,594.1 ,422.2, 823.4,9,stable,-11.8 ,-31.3, 13.1
"Jones County(6,10)",46075,***,588.1 ,351.1, 950.5,4,stable,19.9 ,-71.4, 402.7
"Union County(6,10)",46127,***,583.5 ,511.4, 663.2,50,stable,-6.2 ,-21.6, 12.2
