------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=46&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '46', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=46&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Dakota by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Dakota(6,10)",46000,No,41.9 ,40.1, 43.8,419,stable,-1.1 ,-6.7, 4.8
"US (SEER+NPCR)(1,10)",00000,Yes,38.7 ,38.6, 38.8,140982,falling,-1.3 ,-2.1, -0.6
"Kingsbury County(6,10)",46077,No,115.9 ,81.5, 161.4,8,stable,10.8 ,-16.4, 46.8
"Aurora County(6,10)",46003,No,85.7 ,50.3, 140.6,4,*,*,*,*
"Douglas County(6,10)",46043,No,85.4 ,43.9, 150.1,3,*,*,*,*
"Dewey County(6,10)",46041,No,74.7 ,43.1, 119.6,3,stable,-17.3 ,-61.1, 75.9
"McCook County(6,10)",46087,No,65.6 ,42.7, 98,5,stable,1.1 ,-33.6, 54.0
"Todd County(6,10)",46121,No,59.8 ,34, 95.9,4,stable,-18.9 ,-40.0, 9.6
"Spink County(6,10)",46115,No,58.2 ,37.2, 87.9,5,stable,4.9 ,-45.4, 101.3
"Butte County(6,10)",46019,No,58.1 ,41.5, 79.9,8,stable,3.4 ,-31.9, 57.2
"Brookings County(6,10)",46011,No,55.3 ,43.5, 69.2,16,stable,13.0 ,-11.3, 43.9
"Grant County(6,10)",46051,No,53.2 ,34.9, 79,6,stable,7.1 ,-33.6, 72.8
"Day County(6,10)",46037,No,52.2 ,29.8, 86,4,stable,6.7 ,-39.8, 89.1
"Charles Mix County(6,10)",46023,No,51.4 ,34.1, 74.7,6,stable,-10.0 ,-39.2, 33.2
"Union County(6,10)",46127,No,51.4 ,37, 69.7,9,stable,-7.1 ,-14.9, 1.5
"Hutchinson County(6,10)",46067,No,50.6 ,33.2, 75.5,6,stable,-5.6 ,-26.3, 21.0
"Shannon County(6,10)",46113,No,49.4 ,31.8, 73.1,5,stable,0.2 ,-28.3, 40.0
"Minnehaha County(6,10)",46099,No,48.3 ,43.7, 53.3,85,stable,-6.2 ,-15.1, 3.7
"Davison County(6,10)",46035,No,46.4 ,34.6, 61.1,12,stable,6.1 ,-26.2, 52.4
"Lawrence County(6,10)",46081,No,40.8 ,31.4, 52.3,14,stable,9.3 ,-19.3, 48.2
"Custer County(6,10)",46033,No,40.6 ,26.6, 61.6,6,stable,19.6 ,-24.1, 88.7
"Turner County(6,10)",46125,Yes,38.9 ,24.2, 60.4,5,stable,42.0 ,-23.7, 164.1
"Roberts County(6,10)",46109,Yes,38.4 ,24.1, 58.2,5,stable,23.9 ,-3.5, 59.2
"Fall River County(6,10)",46047,Yes,38.3 ,24.2, 60.5,5,stable,-11.9 ,-33.7, 17.2
"Lake County(6,10)",46079,Yes,38.3 ,24.7, 57,6,stable,23.1 ,-13.3, 74.7
"Bon Homme County(6,10)",46009,Yes,38 ,22.4, 61.6,4,*,*,*,*
"Tripp County(6,10)",46123,Yes,37.5 ,20.9, 64.2,3,stable,0.7 ,-59.7, 151.6
"Pennington County(6,10)",46103,Yes,36.4 ,31.6, 41.7,44,stable,-0.5 ,-17.6, 20.1
"Codington County(6,10)",46029,Yes,35.9 ,27.5, 46.2,13,stable,5.7 ,-12.7, 28.0
"Meade County(6,10)",46093,Yes,35.1 ,26.2, 46.3,11,stable,-2.3 ,-10.6, 6.7
"Yankton County(6,10)",46135,Yes,34 ,24.9, 45.6,10,stable,3.9 ,-23.5, 41.1
"Brown County(6,10)",46013,Yes,34 ,27, 42.4,17,stable,-4.4 ,-22.4, 17.7
"Lincoln County(6,10)",46083,Yes,31.8 ,24.8, 40.1,15,stable,-9.8 ,-31.0, 18.0
"Hughes County(6,10)",46065,Yes,31 ,21.2, 44,7,stable,-6.6 ,-50.4, 75.7
"Clay County(6,10)",46027,Yes,29.9 ,17.5, 47.8,4,*,*,*,*
"Beadle County(6,10)",46005,Yes,29.1 ,19.6, 41.8,7,stable,-17.8 ,-40.7, 14.0
"Bennett County(6,10)",46007,***,* ,*, *,3 or fewer,*,*,*,*
"Brule County(6,10)",46015,***,* ,*, *,3 or fewer,*,*,*,*
"Buffalo County(6,10)",46017,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County(6,10)",46021,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County(6,10)",46025,***,* ,*, *,3 or fewer,*,*,*,*
