------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '076', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_002.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Wisconsin by County

"Brain & ONS, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wisconsin",55000,***,4.9 ,4.6, 5.1,329,stable,-0.1 ,-0.4, 0.3
"United States",00000,***,4.4 ,4.4, 4.4,15944,rising,0.6 ,0.3, 0.9
"Eau Claire County",55035,***,6.7 ,4.5, 9.6,6,*,*,*,*
"Washington County",55131,***,6.5 ,4.9, 8.5,11,stable,0.4 ,-1.6, 2.4
"Walworth County",55127,***,6.2 ,4.3, 8.8,7,stable,0.5 ,-1.7, 2.7
"Columbia County",55021,***,6.2 ,3.8, 9.6,4,*,*,*,*
"Kenosha County",55059,***,6 ,4.5, 7.9,10,stable,0.4 ,-1.9, 2.7
"Grant County",55043,***,5.9 ,3.4, 9.7,4,*,*,*,*
"Rock County",55105,***,5.7 ,4.2, 7.5,11,rising,2.2 ,0.2, 4.2
"Brown County",55009,***,5.7 ,4.5, 7.1,16,stable,-0.2 ,-1.7, 1.4
"Waukesha County",55133,***,5.6 ,4.6, 6.6,28,stable,-0.3 ,-1.5, 0.8
"Outagamie County",55087,***,5.5 ,4.1, 7.2,11,stable,-0.9 ,-2.6, 0.8
"Marinette County",55075,***,5.3 ,3.1, 8.8,4,stable,-1.4 ,-3.7, 0.9
"Wood County",55141,***,5.3 ,3.5, 7.8,6,stable,-0.3 ,-2.3, 1.8
"Dane County",55025,***,5.2 ,4.3, 6.2,26,stable,0.0 ,-1.1, 1.2
"St. Croix County",55109,***,5 ,3.1, 7.5,5,*,*,*,*
"Portage County",55097,***,5 ,2.9, 7.9,4,*,*,*,*
"Jefferson County",55055,***,4.9 ,3.2, 7.4,5,stable,1.4 ,-0.7, 3.5
"Dodge County",55027,***,4.9 ,3.2, 7.2,5,stable,-0.3 ,-2.2, 1.7
"Chippewa County",55017,***,4.8 ,2.8, 7.7,4,*,*,*,*
