------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Wisconsin by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wisconsin",55000,Yes,14.7 ,14.1, 15.3,523,falling,-1.7 ,-1.9, -1.5
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Door County",55029,Yes,26.7 ,15.7, 42.4,4,stable,1.2 ,-1.7, 4.2
"Waushara County",55137,Yes,23.7 ,13.7, 38.4,3,stable,-1.3 ,-4.5, 2.1
"Manitowoc County",55071,Yes,21.1 ,15.7, 27.9,10,stable,-0.7 ,-2.3, 0.8
"Oneida County",55085,Yes,19.5 ,11.7, 30.9,4,stable,-0.9 ,-3.2, 1.4
"Walworth County",55127,Yes,19.4 ,14.7, 25,12,stable,-1.5 ,-3.0, 0.0
"Eau Claire County",55035,Yes,18 ,13.3, 23.7,10,stable,-0.7 ,-2.0, 0.7
"Sauk County",55111,Yes,18 ,12.5, 25.1,7,stable,-0.6 ,-2.7, 1.6
"Calumet County",55015,Yes,17.8 ,11.9, 25.6,6,stable,-0.2 ,-2.5, 2.2
"Shawano County",55115,Yes,17 ,10.3, 26.3,4,stable,-0.6 ,-2.5, 1.3
"Fond du Lac County",55039,Yes,16.8 ,12.6, 22.1,10,stable,-0.6 ,-1.7, 0.5
"Oconto County",55083,Yes,16.4 ,9.8, 25.9,4,stable,-1.8 ,-3.6, 0.1
"Kenosha County",55059,Yes,16.4 ,13.2, 20.1,19,stable,-0.9 ,-2.1, 0.4
"Milwaukee County",55079,Yes,16 ,14.6, 17.6,93,falling,-2.4 ,-2.9, -2.0
"Polk County",55095,Yes,15.8 ,9.9, 24.1,4,stable,-0.8 ,-3.2, 1.7
"Monroe County",55081,Yes,15.7 ,9.7, 24,4,stable,-0.4 ,-2.6, 1.8
"La Crosse County",55063,Yes,15.7 ,11.7, 20.6,10,falling,-1.5 ,-2.7, -0.2
"Green County",55045,Yes,15.7 ,9.2, 24.9,4,*,*,*,*
"Columbia County",55021,Yes,15.6 ,10.3, 22.6,6,stable,-1.4 ,-3.4, 0.6
"Sheboygan County",55117,Yes,15.4 ,11.6, 20.1,11,rising,11.1 ,0.1, 23.2
"Racine County",55101,Yes,15.4 ,12.4, 18.8,19,falling,-1.5 ,-2.5, -0.5
"Outagamie County",55087,Yes,15.2 ,12.3, 18.7,19,stable,-0.7 ,-1.8, 0.5
"Rock County",55105,Yes,14.9 ,11.7, 18.7,15,falling,-1.6 ,-3.0, -0.2
"Brown County",55009,Yes,14.8 ,12.2, 17.7,24,falling,-1.0 ,-2.0, -0.1
"Pierce County",55093,Yes,14.7 ,8.8, 23.1,4,stable,-1.4 ,-4.0, 1.1
"St. Croix County",55109,Yes,14.1 ,10.1, 19.1,8,falling,-1.9 ,-3.4, -0.5
"Marathon County",55073,Yes,14 ,10.6, 18.1,12,stable,5.6 ,-2.3, 14.1
"Winnebago County",55139,Yes,13.6 ,10.6, 17.1,14,falling,-1.3 ,-2.4, -0.1
"Jefferson County",55055,Yes,13.5 ,9.5, 18.7,7,stable,-1.4 ,-3.2, 0.4
"Waukesha County",55133,Yes,13.5 ,11.5, 15.7,34,falling,-1.5 ,-2.4, -0.6
"Barron County",55005,Yes,13.1 ,7.6, 21,3,falling,-1.7 ,-3.3, -0.1
"Dodge County",55027,Yes,12.6 ,8.8, 17.4,7,falling,-2.2 ,-4.1, -0.3
"Wood County",55141,Yes,12.5 ,8.2, 18.1,6,falling,-1.9 ,-3.5, -0.2
"Dane County",55025,Yes,12.4 ,10.7, 14.2,41,falling,-1.9 ,-2.5, -1.3
