------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '55', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=55&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Wisconsin by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wisconsin",55000,***,5.5 ,5.3, 5.8,397,rising,2.0 ,1.7, 2.2
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Wood County",55141,***,8.2 ,5.9, 11.2,9,rising,17.4 ,7.1, 28.8
"Juneau County",55057,***,7.9 ,4.5, 13.5,3,*,*,*,*
"Milwaukee County",55079,***,7.9 ,7.2, 8.8,81,rising,2.8 ,2.1, 3.5
"Douglas County",55031,***,7.6 ,4.7, 11.8,4,*,*,*,*
"Oneida County",55085,***,6.9 ,4.4, 11,5,*,*,*,*
"Brown County",55009,***,6.8 ,5.4, 8.4,18,rising,4.4 ,2.3, 6.7
"Monroe County",55081,***,6.5 ,3.8, 10.5,4,*,*,*,*
"Racine County",55101,***,6.4 ,5, 8.1,15,rising,1.9 ,0.3, 3.6
"Dodge County",55027,***,6.2 ,4.3, 8.6,7,rising,3.7 ,1.0, 6.4
"Jefferson County",55055,***,6.2 ,4.2, 8.8,7,*,*,*,*
"Manitowoc County",55071,***,6 ,4.2, 8.5,7,stable,1.3 ,-0.4, 2.9
"Dane County",55025,***,5.9 ,5, 6.9,31,rising,3.5 ,1.8, 5.2
"Marinette County",55075,***,5.9 ,3.6, 9.5,4,*,*,*,*
"Walworth County",55127,***,5.8 ,4.1, 8.1,8,*,*,*,*
"Shawano County",55115,***,5.7 ,3.4, 9.3,4,*,*,*,*
"Rock County",55105,***,5.6 ,4.2, 7.4,11,rising,2.9 ,1.3, 4.6
"Marathon County",55073,***,5.6 ,4.1, 7.4,10,rising,2.1 ,0.4, 3.9
"Columbia County",55021,***,5.4 ,3.3, 8.5,4,*,*,*,*
"Chippewa County",55017,***,5.4 ,3.4, 8.2,5,*,*,*,*
"Winnebago County",55139,***,5.3 ,3.9, 7,11,rising,2.3 ,0.2, 4.4
"Sauk County",55111,***,5 ,3.1, 7.7,4,*,*,*,*
"La Crosse County",55063,***,4.9 ,3.4, 6.9,7,stable,1.5 ,-0.9, 4.0
"Kenosha County",55059,***,4.8 ,3.5, 6.5,9,stable,1.0 ,-1.1, 3.2
"Ozaukee County",55089,***,4.8 ,3.2, 7,6,*,*,*,*
"Fond du Lac County",55039,***,4.7 ,3.2, 6.8,6,rising,2.8 ,0.4, 5.1
"Eau Claire County",55035,***,4.7 ,3.1, 6.9,6,*,*,*,*
"Waupaca County",55135,***,4.6 ,2.7, 7.6,4,*,*,*,*
"St. Croix County",55109,***,4.4 ,2.6, 6.9,4,*,*,*,*
