------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Alabama by County

"Cervix (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 7.2?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama(6,10)",01000,No,9.3 ,8.8, 9.9,238,stable,1.7 ,-3.1, 6.8
"US (SEER+NPCR)(1,10)",00000,No,7.6 ,7.5, 7.6,12695,stable,0.8 ,-0.6, 2.3
"Chambers County(6,10)",01017,No,19.4 ,11.7, 30.5,4,stable,-18.4 ,-38.7, 8.7
"Dallas County(6,10)",01047,No,16.5 ,9.6, 26.4,4,*,*,*,*
"Tallapoosa County(6,10)",01123,No,15 ,8.2, 25,3,*,*,*,*
"Etowah County(6,10)",01055,No,13.6 ,9.3, 19.1,7,stable,15.8 ,-12.4, 52.9
"Walker County(6,10)",01127,No,13.2 ,8.1, 20.2,5,stable,-17.4 ,-49.2, 34.3
"Blount County(6,10)",01009,No,12.7 ,7.3, 20.4,3,stable,-19.8 ,-48.2, 24.2
"Colbert County(6,10)",01033,No,12.5 ,7.1, 20.1,3,stable,-7.5 ,-37.5, 36.8
"Houston County(6,10)",01069,No,11.6 ,7.9, 16.3,7,stable,-8.9 ,-38.3, 34.6
"Calhoun County(6,10)",01015,No,11.3 ,7.8, 15.8,7,stable,27.5 ,0.0, 62.6
"Cullman County(6,10)",01043,No,11.2 ,7.1, 16.7,5,stable,-7.3 ,-47.2, 62.9
"Marshall County(6,10)",01095,No,10.6 ,6.8, 15.7,5,stable,32.7 ,-14.6, 106.2
"Montgomery County(6,10)",01101,No,10.4 ,7.9, 13.5,12,stable,2.1 ,-11.5, 17.7
"DeKalb County(6,10)",01049,No,10.3 ,6.1, 16.3,4,*,*,*,*
"Elmore County(6,10)",01051,No,9.9 ,6.1, 15.2,4,stable,8.8 ,-24.0, 55.7
"Mobile County(6,10)",01097,No,9.2 ,7.4, 11.2,20,stable,-5.5 ,-21.2, 13.4
"Limestone County(6,10)",01083,No,9 ,5.5, 13.9,4,stable,-25.0 ,-53.9, 21.9
"Tuscaloosa County(6,10)",01125,No,8.9 ,6.4, 12.1,9,stable,23.4 ,-11.2, 71.7
