------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Alabama by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Alabama(6)",01000,***,22.8 ,22.2, 23.3,1299,51.7
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Lawrence County(6)",01079,***,44.6 ,35.7, 55.3,18,68.4
"Crenshaw County(6)",01041,***,38.1 ,25.8, 54.4,7,60.7
"Cleburne County(6)",01029,***,37.8 ,26.5, 52.7,8,62.3
"Choctaw County(6)",01023,***,36 ,24.7, 51.3,7,55.6
"Clarke County(6)",01025,***,34.2 ,25.4, 45.3,11,54.0
"Marengo County(6)",01091,***,34 ,24.2, 46.6,8,54.5
"Sumter County(6)",01119,***,33.7 ,20.4, 52.4,4,52.4
"Dallas County(6)",01047,***,32.7 ,25.7, 40.9,16,53.6
"Russell County(6)",01113,***,32.5 ,26.3, 39.8,20,65.8
"Macon County(6)",01087,***,32.4 ,22.9, 44.8,8,48.3
"Wilcox County(6)",01131,***,31.7 ,19.4, 49.2,4,56.8
"Autauga County(6)",01001,***,31 ,25, 38.1,19,60.1
"Lamar County(6)",01075,***,27.5 ,18.1, 40.9,6,44.4
"Lowndes County(6)",01085,***,27.5 ,16.7, 43.6,4,43.5
"Fayette County(6)",01057,***,27.1 ,18.4, 39,7,56.9
"Butler County(6)",01013,***,26.8 ,18.8, 37.4,8,69.1
"Chambers County(6)",01017,***,26.1 ,19.5, 34.3,11,46.7
"Clay County(6)",01027,***,26 ,15.7, 40.8,4,42.9
"Covington County(6)",01039,***,25.7 ,19.7, 33.1,13,46.8
"Monroe County(6)",01099,***,25.6 ,17.7, 36,7,42.5
"Bibb County(6)",01007,***,25.5 ,17.6, 36.1,7,54.8
"Colbert County(6)",01033,***,25.2 ,20.2, 31.2,18,48.4
"Etowah County(6)",01055,***,24.6 ,20.9, 28.8,33,52.9
"Morgan County(6)",01103,***,24.3 ,20.8, 28.3,36,58.3
"Winston County(6)",01133,***,24.3 ,17.4, 33.3,8,59.2
"Bullock County(6)",01011,***,24.1 ,13.6, 40,3,59.3
"Jackson County(6)",01071,***,23.8 ,18.8, 29.8,17,55.7
"Talladega County(6)",01121,***,23.6 ,19.5, 28.4,24,49.2
"Lauderdale County(6)",01077,***,23.6 ,19.7, 28,28,54.2
"Montgomery County(6)",01101,***,23.6 ,20.9, 26.5,57,56.1
"Franklin County(6)",01059,***,23.5 ,17.1, 31.6,9,59.0
"Tuscaloosa County(6)",01125,***,23.4 ,20.4, 26.7,47,54.8
"Mobile County(6)",01097,***,23.1 ,21.2, 25.2,110,49.3
"Walker County(6)",01127,***,23 ,18.5, 28.3,19,52.4
"Calhoun County(6)",01015,***,22.9 ,19.4, 26.8,33,46.6
"Madison County(6)",01089,***,22.8 ,20.7, 25.1,89,56.3
"Marion County(6)",01093,***,22.8 ,16.6, 30.7,10,46.2
"Randolph County(6)",01111,***,22.7 ,15.6, 32.3,7,50.7
"Blount County(6)",01009,***,22.6 ,17.8, 28.3,16,56.0
"Coosa County(6)",01037,***,22.5 ,13.2, 37.1,4,64.3
"Washington County(6)",01129,***,22.3 ,14, 34,5,52.2
"Tallapoosa County(6)",01123,***,22.2 ,16.7, 28.9,12,49.6
"Limestone County(6)",01083,***,22 ,18.1, 26.6,23,58.1
"Lee County(6)",01081,***,21.9 ,18.4, 25.8,29,60.6
"Elmore County(6)",01051,***,21.7 ,17.5, 26.7,19,55.2
"Cherokee County(6)",01019,***,21.5 ,15.2, 30,8,54.1
"Baldwin County(6)",01003,***,21.4 ,18.9, 24.2,55,51.1
"Houston County(6)",01069,***,21.1 ,17.5, 25.2,26,42.8
"Jefferson County(6)",01073,***,20.7 ,19.2, 22.2,155,51.5
"St. Clair County(6)",01115,***,20.1 ,16.3, 24.5,21,48.1
"Dale County(6)",01045,***,19.9 ,15, 26,12,48.7
"Chilton County(6)",01021,***,19.5 ,14.5, 25.8,10,49.5
"Pike County(6)",01109,***,19.5 ,13.3, 27.7,7,55.0
"Marshall County(6)",01095,***,19.3 ,15.7, 23.4,21,42.2
"Shelby County(6)",01117,***,19.1 ,16.5, 21.9,42,50.1
