------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '31', 'areatype': 'county', 'cancer': '053', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_050.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Nebraska by County

"Melanoma of the Skin (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Nebraska(6)",31000,***,3.1 ,2.8, 3.5,65,13.4
"US (SEER+NPCR)(1)",00000,***,3 ,3, 3,10716,13.8
"Lincoln County(6)",31111,***,8.5 ,5, 13.6,4,40.9
"Sarpy County(6)",31153,***,4 ,2.7, 5.8,6,12.2
"Douglas County(6)",31055,***,3.3 ,2.7, 4.1,18,12.6
"Lancaster County(6)",31109,***,3 ,2.2, 4.1,9,14.1
"Adams County(6)",31001,***,* ,*, *,3 or fewer,*
"Antelope County(6)",31003,***,* ,*, *,3 or fewer,*
"Arthur County(6)",31005,***,* ,*, *,3 or fewer,*
"Banner County(6)",31007,***,* ,*, *,3 or fewer,*
"Blaine County(6)",31009,***,* ,*, *,3 or fewer,*
"Boone County(6)",31011,***,* ,*, *,3 or fewer,*
"Box Butte County(6)",31013,***,* ,*, *,3 or fewer,*
"Boyd County(6)",31015,***,* ,*, *,3 or fewer,*
"Brown County(6)",31017,***,* ,*, *,3 or fewer,*
"Buffalo County(6)",31019,***,* ,*, *,3 or fewer,*
"Burt County(6)",31021,***,* ,*, *,3 or fewer,*
"Butler County(6)",31023,***,* ,*, *,3 or fewer,*
"Cass County(6)",31025,***,* ,*, *,3 or fewer,*
"Cedar County(6)",31027,***,* ,*, *,3 or fewer,*
"Chase County(6)",31029,***,* ,*, *,3 or fewer,*
"Cherry County(6)",31031,***,* ,*, *,3 or fewer,*
"Cheyenne County(6)",31033,***,* ,*, *,3 or fewer,*
"Clay County(6)",31035,***,* ,*, *,3 or fewer,*
"Colfax County(6)",31037,***,* ,*, *,3 or fewer,*
"Cuming County(6)",31039,***,* ,*, *,3 or fewer,*
"Custer County(6)",31041,***,* ,*, *,3 or fewer,*
"Dakota County(6)",31043,***,* ,*, *,3 or fewer,*
"Dawes County(6)",31045,***,* ,*, *,3 or fewer,*
"Dawson County(6)",31047,***,* ,*, *,3 or fewer,*
"Deuel County(6)",31049,***,* ,*, *,3 or fewer,*
"Dixon County(6)",31051,***,* ,*, *,3 or fewer,*
"Dodge County(6)",31053,***,* ,*, *,3 or fewer,*
"Dundy County(6)",31057,***,* ,*, *,3 or fewer,*
"Fillmore County(6)",31059,***,* ,*, *,3 or fewer,*
"Franklin County(6)",31061,***,* ,*, *,3 or fewer,*
"Frontier County(6)",31063,***,* ,*, *,3 or fewer,*
"Furnas County(6)",31065,***,* ,*, *,3 or fewer,*
"Gage County(6)",31067,***,* ,*, *,3 or fewer,*
"Garden County(6)",31069,***,* ,*, *,3 or fewer,*
"Garfield County(6)",31071,***,* ,*, *,3 or fewer,*
"Gosper County(6)",31073,***,* ,*, *,3 or fewer,*
"Grant County(6)",31075,***,* ,*, *,3 or fewer,*
"Greeley County(6)",31077,***,* ,*, *,3 or fewer,*
"Hall County(6)",31079,***,* ,*, *,3 or fewer,*
"Hamilton County(6)",31081,***,* ,*, *,3 or fewer,*
"Harlan County(6)",31083,***,* ,*, *,3 or fewer,*
"Hayes County(6)",31085,***,* ,*, *,3 or fewer,*
"Hitchcock County(6)",31087,***,* ,*, *,3 or fewer,*
"Holt County(6)",31089,***,* ,*, *,3 or fewer,*
"Hooker County(6)",31091,***,* ,*, *,3 or fewer,*
"Howard County(6)",31093,***,* ,*, *,3 or fewer,*
"Jefferson County(6)",31095,***,* ,*, *,3 or fewer,*
"Johnson County(6)",31097,***,* ,*, *,3 or fewer,*
"Kearney County(6)",31099,***,* ,*, *,3 or fewer,*
"Keith County(6)",31101,***,* ,*, *,3 or fewer,*
"Keya Paha County(6)",31103,***,* ,*, *,3 or fewer,*
"Kimball County(6)",31105,***,* ,*, *,3 or fewer,*
"Knox County(6)",31107,***,* ,*, *,3 or fewer,*
"Logan County(6)",31113,***,* ,*, *,3 or fewer,*
"Loup County(6)",31115,***,* ,*, *,3 or fewer,*
"Madison County(6)",31119,***,* ,*, *,3 or fewer,*
"McPherson County(6)",31117,***,* ,*, *,3 or fewer,*
"Merrick County(6)",31121,***,* ,*, *,3 or fewer,*
"Morrill County(6)",31123,***,* ,*, *,3 or fewer,*
"Nance County(6)",31125,***,* ,*, *,3 or fewer,*
"Nemaha County(6)",31127,***,* ,*, *,3 or fewer,*
"Nuckolls County(6)",31129,***,* ,*, *,3 or fewer,*
"Otoe County(6)",31131,***,* ,*, *,3 or fewer,*
"Pawnee County(6)",31133,***,* ,*, *,3 or fewer,*
"Perkins County(6)",31135,***,* ,*, *,3 or fewer,*
"Phelps County(6)",31137,***,* ,*, *,3 or fewer,*
"Pierce County(6)",31139,***,* ,*, *,3 or fewer,*
"Platte County(6)",31141,***,* ,*, *,3 or fewer,*
"Polk County(6)",31143,***,* ,*, *,3 or fewer,*
"Red Willow County(6)",31145,***,* ,*, *,3 or fewer,*
"Richardson County(6)",31147,***,* ,*, *,3 or fewer,*
"Rock County(6)",31149,***,* ,*, *,3 or fewer,*
"Saline County(6)",31151,***,* ,*, *,3 or fewer,*
"Saunders County(6)",31155,***,* ,*, *,3 or fewer,*
