------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Florida by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Florida",12000,***,6.2 ,6.1, 6.3,1777,rising,2.3 ,2.1, 2.5
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Levy County",12075,***,10.4 ,6.8, 15.5,6,*,*,*,*
"Suwannee County",12121,***,10.3 ,7.1, 14.7,7,*,*,*,*
"Wakulla County",12129,***,9.4 ,5.2, 15.7,3,*,*,*,*
"DeSoto County",12027,***,9.2 ,5.8, 14.1,5,*,*,*,*
"Columbia County",12023,***,8.7 ,6.2, 12,8,*,*,*,*
"Putnam County",12107,***,8.4 ,6.1, 11.5,10,*,*,*,*
"Escambia County",12033,***,8.3 ,7, 9.7,32,rising,3.9 ,2.6, 5.2
"Okeechobee County",12093,***,7.8 ,4.9, 12,5,*,*,*,*
"Osceola County",12097,***,7.5 ,6.2, 9,25,rising,3.3 ,1.5, 5.0
"Monroe County",12087,***,7.5 ,5.5, 10.2,10,stable,1.6 ,-0.7, 4.0
"Volusia County",12127,***,7.4 ,6.6, 8.3,66,rising,3.4 ,2.5, 4.4
"Hillsborough County",12057,***,7 ,6.4, 7.7,104,rising,3.4 ,2.7, 4.1
"Flagler County",12035,***,7 ,5.4, 9.1,14,rising,2.9 ,0.9, 4.9
"St. Lucie County",12111,***,6.8 ,5.8, 8,32,rising,3.1 ,1.7, 4.5
"Gadsden County",12039,***,6.8 ,4.1, 10.8,4,*,*,*,*
"Hernando County",12053,***,6.8 ,5.5, 8.3,22,rising,2.1 ,0.4, 3.8
"Orange County",12095,***,6.7 ,6.1, 7.4,80,rising,2.4 ,1.6, 3.3
"Duval County",12031,***,6.7 ,6, 7.5,70,rising,2.2 ,1.6, 2.8
"Alachua County",12001,***,6.7 ,5.3, 8.2,18,rising,3.6 ,2.1, 5.1
"Indian River County",12061,***,6.5 ,5.2, 8.2,19,rising,3.3 ,1.8, 4.7
"Bay County",12005,***,6.5 ,5.1, 8.2,15,rising,2.1 ,0.2, 4.0
"Pasco County",12101,***,6.4 ,5.6, 7.3,50,rising,3.3 ,2.3, 4.2
"Lee County",12071,***,6.4 ,5.7, 7.1,75,rising,3.0 ,2.3, 3.8
"Charlotte County",12015,***,6.4 ,5.1, 8,23,rising,2.9 ,1.5, 4.3
"Santa Rosa County",12113,***,6.3 ,4.8, 8.2,12,stable,1.7 ,-0.4, 3.9
"Broward County",12011,***,6.3 ,5.8, 6.8,148,rising,2.3 ,1.8, 2.8
"Pinellas County",12103,***,6.2 ,5.7, 6.8,102,rising,2.7 ,1.9, 3.5
"Brevard County",12009,***,6.2 ,5.5, 7,58,rising,1.9 ,1.0, 2.9
"Marion County",12083,***,6.2 ,5.3, 7.2,38,rising,3.2 ,1.6, 4.8
"Jackson County",12063,***,6.1 ,3.8, 9.5,4,*,*,*,*
"Polk County",12105,***,6.1 ,5.4, 6.9,54,rising,3.6 ,2.3, 5.0
"Miami-Dade County",12086,***,6 ,5.7, 6.4,197,stable,0.3 ,-0.2, 0.8
"Seminole County",12117,***,6 ,5, 7,31,rising,2.5 ,1.2, 3.9
"Highlands County",12055,***,5.9 ,4.5, 7.9,13,rising,2.3 ,0.8, 3.9
"Citrus County",12017,***,5.9 ,4.7, 7.5,18,rising,2.9 ,0.9, 4.9
