------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=057&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=057&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Florida by County

"Cervix, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 2.2?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Florida",12000,No,2.7 ,2.5, 2.8,328,stable,-0.3 ,-1.5, 1.0
"United States",00000,No,2.3 ,2.2, 2.3,4154,falling,-0.7 ,-0.9, -0.5
"Clay County",12019,No,4.2 ,2.7, 6.4,5,*,*,*,*
"Citrus County",12017,No,4 ,2, 7,3,*,*,*,*
"Brevard County",12009,No,3.4 ,2.5, 4.5,11,stable,0.2 ,-1.6, 2.1
"Polk County",12105,No,3.4 ,2.5, 4.4,12,falling,-2.3 ,-3.7, -0.8
"Okaloosa County",12091,No,3.3 ,1.8, 5.4,3,*,*,*,*
"Hernando County",12053,No,3.2 ,1.7, 5.3,4,*,*,*,*
"Pasco County",12101,No,3.1 ,2.2, 4.2,10,stable,-1.9 ,-3.7, 0.0
"Volusia County",12127,No,3.1 ,2.2, 4.2,10,falling,-1.9 ,-3.5, -0.2
"Osceola County",12097,No,3 ,2, 4.5,5,*,*,*,*
"Escambia County",12033,No,3 ,1.8, 4.6,4,*,*,*,*
"Duval County",12031,No,3 ,2.3, 3.7,15,stable,-1.4 ,-2.8, 0.0
"Lake County",12069,No,2.9 ,1.9, 4.4,6,*,*,*,*
"Broward County",12011,No,2.9 ,2.5, 3.4,34,falling,-1.6 ,-2.4, -0.8
"Alachua County",12001,No,2.9 ,1.7, 4.5,4,*,*,*,*
"Lee County",12071,No,2.8 ,2.1, 3.7,12,stable,-0.2 ,-1.7, 1.3
"Orange County",12095,No,2.8 ,2.2, 3.4,18,stable,-11.1 ,-34.6, 20.9
"Pinellas County",12103,No,2.7 ,2.1, 3.4,16,stable,-0.8 ,-2.1, 0.4
"Bay County",12005,No,2.6 ,1.5, 4.4,3,*,*,*,*
