------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '41', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Oregon by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oregon",41000,***,8.6 ,8.1, 9.1,227,falling,-0.7 ,-1.1, -0.4
"United States",00000,***,7 ,7, 7.1,14204,falling,-2.3 ,-2.4, -2.1
"Lincoln County",41041,***,11.9 ,7, 19.3,5,*,*,*,*
"Deschutes County",41017,***,10 ,7.6, 13.1,12,stable,0.0 ,-1.8, 1.8
"Marion County",41047,***,9.7 ,7.8, 11.9,19,stable,-1.0 ,-2.1, 0.2
"Douglas County",41019,***,9.6 ,6.9, 13.4,9,falling,-2.3 ,-3.8, -0.8
"Umatilla County",41059,***,9.5 ,5.8, 14.8,4,stable,-0.8 ,-2.9, 1.4
"Benton County",41003,***,9.4 ,5.9, 14.2,5,*,*,*,*
"Lane County",41039,***,9 ,7.4, 10.9,24,falling,-1.4 ,-2.5, -0.2
"Polk County",41053,***,8.9 ,5.5, 13.9,4,*,*,*,*
"Linn County",41043,***,8.8 ,6.1, 12.3,7,stable,-1.1 ,-3.3, 1.2
"Multnomah County",41051,***,8.6 ,7.4, 10,37,stable,0.0 ,-1.0, 1.1
"Washington County",41067,***,8.6 ,7.1, 10.2,27,stable,-0.1 ,-1.5, 1.3
"Jackson County",41029,***,8.1 ,6.2, 10.4,14,stable,-0.6 ,-1.8, 0.6
"Clackamas County",41005,***,7.9 ,6.4, 9.6,21,falling,-1.5 ,-2.7, -0.3
"Josephine County",41033,***,7.4 ,4.8, 11.3,6,stable,-1.9 ,-3.9, 0.3
"Coos County",41011,***,7.1 ,4.1, 11.8,4,stable,-1.1 ,-3.4, 1.2
"Yamhill County",41071,***,6.7 ,4.1, 10.3,4,stable,-1.1 ,-3.8, 1.8
"Baker County",41001,***,* ,*, *,3 or fewer,*,*,*,*
"Clatsop County",41007,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",41009,***,* ,*, *,3 or fewer,*,*,*,*
"Crook County",41013,***,* ,*, *,3 or fewer,*,*,*,*
"Curry County",41015,***,* ,*, *,3 or fewer,*,*,*,*
"Gilliam County",41021,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",41023,***,* ,*, *,3 or fewer,*,*,*,*
"Harney County",41025,***,* ,*, *,3 or fewer,*,*,*,*
"Hood River County",41027,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",41031,***,* ,*, *,3 or fewer,*,*,*,*
"Klamath County",41035,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",41037,***,* ,*, *,3 or fewer,*,*,*,*
"Malheur County",41045,***,* ,*, *,3 or fewer,*,*,*,*
"Morrow County",41049,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County",41055,***,* ,*, *,3 or fewer,*,*,*,*
"Tillamook County",41057,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",41061,***,* ,*, *,3 or fewer,*,*,*,*
"Wallowa County",41063,***,* ,*, *,3 or fewer,*,*,*,*
"Wasco County",41065,***,* ,*, *,3 or fewer,*,*,*,*
"Wheeler County",41069,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:59 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
